grid_id,Agricultural areas,Artificial surfaces,Forest and semi natural areas,Water bodies
33_31,0.0,100.0,0.0,0.0
33_32,0.0,100.0,0.0,0.0
33_33,0.0,100.0,0.0,0.0
33_34,0.0,100.0,0.0,0.0
33_35,0.0,100.0,0.0,0.0
33_36,0.0,100.0,0.0,0.0
33_37,0.0,100.00000000000001,0.0,0.0
33_38,0.0,100.0,0.0,0.0
33_39,0.0,100.0,0.0,0.0
33_40,0.0,100.0,0.0,0.0
33_41,6.0550167289027375,93.94498327109724,0.0,0.0
33_42,0.0,100.00000000000001,0.0,0.0
33_43,0.0,100.0,0.0,0.0
33_44,0.0,100.0,0.0,0.0
33_45,0.0,100.0,0.0,0.0
33_46,0.0,100.0,0.0,0.0
33_47,0.0,100.0,0.0,0.0
33_48,0.0,100.0,0.0,0.0
33_49,0.0,100.0,0.0,0.0
33_50,0.0,100.0,0.0,0.0
33_51,0.0,100.0,0.0,0.0
33_52,0.0,100.0,0.0,0.0
33_53,34.04865092064681,65.95134907935318,0.0,0.0
33_54,27.742067705427765,72.25793229457224,0.0,0.0
33_55,47.61895346065164,52.38104653934836,0.0,0.0
33_56,99.49528498182491,0.5047150181751057,0.0,0.0
33_57,14.00010148689563,85.99989851310437,0.0,0.0
33_58,0.0,100.0,0.0,0.0
33_59,0.0,100.0,0.0,0.0
33_60,0.0,100.0,0.0,0.0
33_61,21.811671817255608,78.1883281827444,0.0,0.0
33_62,89.09480814535846,10.90519185464155,0.0,0.0
33_63,55.8479168027048,44.152083197295205,0.0,0.0
33_64,26.619840148487413,73.38015985151259,0.0,0.0
33_65,85.31246106290654,14.687538937093448,0.0,0.0
33_68,53.43797328785639,0.0,46.5620267121436,0.0
33_69,90.15353719965469,9.846462800345314,0.0,0.0
33_70,99.40198835592014,0.5980116440798531,0.0,0.0
33_9,67.52362233442206,32.47637766557795,0.0,0.0
34_10,35.24507720576839,64.75492279423159,0.0,0.0
34_11,0.0,100.0,0.0,0.0
34_12,0.0,100.0,0.0,0.0
34_13,0.0,100.0,0.0,0.0
34_14,0.0,100.0,0.0,0.0
34_15,0.0,100.0,0.0,0.0
34_16,0.0,100.0,0.0,0.0
34_17,0.0,100.0,0.0,0.0
34_18,0.0,100.0,0.0,0.0
34_19,0.0,100.0,0.0,0.0
34_20,0.0,100.0,0.0,0.0
34_21,0.0,100.0,0.0,0.0
34_22,0.0,100.0,0.0,0.0
34_23,0.0,100.0,0.0,0.0
34_24,0.0,100.0,0.0,0.0
34_25,0.0,100.0,0.0,0.0
34_26,0.0,100.0,0.0,0.0
34_27,0.0,100.0,0.0,0.0
34_28,0.0,100.0,0.0,0.0
34_29,0.0,100.0,0.0,0.0
34_30,0.0,100.0,0.0,0.0
34_31,0.0,100.0,0.0,0.0
34_32,0.0,99.99999999999999,0.0,0.0
34_33,0.0,100.0,0.0,0.0
34_34,0.0,100.0,0.0,0.0
34_35,0.0,99.99999999999999,0.0,0.0
34_36,0.0,100.0,0.0,0.0
34_37,0.0,100.0,0.0,0.0
34_38,0.0,100.00000000000001,0.0,0.0
34_39,0.0,100.0,0.0,0.0
34_40,0.0,100.0,0.0,0.0
34_41,0.0,100.00000000000001,0.0,0.0
34_42,0.0,100.0,0.0,0.0
34_43,0.0,100.00000000000001,0.0,0.0
34_44,0.0,100.0,0.0,0.0
34_45,0.0,100.0,0.0,0.0
34_46,0.0,100.0,0.0,0.0
34_47,0.0,100.0,0.0,0.0
34_48,0.0,100.0,0.0,0.0
34_49,0.0,100.0,0.0,0.0
34_50,0.0,100.0,0.0,0.0
34_51,0.0,100.0,0.0,0.0
34_52,0.0,100.0,0.0,0.0
34_53,53.833143154448464,46.16685684555153,0.0,0.0
34_54,96.9647829973383,3.0352170026616947,0.0,0.0
34_55,97.5649611433942,2.435038856605813,0.0,0.0
34_56,81.33678210958188,18.663217890418114,0.0,0.0
34_57,0.0,100.0,0.0,0.0
34_58,0.0,100.00000000000001,0.0,0.0
34_59,0.0,100.0,0.0,0.0
34_60,0.0,100.0,0.0,0.0
34_61,8.900143436263866,91.09985656373614,0.0,0.0
34_62,98.85370263784652,1.1462973621534582,0.0,0.0
34_63,100.00000000000001,0.0,0.0,0.0
34_64,98.97683008111473,1.0231699188852743,0.0,0.0
34_65,78.1908008026712,21.809199197328777,0.0,0.0
34_66,54.19319683032595,45.806803169674055,0.0,0.0
34_67,38.444790539115864,15.519177060077528,46.03603240080661,0.0
34_68,19.520780685719398,5.418725845572309,75.06049346870829,0.0
34_69,6.365832841144361,93.57102955211263,0.06313760674300081,0.0
34_70,70.22623179457871,2.2788938588340515,0.0,27.494874346587228
34_9,94.0996311241284,5.900368875871616,0.0,0.0
35_10,39.9893119465775,60.0106880534225,0.0,0.0
35_11,0.0,100.0,0.0,0.0
35_12,0.0,100.0,0.0,0.0
35_13,0.0,100.0,0.0,0.0
35_14,0.0,100.0,0.0,0.0
35_15,0.0,100.0,0.0,0.0
35_16,0.0,100.0,0.0,0.0
35_17,0.0,100.0,0.0,0.0
35_18,0.0,100.0,0.0,0.0
35_19,0.0,100.0,0.0,0.0
35_20,0.0,100.0,0.0,0.0
35_21,0.0,100.0,0.0,0.0
35_22,0.0,100.0,0.0,0.0
35_23,0.0,100.0,0.0,0.0
35_24,0.0,99.99999999999999,0.0,0.0
35_25,0.0,100.0,0.0,0.0
35_26,0.0,100.0,0.0,0.0
35_27,0.0,100.0,0.0,0.0
35_28,0.0,99.44855775919467,0.0,0.5514422408053274
35_29,0.0,98.30323557810566,0.0,1.6967644218943299
35_30,0.0,100.0,0.0,0.0
35_31,0.0,100.0,0.0,0.0
35_32,0.0,100.0,0.0,0.0
35_33,0.0,100.0,0.0,0.0
35_34,0.0,100.0,0.0,0.0
35_35,0.0,100.0,0.0,0.0
35_36,0.0,100.0,0.0,0.0
35_37,0.0,99.99999999999999,0.0,0.0
35_38,0.0,100.0,0.0,0.0
35_39,0.0,100.0,0.0,0.0
35_40,0.0,100.0,0.0,0.0
35_41,0.0,100.0,0.0,0.0
35_42,0.0,100.00000000000001,0.0,0.0
35_43,0.0,100.0,0.0,0.0
35_44,0.0,100.0,0.0,0.0
35_45,0.0,100.0,0.0,0.0
35_46,0.0,100.00000000000001,0.0,0.0
35_47,0.0,100.00000000000003,0.0,0.0
35_48,0.0,100.0,0.0,0.0
35_49,0.8560164814053757,99.14398351859462,0.0,0.0
35_50,0.7285927447515678,99.27140725524843,0.0,0.0
35_51,1.3143148778051703,98.68568512219483,0.0,0.0
35_52,37.46757933683697,62.53242066316304,0.0,0.0
35_53,31.514794911008444,68.48520508899155,0.0,0.0
35_54,96.03127750083128,3.9687224991687162,0.0,0.0
35_55,99.99999999999999,0.0,0.0,0.0
35_56,55.720195110778384,44.279804889221616,0.0,0.0
35_57,0.0,100.0,0.0,0.0
35_58,0.0,100.0,0.0,0.0
35_59,0.0,100.0,0.0,0.0
35_60,3.167611707026189,96.83238829297382,0.0,0.0
35_61,66.89561078246736,33.10438921753265,0.0,0.0
35_62,99.61920445441598,0.3807955455840168,0.0,0.0
35_63,100.0,0.0,0.0,0.0
35_64,99.49639853176217,0.503601468237829,0.0,0.0
35_65,59.92612528345537,40.07387471654463,0.0,0.0
35_66,65.91593641535691,34.08406358464308,0.0,0.0
35_67,39.57066697655578,13.958792880650497,46.47054014279372,0.0
35_68,1.0951783905762733,4.332006652574787,94.57281495684894,0.0
35_69,68.21453800152638,31.785461998473618,0.0,0.0
35_9,94.39754597163596,5.602454028364048,0.0,0.0
36_10,11.692325076735818,88.30767492326419,0.0,0.0
36_11,0.0,100.0,0.0,0.0
36_12,0.0,100.0,0.0,0.0
36_13,0.0,100.0,0.0,0.0
36_14,0.0,100.0,0.0,0.0
36_15,0.0,100.0,0.0,0.0
36_16,0.0,100.0,0.0,0.0
36_17,0.0,100.0,0.0,0.0
36_18,0.0,100.0,0.0,0.0
36_19,0.0,100.0,0.0,0.0
36_20,0.0,100.0,0.0,0.0
36_21,0.0,100.0,0.0,0.0
36_22,0.0,99.99999999999999,0.0,0.0
36_23,0.0,100.0,0.0,0.0
36_24,0.0,100.0,0.0,0.0
36_25,0.0,100.0,0.0,0.0
36_26,0.0,100.0,0.0,0.0
36_27,0.0,100.0,0.0,0.0
36_28,0.0,98.99145360199823,0.0,1.008546398001776
36_29,0.0,21.213910904033458,0.0,78.78608909596655
36_30,0.0,91.02520066236771,0.0,8.974799337632284
36_31,0.0,100.0,0.0,0.0
36_32,0.0,100.00000000000001,0.0,0.0
36_33,0.0,100.0,0.0,0.0
36_34,0.0,100.0,0.0,0.0
36_35,0.0,100.0,0.0,0.0
36_36,0.0,100.0,0.0,0.0
36_37,0.0,100.0,0.0,0.0
36_38,0.0,100.0,0.0,0.0
36_39,0.0,100.00000000000001,0.0,0.0
36_40,0.0,100.0,0.0,0.0
36_41,0.0,99.99999999999999,0.0,0.0
36_42,0.0,100.0,0.0,0.0
36_43,0.0,100.0,0.0,0.0
36_44,0.0,100.0,0.0,0.0
36_45,0.0,100.0,0.0,0.0
36_46,0.0,100.00000000000001,0.0,0.0
36_47,0.0,100.0,0.0,0.0
36_48,0.0,100.0,0.0,0.0
36_49,27.72667841309452,72.27332158690547,0.0,0.0
36_50,76.05350397321064,23.946496026789365,0.0,0.0
36_51,38.764227478629735,61.23577252137026,0.0,0.0
36_52,45.82224092041206,54.17775907958795,0.0,0.0
36_53,100.0,0.0,0.0,0.0
36_54,100.0,0.0,0.0,0.0
36_55,81.30418742383739,18.69581257616261,0.0,0.0
36_56,10.528708772471122,89.47129122752887,0.0,0.0
36_57,0.0,100.0,0.0,0.0
36_58,0.0,100.0,0.0,0.0
36_59,0.0,100.0,0.0,0.0
36_60,0.19583405150418493,99.80416594849582,0.0,0.0
36_61,50.65239404444335,49.347605955556645,0.0,0.0
36_62,90.71426914254818,9.285730857451826,0.0,0.0
36_63,83.43193658485833,16.56806341514166,0.0,0.0
36_64,85.68338693468645,14.316613065313541,0.0,0.0
36_65,33.79974581566448,66.20025418433552,0.0,0.0
36_66,44.206062119475206,55.79393788052478,0.0,0.0
36_67,0.0,77.98147110834879,22.018528891651215,0.0
36_68,39.346981138656446,6.42423096243151,54.228787898912046,0.0
36_69,74.14695666277561,25.853043337224378,0.0,0.0
36_70,96.83149864719194,0.0,0.0,3.1685013528080592
36_9,97.55633994240047,2.443660057599525,0.0,0.0
37_10,34.4242097444845,65.5757902555155,0.0,0.0
37_11,0.0,100.0,0.0,0.0
37_12,0.0,100.0,0.0,0.0
37_13,0.0,99.99999999999999,0.0,0.0
37_14,0.0,99.99999999999999,0.0,0.0
37_15,0.0,100.0,0.0,0.0
37_16,0.0,100.0,0.0,0.0
37_17,0.0,100.0,0.0,0.0
37_18,0.0,100.0,0.0,0.0
37_19,0.0,100.0,0.0,0.0
37_20,0.0,100.0,0.0,0.0
37_21,0.0,100.0,0.0,0.0
37_22,0.0,100.0,0.0,0.0
37_23,0.0,100.00000000000001,0.0,0.0
37_24,0.0,100.0,0.0,0.0
37_25,0.0,100.0,0.0,0.0
37_26,0.0,100.0,0.0,0.0
37_27,0.0,100.0,0.0,0.0
37_28,0.0,100.0,0.0,0.0
37_29,0.0,90.44670458152243,0.0,9.553295418477573
37_30,0.0,97.39020218444033,0.0,2.609797815559669
37_31,0.0,100.0,0.0,0.0
37_32,0.0,100.0,0.0,0.0
37_33,0.0,100.0,0.0,0.0
37_34,0.0,100.0,0.0,0.0
37_35,0.0,100.0,0.0,0.0
37_36,0.0,100.0,0.0,0.0
37_37,0.0,100.0,0.0,0.0
37_38,0.0,100.0,0.0,0.0
37_39,0.0,100.0,0.0,0.0
37_40,0.0,100.0,0.0,0.0
37_41,0.0,100.0,0.0,0.0
37_42,0.0,100.0,0.0,0.0
37_43,0.0,100.0,0.0,0.0
37_44,0.0,100.0,0.0,0.0
37_45,0.03492496747102438,99.96507503252899,0.0,0.0
37_46,68.1718645297962,31.828135470203815,0.0,0.0
37_47,56.664897368531854,43.335102631468146,0.0,0.0
37_48,2.265541385769704,97.73445861423028,0.0,0.0
37_49,54.41669333874229,45.58330666125771,0.0,0.0
37_50,100.0,0.0,0.0,0.0
37_51,90.16435060061649,9.8356493993835,0.0,0.0
37_52,81.36673759021838,18.63326240978162,0.0,0.0
37_53,100.0,0.0,0.0,0.0
37_54,100.0,0.0,0.0,0.0
37_55,42.358172307962064,57.641827692037964,0.0,0.0
37_56,0.0,100.0,0.0,0.0
37_57,0.0,100.0,0.0,0.0
37_58,0.0,100.0,0.0,0.0
37_59,0.0,100.0,0.0,0.0
37_60,0.0,100.0,0.0,0.0
37_61,0.0,100.0,0.0,0.0
37_62,0.0,100.0,0.0,0.0
37_63,3.8017864411923648,96.19821355880764,0.0,0.0
37_64,21.22461077057909,78.77538922942091,0.0,0.0
37_65,74.53323651313643,25.46676348686357,0.0,0.0
37_66,25.722656338460727,74.27734366153928,0.0,0.0
37_67,4.621480785528123,92.20405987672312,3.1744593377487544,0.0
37_68,58.81239825481943,41.125345423598105,0.06225632158245526,0.0
37_69,16.23629638740745,83.76370361259255,0.0,0.0
37_70,98.33186160062371,1.66813839937629,0.0,0.0
37_9,98.54397300894394,1.4560269910560424,0.0,0.0
38_10,99.23024313942646,0.7697568605735305,0.0,0.0
38_11,60.60437106633195,39.39562893366805,0.0,0.0
38_12,0.0,100.0,0.0,0.0
38_13,0.0,100.0,0.0,0.0
38_14,0.0,100.0,0.0,0.0
38_15,0.0,100.0,0.0,0.0
38_16,0.0,100.0,0.0,0.0
38_17,0.0,100.0,0.0,0.0
38_18,0.0,100.0,0.0,0.0
38_19,0.0,100.0,0.0,0.0
38_20,0.0,100.0,0.0,0.0
38_21,0.0,100.0,0.0,0.0
38_22,0.0,100.0,0.0,0.0
38_23,0.0,100.0,0.0,0.0
38_24,0.0,100.0,0.0,0.0
38_25,0.0,100.00000000000001,0.0,0.0
38_26,0.0,100.0,0.0,0.0
38_27,0.0,100.0,0.0,0.0
38_28,0.0,100.0,0.0,0.0
38_29,0.0,100.0,0.0,0.0
38_30,0.0,100.0,0.0,0.0
38_31,0.0,100.0,0.0,0.0
38_32,0.0,100.0,0.0,0.0
38_33,0.0,100.0,0.0,0.0
38_34,0.0,100.0,0.0,0.0
38_35,0.0,100.0,0.0,0.0
38_36,0.0,100.0,0.0,0.0
38_37,0.0,100.0,0.0,0.0
38_38,0.0,100.0,0.0,0.0
38_39,0.0,100.0,0.0,0.0
38_40,0.0,100.0,0.0,0.0
38_41,0.0,100.0,0.0,0.0
38_42,0.0,100.0,0.0,0.0
38_43,0.0,100.0,0.0,0.0
38_44,0.0,100.0,0.0,0.0
38_45,51.78689326270218,37.863847275438154,10.349259461859651,0.0
38_46,58.69913596239018,0.0,41.30086403760983,0.0
38_47,74.59748558750198,0.0,25.40251441249802,0.0
38_48,97.48984060434549,2.5101593956545276,0.0,0.0
38_49,99.9553225001775,0.04467749982249448,0.0,0.0
38_50,100.0,0.0,0.0,0.0
38_51,100.0,0.0,0.0,0.0
38_52,100.0,0.0,0.0,0.0
38_53,100.0,0.0,0.0,0.0
38_54,99.25093850665891,0.7490614933410897,0.0,0.0
38_55,43.858650026986346,56.141349973013654,0.0,0.0
38_56,0.0,100.00000000000001,0.0,0.0
38_57,0.0,100.0,0.0,0.0
38_58,0.0,100.0,0.0,0.0
38_59,0.0,99.99999999999999,0.0,0.0
38_60,0.0,100.0,0.0,0.0
38_61,29.87048576670009,70.12951423329993,0.0,0.0
38_62,0.0,100.0,0.0,0.0
38_63,0.0,100.0,0.0,0.0
38_64,0.0,100.0,0.0,0.0
38_65,16.390308546154177,83.60969145384583,0.0,0.0
38_66,15.186342053911636,84.81365794608836,0.0,0.0
38_67,0.0,100.0,0.0,0.0
38_68,1.7493538713479422,98.25064612865206,0.0,0.0
38_69,65.75027450778627,34.24972549221371,0.0,0.0
39_11,99.69919492652926,0.3008050734707599,0.0,0.0
39_12,63.36717356985499,36.632826430145,0.0,0.0
39_13,0.0,100.0,0.0,0.0
39_14,0.0,100.00000000000001,0.0,0.0
39_15,0.0,100.0,0.0,0.0
39_16,0.0,100.00000000000001,0.0,0.0
39_17,0.0,100.0,0.0,0.0
39_18,0.0,100.0,0.0,0.0
39_19,0.0,100.0,0.0,0.0
39_20,0.0,100.00000000000001,0.0,0.0
39_21,0.0,100.0,0.0,0.0
39_22,0.0,100.0,0.0,0.0
39_23,0.0,100.0,0.0,0.0
39_24,0.0,100.00000000000001,0.0,0.0
39_25,0.0,100.0,0.0,0.0
39_26,0.0,100.0,0.0,0.0
39_27,0.0,99.99999999999999,0.0,0.0
39_28,0.0,100.0,0.0,0.0
39_29,0.0,99.99999999999999,0.0,0.0
39_30,0.0,100.0,0.0,0.0
39_31,0.0,99.99999999999999,0.0,0.0
39_32,0.0,100.0,0.0,0.0
39_33,0.0,100.0,0.0,0.0
39_34,0.0,100.0,0.0,0.0
39_35,0.0,100.0,0.0,0.0
39_36,0.0,100.0,0.0,0.0
39_37,0.0,100.0,0.0,0.0
39_38,0.0,100.0,0.0,0.0
39_39,0.0,100.0,0.0,0.0
39_40,0.0,100.0,0.0,0.0
39_41,0.0,100.0,0.0,0.0
39_42,0.0,100.0,0.0,0.0
39_43,0.0,100.0,0.0,0.0
39_44,15.248752697994547,84.75124730200545,0.0,0.0
39_45,7.7039823845086115,21.033877167785587,71.26214044770579,0.0
39_46,0.0,82.6788471207354,17.3211528792646,0.0
39_47,46.37368886028724,43.94198737662428,9.684323763088473,0.0
39_48,100.00000000000001,0.0,0.0,0.0
39_49,100.0,0.0,0.0,0.0
39_50,100.0,0.0,0.0,0.0
39_51,100.00000000000001,0.0,0.0,0.0
39_52,100.00000000000003,0.0,0.0,0.0
39_53,89.77382848761674,10.22617151238324,0.0,0.0
39_54,29.565524581877607,70.43447541812239,0.0,0.0
39_55,1.7035369437603076,98.29646305623967,0.0,0.0
39_56,0.0,100.0,0.0,0.0
39_57,5.201153069404067,94.79884693059593,0.0,0.0
39_58,10.956954475289862,89.04304552471015,0.0,0.0
39_59,0.0,100.0,0.0,0.0
39_60,0.0,100.0,0.0,0.0
39_61,47.60322297858031,52.39677702141967,0.0,0.0
39_62,21.177961309309044,71.5725317480022,7.249506942688769,0.0
39_63,22.02729370229091,40.482087766181586,37.490618531527495,0.0
39_64,50.86306990703432,49.13693009296568,0.0,0.0
39_65,91.87475312124819,8.125246878751804,0.0,0.0
39_66,99.56037663943307,0.43962336056692164,0.0,0.0
39_67,74.06163929214918,25.938360707850816,0.0,0.0
39_68,26.225194731518446,73.77480526848154,0.0,0.0
39_69,71.69357047610887,28.30642952389113,0.0,0.0
3_24,100.0,0.0,0.0,0.0
3_29,31.630122839280457,68.36987716071954,0.0,0.0
3_30,21.432002664523896,43.456022969412246,35.111974366063855,0.0
3_31,37.397786454557696,11.649681319559756,50.95253222588254,0.0
3_32,11.472215664269234,57.70044789577916,30.827336439951615,0.0
3_33,70.39364643961405,29.60635356038595,0.0,0.0
3_34,14.186447381199391,85.81355261880061,0.0,0.0
3_35,0.0,100.0,0.0,0.0
3_36,47.87501834830165,52.124981651698356,0.0,0.0
3_47,92.3038469069526,7.696153093047409,0.0,0.0
3_48,100.0,0.0,0.0,0.0
3_49,99.5799259238752,0.42007407612480263,0.0,0.0
3_50,79.19071986270752,20.80928013729248,0.0,0.0
3_51,3.360828700610319,96.63917129938967,0.0,0.0
3_52,0.0,100.0,0.0,0.0
3_53,0.0,99.99999999999999,0.0,0.0
3_54,0.0,100.0,0.0,0.0
3_55,0.0,100.0,0.0,0.0
3_56,0.0,100.0,0.0,0.0
3_57,0.0,99.99999999999999,0.0,0.0
3_58,0.0,100.0,0.0,0.0
40_12,92.88811510455268,7.111884895447318,0.0,0.0
40_13,0.0,100.0,0.0,0.0
40_14,0.0,100.0,0.0,0.0
40_15,0.0,100.0,0.0,0.0
40_16,0.0,100.0,0.0,0.0
40_17,0.0,100.0,0.0,0.0
40_18,0.0,100.0,0.0,0.0
40_19,0.0,100.0,0.0,0.0
40_20,0.0,100.0,0.0,0.0
40_21,0.0,99.99999999999999,0.0,0.0
40_22,0.0,99.99999999999999,0.0,0.0
40_23,0.0,100.0,0.0,0.0
40_24,0.0,100.0,0.0,0.0
40_25,0.0,100.0,0.0,0.0
40_26,0.0,100.0,0.0,0.0
40_27,0.0,100.0,0.0,0.0
40_28,0.0,100.0,0.0,0.0
40_29,0.0,100.0,0.0,0.0
40_30,0.0,100.0,0.0,0.0
40_31,0.0,100.0,0.0,0.0
40_32,0.0,99.99999999999999,0.0,0.0
40_33,0.0,100.0,0.0,0.0
40_34,0.0,100.0,0.0,0.0
40_35,0.0,100.0,0.0,0.0
40_36,0.0,100.0,0.0,0.0
40_37,0.0,99.99999999999999,0.0,0.0
40_38,0.0,99.99999999999999,0.0,0.0
40_39,0.0,100.0,0.0,0.0
40_40,0.0,100.0,0.0,0.0
40_41,0.0,100.0,0.0,0.0
40_42,0.0,100.0,0.0,0.0
40_43,3.717112070451794,96.28288792954821,0.0,0.0
40_44,83.01696175254668,10.29163570697439,6.691402540478932,0.0
40_45,30.74595177125112,46.190153267450555,23.063894961298324,0.0
40_46,0.0,100.0,0.0,0.0
40_47,6.6859731149314845,93.31402688506851,0.0,0.0
40_48,98.97088476313644,1.0291152368635579,0.0,0.0
40_49,100.0,0.0,0.0,0.0
40_50,100.0,0.0,0.0,0.0
40_51,100.0,0.0,0.0,0.0
40_52,89.25133251266139,10.748667487338617,0.0,0.0
40_53,100.0,0.0,0.0,0.0
40_54,98.26825743471565,1.7317425652843512,0.0,0.0
40_55,90.1015879150832,9.898412084916798,0.0,0.0
40_56,58.45361893457098,41.54638106542901,0.0,0.0
40_57,22.527179085152007,77.47282091484799,0.0,0.0
40_58,92.10615651277718,7.893843487222835,0.0,0.0
40_59,15.32099473873996,84.67900526126004,0.0,0.0
40_60,37.197746612142176,62.80225338785782,0.0,0.0
40_61,89.65691244030018,10.343087559699825,0.0,0.0
40_62,67.40175338735665,0.0,32.59824661264336,0.0
40_63,42.88566683998188,0.0,57.11433316001811,0.0
40_64,100.0,0.0,0.0,0.0
40_65,100.0,0.0,0.0,0.0
40_66,100.0,0.0,0.0,0.0
40_68,95.23878064496091,4.761219355039088,0.0,0.0
41_12,81.36518473094699,18.634815269052996,0.0,0.0
41_13,0.0,100.0,0.0,0.0
41_14,0.0,100.0,0.0,0.0
41_15,0.0,99.99999999999999,0.0,0.0
41_16,0.0,100.0,0.0,0.0
41_17,0.0,100.0,0.0,0.0
41_18,0.0,100.0,0.0,0.0
41_19,0.0,100.0,0.0,0.0
41_20,0.0,100.0,0.0,0.0
41_21,0.0,100.0,0.0,0.0
41_22,0.0,100.0,0.0,0.0
41_23,0.0,100.0,0.0,0.0
41_24,0.0,100.0,0.0,0.0
41_25,0.0,100.0,0.0,0.0
41_26,0.0,100.0,0.0,0.0
41_27,0.0,100.0,0.0,0.0
41_28,0.0,100.0,0.0,0.0
41_29,0.0,100.0,0.0,0.0
41_30,0.0,100.0,0.0,0.0
41_31,0.0,100.0,0.0,0.0
41_32,0.0,100.0,0.0,0.0
41_33,0.0,100.0,0.0,0.0
41_34,0.0,100.0,0.0,0.0
41_35,0.0,100.0,0.0,0.0
41_36,0.0,100.0,0.0,0.0
41_37,0.0,100.0,0.0,0.0
41_38,0.0,100.0,0.0,0.0
41_39,0.0,100.0,0.0,0.0
41_40,0.0,100.0,0.0,0.0
41_41,0.0,100.0,0.0,0.0
41_42,0.0,100.0,0.0,0.0
41_43,3.939077087185615,96.06092291281439,0.0,0.0
41_44,73.18719498477198,26.812805015228037,0.0,0.0
41_45,31.38722559556245,68.61277440443756,0.0,0.0
41_46,0.0,100.0,0.0,0.0
41_47,0.0,100.0,0.0,0.0
41_48,76.40885303861208,23.59114696138792,0.0,0.0
41_49,100.0,0.0,0.0,0.0
41_50,98.33490877814435,1.6650912218556462,0.0,0.0
41_51,64.73431717432915,35.26568282567086,0.0,0.0
41_52,48.36491534261363,51.63508465738638,0.0,0.0
41_53,100.0,0.0,0.0,0.0
41_54,100.0,0.0,0.0,0.0
41_55,100.0,0.0,0.0,0.0
41_56,100.0,0.0,0.0,0.0
41_57,47.96509710007093,52.03490289992907,0.0,0.0
41_58,32.565165765569546,67.43483423443045,0.0,0.0
41_59,47.12456905810619,52.8754309418938,0.0,0.0
41_60,100.0,0.0,0.0,0.0
41_61,100.0,0.0,0.0,0.0
41_62,74.93368273148307,25.06631726851693,0.0,0.0
41_65,100.0,0.0,0.0,0.0
42_12,78.0147231294107,21.985276870589303,0.0,0.0
42_13,0.0,100.0,0.0,0.0
42_14,0.0,100.0,0.0,0.0
42_15,0.0,100.0,0.0,0.0
42_16,0.0,100.0,0.0,0.0
42_17,0.0,100.0,0.0,0.0
42_18,0.0,100.0,0.0,0.0
42_19,0.0,100.0,0.0,0.0
42_20,0.0,100.0,0.0,0.0
42_21,0.0,100.0,0.0,0.0
42_22,0.0,100.0,0.0,0.0
42_23,0.0,100.0,0.0,0.0
42_24,0.0,100.0,0.0,0.0
42_25,0.0,100.0,0.0,0.0
42_26,0.0,100.0,0.0,0.0
42_27,0.0,100.00000000000001,0.0,0.0
42_28,0.0,100.0,0.0,0.0
42_29,0.0,100.0,0.0,0.0
42_30,0.0,99.99999999999999,0.0,0.0
42_31,0.0,100.0,0.0,0.0
42_32,0.0,100.0,0.0,0.0
42_33,0.0,99.99999999999999,0.0,0.0
42_34,0.0,100.0,0.0,0.0
42_35,0.0,100.0,0.0,0.0
42_36,0.0,100.0,0.0,0.0
42_37,0.0,100.0,0.0,0.0
42_38,0.0,100.0,0.0,0.0
42_39,0.0,100.0,0.0,0.0
42_40,0.0,100.0,0.0,0.0
42_41,0.0,100.0,0.0,0.0
42_42,0.0,100.0,0.0,0.0
42_43,0.0,100.0,0.0,0.0
42_44,2.9371516473315222,97.06284835266848,0.0,0.0
42_45,1.5756214956506716,98.42437850434933,0.0,0.0
42_46,0.0,100.0,0.0,0.0
42_47,4.009625147185296,95.9903748528147,0.0,0.0
42_48,90.52853975840269,9.471460241597315,0.0,0.0
42_49,96.71125614000202,3.2887438599979726,0.0,0.0
42_50,28.864468170431767,71.13553182956824,0.0,0.0
42_51,0.0,100.0,0.0,0.0
42_52,2.1291069275922396,97.87089307240777,0.0,0.0
42_53,48.27542518652228,51.724574813477716,0.0,0.0
42_54,100.0,0.0,0.0,0.0
42_55,100.0,0.0,0.0,0.0
42_56,100.0,0.0,0.0,0.0
42_57,99.44959772951992,0.5504022704800868,0.0,0.0
42_58,86.18167758123063,13.81832241876936,0.0,0.0
42_59,91.03126658014938,8.968733419850638,0.0,0.0
42_60,100.0,0.0,0.0,0.0
42_61,100.0,0.0,0.0,0.0
43_12,64.3425589455554,35.65744105444461,0.0,0.0
43_13,0.0,100.0,0.0,0.0
43_14,0.0,100.0,0.0,0.0
43_15,0.0,100.0,0.0,0.0
43_16,0.0,100.00000000000001,0.0,0.0
43_17,0.0,100.0,0.0,0.0
43_18,0.0,100.0,0.0,0.0
43_19,0.0,100.0,0.0,0.0
43_20,0.0,100.0,0.0,0.0
43_21,0.0,100.0,0.0,0.0
43_22,0.0,100.0,0.0,0.0
43_23,0.0,100.0,0.0,0.0
43_24,0.0,100.0,0.0,0.0
43_25,0.0,100.0,0.0,0.0
43_26,0.0,100.0,0.0,0.0
43_27,0.0,100.0,0.0,0.0
43_28,0.0,100.0,0.0,0.0
43_29,0.0,100.0,0.0,0.0
43_30,0.0,100.00000000000001,0.0,0.0
43_31,0.0,99.99999999999999,0.0,0.0
43_32,0.0,100.00000000000001,0.0,0.0
43_33,0.0,100.00000000000001,0.0,0.0
43_34,0.0,100.0,0.0,0.0
43_35,0.0,99.99999999999999,0.0,0.0
43_36,0.0,100.0,0.0,0.0
