grid_id,Bare / sparse vegetation,Closed forest,Cropland,Herbaceous vegetation,Herbaceous wetland,Open forest,Permanent water bodies,Shrubland,Urban / built up
20_60,0.0,0.0,0.0,8.891157596223513,0.0,13.397749778344462,0.0,0.0,77.71109250721658
20_61,0.0,0.0,5.5652830135059155,2.964466532124673,0.0,52.895208785482666,0.0,0.0,38.575067611848084
21_20,0.0,0.0,70.74887417724266,13.013871469366816,0.0,7.670895597051379,0.0,0.0,8.566297192134318
21_21,0.0,0.0,0.25938300368194245,0.12659292856182727,0.0,50.72156191681668,0.0,0.0,48.89242661810077
21_22,0.0,0.0,0.0,0.0,0.0,1.54635030591572,0.0,0.0,98.45364969408428
21_23,0.0,0.0,0.0,5.951789993616581,0.0,5.137638603790918,0.0,0.0,88.91053383909494
21_24,0.0,6.691057467080499,0.0,17.853777128494997,0.0,11.864151285624178,0.0,0.0,63.591083476076435
21_25,0.0,6.285334446825711,0.0,0.0,0.0,1.0774359967914142,0.0,0.0,92.63722955638288
21_26,0.0,0.0,0.0,0.6811573778216333,0.0,0.0,0.0,0.0,99.31883089658893
21_27,0.0,0.0,0.0,3.399678859743769,0.0,0.0,0.0,0.0,96.60032114025623
21_28,0.0,0.0,0.0,0.0,0.0,5.949135017734098,0.0,0.0,94.0508649822659
21_29,0.0,0.0,0.0,2.9741028395835962,0.0,20.424397187740862,0.0,0.0,76.60144140828179
21_30,0.0,0.0,0.0,16.612924542058785,0.0,11.315874788127552,0.0,0.0,72.07137559684718
21_31,0.0,0.0,0.0,6.647474527021721,0.0,35.979183032180636,0.0,0.0,57.37334241188996
21_32,0.0,8.919918212911112,6.126793503733429,51.79028888472396,0.0,14.58381892296352,0.0,0.0,18.578806541248618
21_33,0.0,3.0234298332551814,20.6781329019222,31.832994519187867,0.0,28.30300265654528,0.0,0.0,16.162402292499788
21_34,0.0,0.0,0.0,3.3234932289270263,0.0,8.889031487363908,0.0,0.0,87.78742264967701
21_35,0.0,0.0,0.0,11.906036530902568,0.0,26.75138644194505,0.0,0.0,61.342763982641365
21_36,0.0,0.0,2.9759943758912306,5.944088297605037,0.0,18.986488762198128,0.0,0.0,72.09327909939697
21_37,0.0,0.0,0.0,0.0,0.0,19.655359733025982,0.0,0.0,80.34464026697401
21_38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
21_39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
21_40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
21_41,0.0,0.0,0.0,2.9705827698460494,0.0,20.66145896404886,0.0,0.0,76.36799376794494
21_42,0.0,0.0,0.0,3.937671896127073,0.0,41.215753512789206,0.0,0.0,54.847017144373254
21_43,0.0,0.0,0.0,2.0025633230528053,0.0,2.96665157858946,0.0,0.0,95.0304446371238
21_44,0.0,0.0,0.0,2.969718958614034,0.0,23.281910653450428,0.0,0.0,73.74837038916793
21_45,0.0,0.0,0.0,1.4926840049955599,0.0,20.818450871062524,0.0,0.0,77.68888897146833
21_46,0.0,8.778061995583885,5.8058481291061295,4.319626171257213,0.0,0.0,0.0,0.0,81.09630065625767
21_47,0.0,0.0,0.0,1.8813729432324227,0.0,2.8313426418447123,0.0,0.0,95.28747095582001
21_48,0.0,0.0,0.0,11.603055505804061,0.0,38.72796070661494,0.0,0.0,49.66879721889282
21_49,0.0,0.0,0.0,2.823747777288805,0.0,12.425483308856517,0.0,0.0,84.75076881942577
21_50,0.0,0.0,0.0,22.934549219394942,0.0,17.067037765912747,0.0,0.0,59.99843635574217
21_51,0.0,0.0,0.0,0.8077821900012305,0.0,0.13656826792109114,0.0,0.0,99.05550486911848
21_52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
21_53,0.0,0.0,0.0,0.0,0.0,10.400450327512377,0.0,0.0,89.59954967248763
21_54,0.0,0.0,0.04972718267971995,0.0,0.0,4.433690585745688,0.0,0.0,95.51658394280673
21_55,0.0,0.0,1.5090789198812924,0.0,0.0,1.5623751415843814,0.0,0.0,96.9285459149535
21_56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
21_57,0.0,0.0,0.0,0.0,0.0,12.345946297030352,0.0,0.0,87.65405370296963
21_58,0.0,0.0,0.0,0.0,0.0,25.567444495781825,0.0,0.0,74.43255550421817
21_59,0.0,0.0,0.0,2.9651979115733336,0.0,22.120507831129217,0.0,0.0,74.91433148341179
21_60,0.0,0.0,0.0,0.0,0.0,3.3178267200595584,0.0,0.0,96.68217327939293
21_61,0.0,0.0,34.453171152346144,9.770179866946304,0.0,33.35187796866409,0.0,0.0,22.424751193603385
22_20,0.0,0.0,36.585818458216664,23.817978430507093,0.0,22.434203140157706,0.0,0.0,17.162270073826402
22_21,0.0,0.0,0.0,14.35644280778924,0.0,59.09536405613229,0.0,0.0,26.54821626902831
22_22,0.0,0.0,0.0,10.968865293007708,0.0,1.3409320469948431,0.0,0.0,87.69008706417067
22_23,0.0,0.0,0.0,4.285109668515804,0.0,0.0,0.0,0.0,95.71489466766394
22_24,0.0,0.0,0.15585804608138648,2.075300035798581,0.0,0.0,0.0,0.0,97.76899048307762
22_25,0.0,0.0,7.204727818305944,25.217297862354343,0.0,8.762855022723155,0.0,0.0,58.81500906750197
22_26,0.0,0.0,0.0,52.64789897623352,0.0,0.0,0.0,0.0,47.35210102376648
22_27,0.0,0.0,0.0,7.4012555615565745,0.0,0.0,0.0,0.0,92.59874443844342
22_28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
22_29,0.0,0.0,0.0,0.0,0.0,13.879254290244464,0.0,0.0,86.12074570975554
22_30,0.0,0.0,0.0,0.0,0.0,1.0788154346803953,0.0,0.0,98.9211845653196
22_31,0.0,0.0,0.0,2.4584662212484685,0.0,9.128213373772173,0.0,0.0,88.4133204051267
22_32,0.0,0.0,0.0,7.458047371035696,0.0,4.8030010624089154,0.0,0.0,87.73895156685344
22_33,0.0,5.8954917186175395,26.869946467461393,13.084812371885267,0.0,5.232653673860152,0.0,0.0,48.91660973540499
22_34,0.0,0.0,1.1430079817997838,16.33050626096549,0.0,4.884407621348975,0.0,0.0,77.6417363526232
22_35,0.0,0.0,0.0,3.445828752429074,0.0,1.7294403537389733,0.0,0.0,94.82469351728459
22_36,0.0,0.0,8.911982516183341,5.9440879883989295,0.0,5.936975090741627,0.0,0.0,79.20682978574163
22_37,0.0,0.0,0.0,0.01578811662260383,0.0,0.0,0.0,0.0,99.98421188337741
22_38,0.0,0.0,12.029193419676467,2.49161047242079,4.829897788335154,0.6766819011943093,5.942892149489895,0.0,74.02969619008535
22_39,0.0,5.942427216541951,5.311186294363006,13.126728090416371,11.265648550616206,22.69096655941725,0.0,0.0,41.66285651516315
22_40,0.0,0.0,0.0,0.0,0.0,1.139682289921405,0.0,0.0,98.86031664301545
22_41,0.0,0.0,0.0,0.0,0.0,3.0376584246066813,0.0,0.0,96.96234157539332
22_42,0.0,0.0,0.0,0.0,0.0,2.108426770847079,0.0,0.0,97.89157326140517
22_43,0.0,0.0,0.0,0.0,0.0,3.993902308478888,0.0,0.0,96.0060648107978
22_44,0.0,0.0,0.0,0.0,0.0,3.150999125242998,0.0,0.0,96.849000874757
22_45,0.0,0.0,0.7641484316532885,5.970895288092318,0.0,3.2304704178617603,0.0,0.0,90.03449933437237
22_46,0.0,12.005425827977895,2.3372990212574924,0.0939417401846811,0.0,0.0,0.0,0.0,85.56316062723454
22_47,0.0,0.0,0.0,0.0,0.0,5.937310767406488,0.0,0.0,94.06268923259351
22_48,0.0,0.0,0.0,0.0,0.0,4.099922028474952,0.0,0.0,95.90007797152505
22_49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
22_50,0.0,0.0,0.0,0.0,0.0,5.9358483626196,0.0,0.0,94.0641516373804
22_51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
22_52,0.0,0.0,0.0,2.9671927669089366,0.0,5.9343854527033395,0.0,0.0,91.09842178166922
22_53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
22_54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
22_55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
22_56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
22_57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
22_58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
22_59,0.0,0.0,0.0,2.965197731421434,0.0,0.0,0.0,0.0,97.03480226857857
22_60,0.0,0.0,0.0,0.0,0.0,9.181175336806117,0.0,0.0,90.8188267208984
22_61,0.0,5.929198185455406,14.82250052148794,5.070548768238687,0.0,59.742919229916694,0.0,0.0,14.434910516453753
23_11,0.0,4.190361386924401,49.541373916463975,19.11873768932971,0.0,19.139347859816684,0.0,0.0,8.010170291463664
23_12,0.0,0.0,29.489761448812928,4.71763830083341,0.0,38.32308192294914,0.0,0.0,27.46943836601332
23_13,0.0,4.408924754385829,26.527435895736502,8.719734788766747,0.0,55.21468421589171,0.0,0.0,5.129122157441888
23_20,0.0,0.0,83.5965852180348,1.496785754004324,0.0,14.906645756395646,0.0,0.0,0.0
23_21,0.0,0.0,67.71036939676517,6.8572575339013895,0.0,25.432335605204113,0.0,0.0,0.0
23_22,0.0,0.0,17.080840679356076,18.288144396884128,0.0,6.535706168594213,0.0,0.0,58.09461474648465
23_23,0.0,0.0,0.0,4.642773498830363,0.0,84.50142603514846,0.0,0.0,10.855871064412806
23_24,0.0,0.0,6.1244246778936775,7.847745381866231,0.0,65.51798315814406,0.0,0.0,20.511022560850922
23_25,0.0,1.91136666461536,1.3924716676915327,25.296823757480894,0.0,44.31234885311603,0.0,0.0,27.08691222753716
23_26,0.0,1.0638642379212049,0.0,24.64762195490372,0.0,4.766261464417516,0.0,0.0,69.52225235429232
23_27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23_28,0.0,0.0,0.0,5.9488686231205605,0.0,11.538413403467972,0.0,0.0,82.51271797461757
23_29,0.0,0.0,0.0,0.0,0.0,2.9741687914445163,0.0,0.0,97.02583120855547
23_30,0.0,0.0,0.0,0.0,0.0,1.3658049469887916,0.0,0.0,98.6341950530112
23_31,0.0,0.0,0.0,0.0,0.0,11.781298902602872,0.0,0.0,88.21870109739713
23_32,0.0,0.0,0.0,0.0,0.0,13.148426048745371,0.0,0.0,86.8515087930576
23_33,0.0,0.0,4.126512351323903,8.263236749795558,0.0,5.545185314185097,0.0,0.0,82.06504110954275
23_34,0.0,0.0,27.26871595903658,19.750815801129406,0.0,20.80821678666988,0.0,0.0,32.17221386477819
23_35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23_36,0.0,0.0,0.0,14.860712671079526,0.0,1.226887681245874,0.0,0.0,83.91239964767459
23_37,0.0,8.592262548169694,8.513620189299,2.630946122975058,0.0,1.3084948896542126,0.0,0.0,78.95465270899976
23_38,0.0,21.849005698872837,22.483142631434163,15.221993794039578,0.0,20.015906963174587,0.0,0.0,20.429904987894957
23_39,0.0,7.295627342461277,1.7344962116639866,13.838016676365413,1.7319346119160306,44.597778251342234,5.942360549910825,0.0,24.859828133626362
23_40,0.0,0.0,0.0,2.7469255745712813,0.0,7.1066622441174525,0.0,0.0,90.14633854219618
23_41,0.0,0.0,5.941031663446126,0.0,0.0,0.0,0.0,0.0,94.05896833655387
23_42,0.0,0.0,0.0,1.6579433435546787,0.0,0.0,0.0,0.0,98.34205665644532
23_43,0.0,0.0,0.0,6.264136726727572,0.0,0.0,0.0,0.0,93.73586327327243
23_44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23_45,0.0,0.0,0.0,11.87781066163081,0.0,0.0,0.0,0.0,88.1221893383692
23_46,0.0,0.0,0.0,2.349462225729484,0.0,5.411574211826213,0.0,0.0,92.23896356244431
23_47,0.0,0.0,0.0,0.619458792532155,0.0,0.0,0.0,0.0,99.38054120746784
23_48,0.0,0.0,0.0,5.936778389659108,0.0,1.8369895896898674,0.0,0.0,92.22623202065103
23_49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23_50,0.0,0.0,0.0,0.0,0.0,5.935714785902597,0.0,0.0,94.0642852140974
23_51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23_52,0.0,0.0,0.0,25.536230544471167,2.3863444934094273,0.0,0.0,0.0,72.07668274394425
23_53,0.0,0.0,0.0,0.0,0.0,2.3755391429579555,0.0,0.0,97.62446085704204
23_54,0.0,0.0,0.0,2.3625717365059136,0.0,13.63160913935939,0.0,0.0,84.00581915875338
23_55,0.0,0.0,0.0,0.0,0.0,11.865150434294947,0.0,0.0,88.13484956570505
23_56,0.0,0.0,0.0,0.0,0.0,7.88739700296533,0.0,0.0,92.11260299703467
23_57,0.0,0.0,0.0,0.0,0.0,6.770542782219289,0.0,0.0,93.2294572177807
23_58,0.0,0.0,0.0,0.0,0.0,14.183022995673099,0.0,0.0,85.81697700432689
23_59,0.0,0.0,0.0,0.0,0.0,5.930195599274148,0.0,0.0,94.06980440072586
23_60,0.0,0.0,0.0,8.748456513061782,0.0,19.89586491570179,0.0,0.0,71.35581517221888
23_61,0.0,0.0,6.709463397379828,11.013341125957616,0.0,58.2648898019693,5.262317537173688,0.0,18.750358127976153
23_62,0.0,10.495660210055426,61.91159101890005,9.502894141475819,0.0,18.089891623133145,0.0,0.0,0.0
24_11,0.0,3.1756215844980527,0.0,1.9044126873512903,0.0,6.483337524915973,0.0,0.0,88.4365640457172
24_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
24_13,0.0,5.957892687222503,19.062362605794043,7.798311345763048,0.0,27.709421256148126,0.0,0.0,39.47210596476445
24_14,0.0,3.201987915267882,81.92890459966927,11.521124700042746,0.0,2.5489733007143323,0.0,0.0,0.7991448757616451
24_19,0.0,0.0,11.857057112768713,1.4568773767002203,0.0,73.41242094989651,0.0,0.0,13.273722821071647
24_20,0.0,0.0,34.19461635576497,8.930735885404598,0.0,55.26293584013084,0.0,0.0,1.6119206991962933
24_21,0.0,0.0,93.87212765469182,0.0,0.0,4.0850174546242455,0.0,0.0,2.042822435227187
24_22,0.0,0.0,32.81037407861992,0.29848431235747674,0.0,16.13868681052978,0.0,0.0,50.74860277330292
24_23,0.0,0.0,0.0,0.0,0.0,34.80898011563574,0.0,0.0,65.19101988325777
24_24,0.0,0.0,0.0,9.246146271453807,0.0,65.57110452649135,0.0,0.0,25.182585326145862
24_25,0.0,0.0,0.0,2.128929422409925,0.0,0.0,0.0,0.0,97.87107057480553
24_26,0.0,0.0,0.0,1.1782393727495062,0.0,3.3091935187420685,0.0,0.0,95.51256709786323
24_27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
24_28,0.0,0.0,0.0,0.0,0.0,1.461826330630319,0.0,0.0,98.5381736852499
24_29,0.0,0.0,0.0,0.0,0.0,1.5647367460066177,0.0,0.0,98.43526328114108
24_30,0.0,0.0,0.0,0.0,0.0,5.947673213092123,0.0,0.0,94.05232678690788
24_31,0.0,0.0,0.8696679102174981,5.947142034208673,0.0,8.799739428795945,0.0,0.0,84.38348751615518
24_32,0.0,0.0,3.218905822462643,2.973371790134131,0.0,24.93271026444214,0.0,0.0,68.8747407663693
24_33,0.0,0.0,5.700412913150595,6.802541903366131,0.0,15.0186497934099,0.0,0.0,72.47839539002334
24_34,0.0,0.0,0.0,3.384061617254843,0.0,0.0,0.0,0.0,96.61593862263238
24_35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
24_36,0.0,0.0,0.0,0.0,0.0,0.2109892059139325,0.0,0.0,99.78901079408607
24_37,0.0,6.484794866179363,6.386096239013254,9.356047304972625,0.046038697465947784,6.169227759319416,0.0,0.0,71.55789339620716
24_38,0.0,6.293703613311206,0.0,5.94302454106754,2.9255399714383485,3.8717227117539923,0.0,0.0,80.9660582604117
24_39,0.0,0.0,0.0,0.0,0.0,9.834662415857853,0.0,0.0,90.1653704924785
24_40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
24_41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
24_42,0.0,0.0,0.0,2.3182849227941746,0.0,0.0,0.0,0.0,97.68171507720582
24_43,0.0,0.5973184006688081,0.0,5.802547715059916,0.0,0.0,0.0,0.0,93.60017121407026
24_44,0.0,5.342184710995861,5.939170790311484,13.656102579060356,0.0,15.622113267506007,0.0,0.0,59.44039134887701
24_45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
24_46,0.0,0.0,0.0,10.64919950270393,0.0,0.5265334727242116,0.0,0.0,88.82426702457187
24_47,0.0,0.0,0.0,1.2266168445264674,0.0,2.1695347555864606,0.0,0.0,96.60384839988707
24_48,0.0,0.0,0.0,0.7446070334976841,0.0,17.137481831906744,0.0,0.0,82.11791114874059
24_49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
24_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
24_51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
24_52,0.0,0.0,0.0,13.037058768383478,0.5809810064733665,14.836228278867262,0.0,0.0,71.54498283850025
24_53,0.0,0.0,0.0,0.0,0.0,0.5914539136184823,0.0,0.0,99.4085460863815
24_54,0.0,0.0,0.0,4.269713998469568,0.0,7.135147943410315,0.0,0.0,88.59513797356693
24_55,0.0,0.0,0.0,0.0,0.0,1.7824859068502836,0.0,0.0,98.21751613053101
24_56,0.0,31.936221877694848,0.0,8.898318943938733,0.0,25.035741891620596,0.0,0.0,34.129531466187395
24_57,0.0,54.648554954617815,0.0,0.0,0.0,34.634909055046904,0.0,0.0,10.716535977257534
24_58,0.0,4.669552677355333,0.0,5.931059923868658,0.0,6.565259355370342,0.0,0.0,82.83412774984413
24_59,0.0,15.429404337984018,0.0,8.895459066691553,0.0,12.878839219839536,0.0,0.0,62.79626010265804
24_60,0.0,21.656455839653937,0.0,7.401701007827933,8.894195305106663,38.4418437879689,0.0,0.0,23.605871236713025
24_61,0.0,0.0,0.0,1.6929704257694516,0.0,43.25779377691853,0.6668800464075227,0.0,54.38235521326457
24_62,0.0,28.888091115215808,26.047584780774212,1.024222066652616,0.0,40.35498082386934,0.0,0.0,3.6847662907116154
25_10,0.0,0.0,0.0,0.0,0.0,15.33383532589232,0.0,0.0,84.6661700657567
25_11,0.0,0.0,0.0,2.2318240707276193,0.0,2.855735598828616,0.0,0.0,94.91243844656807
25_12,0.0,0.0,0.0,0.0,0.0,2.2144373962633153,0.0,0.0,97.78556260113011
25_13,0.0,4.441733617699726,12.013329670806337,23.071440000559086,0.0,48.39986288208907,0.0,0.0,12.073694213846178
25_18,0.0,0.0,47.10909172164433,8.722744900536718,0.0,7.808922099698774,0.0,0.0,36.35965129559035
25_19,0.0,0.0,55.1563054815567,3.1870034690541913,0.0,36.49036792542652,0.0,0.0,5.166295453377376
25_20,0.0,0.0,26.315059076868945,11.854218400968659,0.0,55.877156551263404,0.0,0.0,5.9536466920773865
25_21,0.0,2.181062612474553,6.092054114296742,6.006456489376374,0.0,56.775607198377365,0.0,0.0,28.94467153223785
25_22,0.0,0.0,11.905435467485232,26.78653724161319,0.0,15.100436030550792,0.0,0.0,46.20686080726815
25_23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25_24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25_25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25_26,0.0,0.0,0.0,2.975164207164873,0.0,42.98224449453516,0.0,0.0,54.04263888097328
25_27,0.0,0.0,0.0,1.52001771088061,0.0,0.0,0.0,0.0,98.47998229103607
25_28,0.0,0.0,0.0,6.573998023555748,0.0,31.95983448226653,0.0,0.0,61.466140323119554
25_29,0.0,0.0,0.0,0.0,0.0,25.339740335147447,0.0,0.0,74.66025963843487
25_30,0.0,0.0,0.0,0.0,0.0,5.947673028615287,0.0,0.0,94.0523269713847
25_31,0.0,0.0,5.077341226578989,5.947075491591761,0.0,0.0,0.0,0.0,88.97554640929879
25_32,0.0,0.0,2.9733053015138045,13.162935792554588,2.973371703905636,6.944437453020104,0.0,0.0,73.94594976901173
25_33,0.0,0.0,0.0,8.062154596676717,0.0,3.2428833084017534,0.0,0.0,88.69496209656155
25_34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25_35,0.0,0.0,8.516720906765508,0.0,0.0,0.0,0.0,0.0,91.48327909323449
25_36,0.0,0.0,6.344322741710405,2.972109911540177,0.0,0.0,0.0,0.0,90.68356734719214
25_37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25_38,0.0,0.0,0.0,1.145511774252949,0.0,0.0,0.0,0.0,98.85448822574705
25_39,0.0,0.0,0.0,0.9420231937764442,0.0,24.969996357990915,0.0,0.0,74.08801780383135
25_40,0.0,0.0,1.8131941028148044,0.0,0.0,0.0,0.0,0.0,98.1868058971852
25_41,0.0,0.0,4.128169198237325,0.0,0.0,0.0,0.0,0.0,95.87183080176268
25_42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25_43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25_44,0.0,0.0,0.0,0.0,0.0,5.165316802393577,0.0,0.0,94.83468319760642
25_45,0.0,0.0,0.0,5.023410358110051,0.0,0.0,0.0,0.0,94.97658964188996
25_46,0.0,0.0,0.0,2.969120117638575,0.0,0.0,0.0,0.0,97.03087988236142
25_47,0.0,0.0,0.0,0.0,0.0,2.6566317475946866,0.0,0.0,97.34336825240531
25_48,0.0,0.0,0.0,8.160626442636374,0.0,13.658719376523008,0.0,0.0,78.18065417038552
25_49,0.0,0.0,0.0,0.0,0.0,2.968123066253056,0.0,0.0,97.03187693374696
25_50,0.0,0.0,0.0,5.935847312969853,0.0,4.0537192060933025,0.0,0.0,90.01043348093685
25_51,0.0,0.0,1.332945246864953,8.993501430102134,0.0,2.0228130318548048,0.0,0.0,87.65080910132748
25_52,0.0,0.0,1.6344465777253834,4.900167967251291,0.0,8.901975971471002,0.0,0.0,84.56340949282202
25_53,0.0,0.0,0.0,0.0,0.0,5.579025835058817,0.0,0.0,94.4210114410057
25_54,0.0,0.0,0.0,5.2340902460293055,0.0,29.610960314107334,0.0,0.0,65.15495903883031
25_55,0.0,0.0,1.701012495306199,2.000842510850375,0.0,62.38199598681081,0.0,0.0,33.91641629954358
25_56,0.0,33.099437452834465,13.746641526317028,0.0,0.0,37.86985170363255,0.0,0.0,15.284068592138963
25_57,0.0,45.82129458303979,5.314380183741537,10.779129732456376,0.0,11.867489124594801,0.0,0.0,26.21787076323955
25_58,0.0,11.717937336469298,0.4907793160751824,24.80655517936041,0.0,32.3353394136709,0.0,0.0,30.649314477086147
25_59,0.0,33.09692968084998,2.474484472846485,0.0,0.0,30.305916962062653,0.0,0.0,34.12274334285302
25_60,0.0,0.0,0.0,11.199649330343565,0.0,6.875011127852874,0.0,0.0,81.92531990067539
25_61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25_62,0.0,0.0,14.39211461555532,3.2379204270919955,0.0,7.568672499092111,0.0,0.0,74.80144023547581
25_63,0.0,0.0,7.399166263005377,19.1995683616749,0.0,70.43699795192035,0.0,2.9639332772549274,0.0
25_9,0.0,0.0,0.0,1.9498077543764893,0.0,6.666939842905318,0.0,0.0,91.38324702232849
26_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
26_11,0.0,0.0,0.0,6.707070272926028,0.0,9.687601726421482,0.0,0.0,83.60536199679707
26_12,0.0,0.4614063292744952,0.0,11.91697824655763,0.0,8.93783324833691,0.0,0.0,78.68375361264032
26_13,0.0,7.474183693363271,9.44757765543226,3.86496505211357,0.0,6.777537491949523,0.0,0.0,72.43570498213356
26_14,0.0,0.0,75.55461091215854,4.531214349634746,0.0,15.598890327301522,0.0,0.0,4.315274533127334
26_17,0.0,3.7548920667939965,72.28448715565757,0.0,0.0,21.98572377416035,0.0,0.0,1.97488912937804
26_18,0.0,0.0,22.51260235963501,2.9774867579862447,0.0,10.11453162586498,0.0,0.0,64.39534380664472
26_19,0.0,0.0,0.0,0.0,0.0,13.498843667058717,0.0,0.0,86.50115589420689
26_20,0.0,0.0,0.0,0.0,0.0,28.94072477970058,0.0,0.0,71.05927519531105
26_21,0.0,0.7956280069666134,0.0,0.0,0.0,3.988403259039495,0.0,0.0,95.21599947386508
26_22,0.0,3.1620026368584053,0.0,14.880997694076738,0.0,40.93410124236251,0.0,0.0,41.02290258881888
26_23,0.0,3.2225484584717865,0.0,2.9759605974486814,0.0,24.45533105804997,0.0,0.0,69.34615988534897
26_24,0.0,0.0,0.0,0.0,0.0,3.6652121533333304,0.0,0.0,96.33478784666667
26_25,0.0,0.0,0.0,0.0,0.0,5.261541448191532,0.0,0.0,94.73845855180846
26_26,0.0,0.0,0.0,4.034085585083548,0.0,16.519634687986713,0.0,0.0,79.44630701448891
26_27,0.0,0.0,0.0,10.560988473141517,0.0,29.258671484251067,0.0,0.0,60.18033994195593
26_28,0.0,0.0,0.0,1.1085064320376188,0.0,87.10294254322054,0.0,0.0,11.788381699450234
26_29,0.0,0.0,0.0,0.0,0.0,12.725845122499567,0.0,0.0,87.27415487750042
26_30,0.0,0.0,0.0,0.0,0.0,0.4106096711706692,0.0,0.0,99.58939032882934
26_31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
26_32,0.0,0.0,0.0,4.823779577721958,0.0,7.108079521160533,0.0,0.0,88.06814100103178
26_33,0.0,0.0,0.0,0.2571288154310754,0.0,0.5441656850881073,0.0,0.0,99.19870538290357
26_34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
26_35,0.0,0.0,0.0,5.683842179555124,0.0,0.0,0.0,0.0,94.31615782044489
26_36,0.0,0.0,0.0,0.2606432140472891,0.0,0.0,0.0,0.0,99.73935678595271
26_37,0.0,0.0,0.0,2.9716448611085413,0.0,6.052211751008924,0.0,0.0,90.97618075322927
26_38,0.0,0.0,0.0,0.4848300381312778,0.0,5.834234884322347,0.0,0.0,93.6809350799385
26_39,0.0,0.0,0.0,6.341440419737139,0.0,1.7708222778540474,0.0,0.0,91.88773730959855
26_40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
26_41,0.0,0.0,0.0,5.940898121545392,0.0,0.8426090071387824,0.0,0.0,93.21649287187533
26_42,0.0,0.0,0.0,0.2535004560001478,0.0,9.096092354694619,0.0,0.0,90.65043503740931
26_43,0.0,0.0,0.0,3.0930564965199356,0.0,2.316322858241173,0.0,0.0,94.5905928028234
26_44,0.0,0.37154400861346476,0.0,0.0,5.93917040629847,9.281052883083596,0.0,0.0,84.4083033396446
26_45,0.0,0.0,0.0,0.9153614372606037,0.0,2.969452338689413,0.0,0.0,96.11518622404999
26_46,0.0,0.0,0.0,0.0,0.0,17.501242769999806,0.0,0.0,82.49874182713583
26_47,0.0,0.0,0.0,0.3640991386836231,0.0,1.0427903641031062,0.0,0.0,98.59311040791385
26_48,0.0,0.0,0.0,0.0,0.0,0.36099674972010454,0.0,0.0,99.63900325027988
26_49,0.0,0.0,0.0,1.154999942602162,0.0,3.683224060498698,0.0,0.0,95.16175276718283
26_50,0.0,0.0,0.0,10.716760819704673,0.0,1.8819285580406613,0.0,0.0,87.40131062225467
26_51,0.0,0.0,5.349881313802319,6.878870830672447,0.0,0.9447781670347892,0.0,0.0,86.8264381733247
26_52,0.0,0.0,18.388558263557982,2.967325230942943,0.0,9.135606001121289,0.0,0.0,69.50862240260597
