grid_id,Agriculture - mainly crops,Agriculture - mixed use,Business parks,Coniferous and undifferentiated woodland,Deciduous woodland,Farms,Glasshouses,High density residential with retail and commercial sites,Industrial areas,Inland Water,Large complex buildings various use (travel/recreation/ retail),Low density residential with amenities (suburbs and small villages / hamlets),Medium density residential with high streets and amenities,Mining and spoil areas,Open or heath and moor land,Orchards,Principle Transport,Recreational land,Retail parks,Urban centres - mainly commercial/retail with residential pockets,Wetlands
46_14,0.5199999997352716,0.0,0.0,0.0,15.520000014972757,0.0,0.0,4.959999978940352,0.0,0.0,0.0,49.88000002545223,27.55999997824477,0.0,0.0,0.0,0.0,1.5600000026960623,0.0,0.0,0.0
46_15,0.880000000004191,0.0,0.0,0.0,5.079999992483877,0.0,0.0,5.320000038419035,0.0,0.5599999996216503,0.0,9.359999995301827,77.5999999620443,0.0,0.0,0.0,0.0,1.2000000121274497,0.0,0.0,0.0
46_16,0.0,0.0,0.0,0.0,8.19999999229319,0.0,0.0,1.5199999631977406,0.0,0.0,0.0,16.759999971952638,46.360000085052334,0.0,0.0,0.0,0.0,27.15999998752831,0.0,0.0,0.0
46_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.600000019556493,0.0,0.0,0.0,0.0,72.39999998044351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46_18,0.0,0.0,0.0,0.0,4.7200000387532635,0.0,0.0,0.7199999848997686,0.0,0.0,0.0,10.360000009310431,59.63999992899957,0.0,0.0,0.0,6.680000000179512,17.880000037806923,0.0,0.0,0.0
46_19,0.0,0.0,0.0,0.0,31.720000019924946,0.0,0.0,0.0,0.0,6.640000000151922,0.0,41.0799999999816,0.3199999994507525,0.0,0.0,0.0,0.0,20.239999980401134,0.0,0.0,0.0
46_20,0.0,0.0,0.0,0.0,30.91999993794912,0.0,0.0,0.0,0.0,0.0,0.0,22.640000001157052,8.120000054573756,0.0,0.0,0.0,0.0,38.320000006318786,0.0,0.0,0.0
46_21,0.5599999999897554,0.0,0.0,0.0,12.159999998606043,0.0,0.0,10.560000068389694,0.0,0.0,0.0,37.40000001736544,36.75999995007273,0.0,0.0,0.0,0.0,2.5599999655729624,0.0,0.0,0.0
46_22,0.0,0.0,0.0,0.0,2.8000000007393537,0.0,0.0,64.51999995604729,0.0,0.0,0.0,10.519999998128624,0.0,0.0,0.0,0.0,1.2800000062740873,20.880000038830563,0.0,0.0,0.0
46_23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.52000005818589,0.0,0.0,0.0,6.47999998068274,0.0,0.0,0.0,0.0,5.599999999951455,5.399999961176538,0.0,0.0,0.0
46_24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.12000000621646,3.679999999994179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.679999993769218,3.520000000019325,0.0,0.0,0.0
46_25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.03999997996446,8.960000020035542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46_26,0.0,0.0,0.0,0.0,2.520000011859578,0.0,0.0,30.399999947419506,35.75999998721981,1.560000000006752,0.0,2.92000000088464,9.1200000281299,0.0,0.0,0.0,15.040000019392116,2.680000005080714,0.0,0.0,0.0
46_27,0.5199999997019767,0.0,0.0,0.0,2.9999999871577603,0.0,0.0,36.96000005645724,12.200000000052388,0.0,0.0,0.0,36.039999972027495,0.0,0.0,0.0,2.4799999805440893,8.800000004108181,0.0,0.0,0.0
46_28,0.0,0.0,0.0,0.0,0.4000000000143191,0.0,0.0,39.679999966486825,9.440000035833569,0.0,14.640000013632468,7.6400000009493665,3.079999995526741,0.0,0.0,0.0,0.0,4.719999988505035,20.399999999071007,0.0,0.0
46_29,0.0,0.0,0.0,0.0,10.200000031480332,0.0,0.0,20.959999977370025,43.359999969804775,0.5599999997130363,0.9199999816413038,10.28000003020314,0.0,0.0,0.0,0.0,7.2000000099736505,6.519999999816646,0.0,0.0,0.0
46_30,0.0,0.0,0.0,0.0,3.0399999685424848,0.0,0.0,3.3199999914555813,42.32000006138138,0.44000000002537853,0.0,11.319999975017854,3.9599999974920648,0.0,0.0,0.0,20.999999991718212,14.600000014356688,0.0,0.0,0.0
46_31,0.8000000008314382,0.0,0.0,0.0,2.0000000081347538,0.0,0.0,5.400000005106325,72.39999999416828,1.640000000462169,0.0,1.7599999984396855,0.7200000030183001,0.0,0.0,0.0,9.319999997696025,5.959999992327532,0.0,0.0,0.0
46_32,4.040000008569914,2.1600000002291053,0.0,0.0,4.239999991924968,0.0,0.0,7.039999999555992,65.2399999926493,0.5600000000706641,0.0,0.0,1.7199999972566729,0.0,0.0,0.0,14.68000001099205,0.11999999935086815,0.19999999945622404,0.0,0.0
46_33,5.799999992153258,0.9599999999706634,0.0,0.0,0.7199999999809079,0.0,0.0,26.520000018843334,51.99999996508111,0.8000000000615838,0.0,2.200000008141389,0.0,0.0,0.0,0.0,11.000000020561739,0.0,0.0,0.0,0.0
46_34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.59999998072698,14.079999997299282,0.0,0.0,4.639999984743655,33.96000002282055,0.0,0.0,0.0,9.920000014622346,0.7999999997923151,0.0,0.0,0.0
46_35,0.9599999999706633,0.0,0.0,0.0,0.5200000001244479,0.0,0.0,12.679999984401977,50.599999986553335,2.2800000035820993,6.800000016932725,2.640000000846805,14.799999977683997,0.0,0.0,0.0,5.76000000822416,2.9600000216705955,0.0,0.0,0.0
46_36,2.4800000102603805,0.0,0.0,0.0,9.040000003157067,0.0,0.0,0.03999999890534673,4.720000009759678,12.879999996530474,3.9599999826094137,9.040000006710295,3.3981632437458156e-09,0.0,0.0,0.0,46.600000002348565,11.239999986361013,0.0,0.0,0.0
46_37,2.1999999898528912,0.0,0.0,0.0,20.759999997343286,0.0,0.0,0.0,8.359999986465322,0.40000000784592704,0.0,28.20000002342684,0.8399999964546878,0.0,0.0,0.0,11.159999989949748,28.080000008661884,0.0,0.0,0.0
46_38,0.04000000450212974,0.0,0.0,0.0,0.0,0.0,0.0,13.160000006391318,0.0,27.71999999545293,0.0,21.279999971289186,20.0800000354565,0.0,0.0,0.0,0.0,17.719999986907116,0.0,0.0,0.0
46_39,13.439999995590538,0.0,0.0,0.0,2.280000000001164,0.0,0.0,5.039999991329504,0.12000000092422124,0.11999999675969594,0.0,5.720000000013272,64.44000001857302,0.0,0.0,0.0,6.240000000037602,2.5999999968027696,0.0,0.0,0.0
46_40,0.0,0.0,0.0,0.0,0.0,0.6000000000948784,0.0,0.07999999874131754,0.0,3.840000020823325,0.0,38.400000036562794,57.07999994377827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46_41,1.0400000033988617,0.0,0.0,0.0,3.080000000350527,0.0,0.0,2.5600000142919597,11.68000000003213,4.639999980007648,5.88000000123214,41.519999962680856,18.32000003352412,0.0,0.0,0.0,0.0,11.280000004473608,0.0,0.0,0.0
46_42,0.31999999618949365,0.0,0.0,0.0,0.04000000050943345,0.0,0.0,28.679999986300828,0.0,0.0,0.0,33.52000001366937,26.04000001505669,0.0,0.0,0.0,0.0,11.39999998827139,0.0,0.0,0.0
46_43,0.0,0.0,0.0,0.0,1.3199999998108252,0.0,0.0,0.9999999985055765,0.0,0.0,0.0,31.959999998646673,58.879999968020016,0.0,0.0,0.0,4.760000012394041,2.080000022619497,0.0,0.0,0.0
46_44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7200000180092174,0.0,0.0,0.0,9.759999988013762,68.32000002787227,0.0,0.0,0.0,2.399999987462186,15.799999978637322,0.0,0.0,0.0
46_45,0.0,0.0,0.0,0.0,0.48000000000337606,0.0,0.0,22.92000000003772,0.0,0.0,0.0,0.0,71.43999999749508,0.0,0.0,0.0,4.360000003506313,0.0,0.7999999989632051,0.0,0.0
46_46,0.0,0.0,0.0,0.0,0.16000000692147295,0.0,0.0,18.039999973747996,0.0,0.0,0.0,0.0,73.87999998944869,0.0,0.0,0.0,5.359999998492538,2.5600000313937197,0.0,0.0,0.0
46_47,0.0,0.0,0.0,0.0,24.440000014891616,0.0,0.0,0.0,0.0,7.999999985727016,0.0,0.8799999993473757,2.2799999624157787,0.0,0.0,0.0,0.0,64.40000003761868,0.0,0.0,0.0
46_48,0.0,0.0,0.0,0.0,8.639999996271799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.3600000037282,0.0,0.0,0.0
46_49,0.0,0.0,0.0,0.0,36.480000014599405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.51999998540059,0.0,0.0,0.0
46_50,0.0,0.0,0.0,4.27999999966973,16.680000000647503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.03999999968276,0.0,0.0,0.0
46_51,0.0,0.0,0.0,0.0,62.44000004595437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.55999995404564,0.0,0.0,0.0
46_52,0.0,0.0,0.0,0.0,53.31999997735943,0.0,0.0,0.0,0.0,0.47999999884644057,0.0,0.0,0.0,0.0,0.0,0.0,8.479999999952735,37.72000002384442,0.0,0.0,0.0
46_53,0.0,0.0,0.0,0.0,49.559999952193465,0.0,0.0,0.0,0.0,0.0,0.0,1.3600000214013273,4.60000004811713,0.0,0.0,0.0,0.0,44.47999997830507,0.0,0.0,0.0
46_54,0.0,0.0,0.0,0.0,15.360000011368887,0.0,0.0,0.0,0.0,0.0,0.0,65.6000000370905,19.039999951540608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46_55,0.0,0.0,0.0,0.0,18.2800000280448,0.0,0.0,0.0,0.0,0.0,0.0,69.67999996732549,0.0,0.0,0.0,0.0,0.0,12.040000004415399,0.0,0.0,0.0
46_7,32.679999964957126,0.0,0.0,0.0,0.6399999994047685,0.7200000000112923,0.0,0.0,0.0,0.4000000000700821,0.0,55.68000002055301,0.0,0.0,1.2000000148826513,0.0,7.8400000000344585,0.8400000000854488,0.0,0.0,0.0
47_12,41.399999926130405,0.0,0.0,0.0,7.319999987297807,0.0,0.0,0.0,0.0,1.7599999999863793,0.0,39.680000067482354,9.840000019094209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47_13,0.0,0.0,0.0,0.0,12.920000031502335,0.0,0.0,5.959999997026869,0.0,0.8400000035244739,0.0,68.83999994947855,8.399999974551728,0.0,0.0,0.0,0.0,3.040000043881242,0.0,0.0,0.0
47_14,0.4800000000026776,0.0,0.0,0.0,6.879999970240519,0.0,0.0,0.0,0.0,0.19999999651766848,0.0,67.12000003435136,9.200000045430496,0.0,0.0,0.0,0.0,16.119999953472984,0.0,0.0,0.0
47_15,1.0399999999719438,0.0,0.0,0.0,6.5600000170145645,0.0,0.0,3.6800000198127236,0.0,2.480000011109747,0.0,30.67999997202726,52.599999974021685,0.0,0.0,0.0,0.0,2.960000005990267,0.0,0.0,0.0
47_16,0.0,0.0,0.0,0.0,9.479999994421263,0.0,0.0,0.7199999781993683,1.0400000000139697,7.159999989275588,0.0,32.12000003250967,18.399999982404058,0.0,0.0,0.0,6.520000009603683,24.560000013569486,0.0,0.0,0.0
47_17,0.0,0.0,0.0,0.0,11.800000014172168,0.519999999998603,0.0,14.680000009407523,0.0,0.0,0.0,33.91999999409774,17.19999999684596,0.0,0.0,0.0,7.839999997908366,14.03999998754845,0.0,0.0,0.0
47_18,0.0,0.0,0.0,0.0,16.959999989535195,0.0,0.0,0.8399999815637712,0.0,0.0,0.0,55.76000003969308,14.999999983645859,0.0,0.0,0.0,10.59999999747367,0.8400000080591998,0.0,0.0,0.0
47_19,0.0,0.0,0.0,0.0,17.280000037787133,0.0,0.0,14.280000000164145,0.0,1.240000000022119,0.0,52.7599999619202,0.0,0.0,0.0,0.0,0.0,14.440000000106053,0.0,0.0,0.0
47_20,0.0,0.0,0.0,0.0,19.039999968127464,0.0,0.0,9.920000029522344,0.0,0.9599999999979045,0.0,43.639999986819106,14.359999996760745,0.0,0.0,0.0,0.0,12.080000018752528,0.0,0.0,0.0
47_21,0.0,0.0,0.0,0.0,8.03999999891594,0.0,0.0,43.16000002068887,0.0,0.0,0.0,17.79999999567063,17.880000001695358,0.0,0.0,0.0,4.960000004404574,8.159999978635927,0.0,0.0,0.0
47_22,0.0,0.0,0.0,0.0,9.200000017945072,0.0,0.0,53.55999998275412,7.840000017650659,0.0,0.0,3.7600000073255506,7.399999991175253,0.0,0.0,0.0,4.31999999548879,13.919999987652758,0.0,0.0,0.0
47_23,0.0,0.0,0.0,0.0,15.399999978674108,0.0,0.0,53.920000013271114,25.720000002001996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6000000060466117,3.3600000000048897,0.0,0.0,0.0
47_24,0.0,0.0,0.0,0.0,0.9600000162378419,0.0,0.0,57.159999987739376,36.64000000194321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.239999994079582,0.0,0.0,0.0,0.0
47_25,0.0,0.0,0.0,0.0,3.519999987567658,0.0,0.0,25.639999960079905,44.920000022545686,1.1200000002232846,0.0,0.40000000000931324,0.0,0.0,0.0,0.0,6.6800000295359645,17.72000000002154,0.0,0.0,0.0
47_26,1.5599999999968566,0.0,0.0,0.0,7.160000002420043,0.0,0.0,32.8400000390521,5.999999967348179,0.0,0.0,14.000000015997328,3.799999997341656,0.0,0.0,0.0,14.919999970589416,19.720000007283875,0.0,0.0,0.0
47_27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.07999998466158,0.0,0.0,0.0,1.8799999844637933,0.0,0.0,0.0,0.0,0.0,10.040000030874625,0.0,0.0,0.0
47_28,0.7200000000182772,0.0,0.0,0.0,0.0,0.0,0.0,83.84000000461727,6.920000028566457,0.0,0.0,0.43999999918974936,0.0,0.0,0.0,0.0,0.0,8.079999967609533,0.0,0.0,0.0
47_29,0.0,0.0,4.640000021404587,0.0,1.9600000084628117,0.0,0.0,34.999999961814375,51.959999999046445,0.0,0.0,3.9600000006968625,0.0,0.0,0.0,0.0,0.0,2.4800000086643266,0.0,0.0,0.0
47_30,0.0,0.0,1.0799999784197425,0.0,3.43999999142508,0.0,0.0,21.240000026249326,47.039999970507,0.0,0.0,2.9599999938949475,2.1600000276212814,0.0,0.0,0.0,7.560000000596861,14.520000011110445,0.0,0.0,0.0
47_31,0.0,0.0,0.0,0.0,3.4800000001719456,0.0,0.0,84.32000004954486,0.0400000021349406,0.0,0.0,0.0,8.639999972950319,0.0,0.0,0.0,0.0,3.5199999752016735,0.0,0.0,0.0
47_32,0.6400000000827714,0.0,0.0,0.0,0.0,0.0,0.0,71.19999995401805,22.880000043884618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9600000008109492,4.320000001202687,0.0,0.0
47_33,2.9200000189808195,4.280000008500647,0.0,0.0,0.9200000001179287,0.0,0.0,28.719999966421167,45.19999997725663,0.0,0.0,3.0000000031247036,0.0,0.0,0.0,0.0,14.960000025585293,0.0,0.0,0.0,0.0
47_34,15.799999993054545,1.039999992465484,0.0,0.0,4.440000000150758,0.0,0.0,1.7199999975410756,34.04000000624289,2.2400000025148037,0.0,12.800000010735705,4.560000008619157,0.0,0.0,0.0,19.399999977398195,3.9600000112649285,0.0,0.0,0.0
47_35,2.999999987998977,0.0,0.0,0.0,0.24000000004749744,0.0,0.0,0.0800000023720786,34.32000001302233,2.8400000012929087,42.16000000279828,1.5999999866506551,7.159999993390519,0.0,0.0,0.0,5.400000023185857,3.199999989250675,0.0,0.0,0.0
47_36,1.199999999992433,0.0,0.0,0.0,0.4800000000032596,0.0,0.0,0.8799999976801918,7.439999974897598,2.319999996533385,0.07999999771115836,29.120000012619304,26.96000003443716,0.0,0.0,0.0,31.51999998613354,0.0,0.0,0.0,0.0
47_37,2.679999999785796,0.0,0.0,0.0,1.2799999999839347,0.0,0.0,21.720000039499137,0.0,0.0,0.0,32.11999998871121,38.279999979836404,0.0,0.0,0.0,3.7199999907616292,0.2000000014102552,0.0,0.0,0.0
47_38,0.39999999999895225,0.0,0.0,0.0,2.2399999999884748,0.0,0.0,73.03999999578157,0.0,0.0,0.0,18.960000021051382,5.31999998411641,0.0,0.0,0.0,0.0,0.0399999990632059,0.0,0.0,0.0
47_39,1.719999999506399,0.0,0.0,0.0,0.5200000000360887,0.0,0.0,21.55999998439569,0.0,0.0,0.0,42.1999999967413,28.120000019340075,0.0,0.0,0.0,5.8799999999731085,0.0,0.0,0.0,0.0
47_4,56.280000035720875,0.0,0.0,0.0,23.519999983350743,0.0,0.0,0.0,0.0,0.0,0.0,9.959999993777718,0.0,0.0,3.1999999999838185,0.0,7.039999987157527,0.0,0.0,0.0,0.0
47_40,0.32000000901496967,0.0,0.0,0.0,6.9999999999472635,0.0,0.0,7.399999981652247,0.9200000067662913,0.0,0.0,26.960000010553745,46.35999998349685,0.0,0.0,0.0,0.0,11.040000008571777,0.0,0.0,0.0
47_41,3.4399999913153008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7599999932311476,0.0,0.0,28.63999997852684,60.08000003764115,0.0,0.0,0.0,0.0,6.079999999285559,0.0,0.0,0.0
47_42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.720000051454065,37.999999953510006,0.0,0.0,0.0,0.0,8.279999995035935,0.0,0.0,0.0
47_43,0.6800000037275021,0.0,0.0,0.0,9.440000013468206,0.0,0.0,35.00000000136206,0.0,0.0,0.0,44.1599999596388,10.720000021801098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47_44,0.5599999960330315,0.0,0.0,0.0,10.879999982423382,0.0,0.0,25.280000062398962,0.0,0.0,0.0,19.559999972747523,27.519999981217783,0.0,0.0,0.0,11.920000005071401,0.0,4.280000000108034,0.0,0.0
47_45,0.0,0.0,0.0,0.0,1.160000000007567,0.0,0.0,40.399999976629275,0.0,0.0,0.0,0.0,35.36000002708274,0.0,0.0,0.0,2.7599999951913485,1.5600000000040746,18.760000001085572,0.0,0.0
47_46,0.0,0.0,0.0,0.0,6.560000014362856,0.0,0.0,40.39999996422883,0.0,0.0,0.0,0.4000000054155244,34.91999997553567,0.0,0.0,0.0,0.0,17.72000004045246,0.0,0.0,0.0
47_47,0.0,0.0,0.0,0.0,42.519999984950644,0.0,0.0,0.0,0.0,3.1200000093460547,0.0,0.23999999470356853,0.07999999749299604,0.0,0.0,0.0,0.0,54.04000001350872,0.0,0.0,0.0
47_48,0.0,0.0,0.0,3.0000000002189773,9.680000013119658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.31999998666137,0.0,0.0,0.0
47_49,0.0,0.0,0.0,2.8400000104760985,41.360000018101886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.79999997142202,0.0,0.0,0.0
47_5,76.55999998148636,0.0,0.0,0.0,12.80000000387686,3.6400000000005823,0.0,0.0,0.0,0.0,0.0,6.600000012660748,0.0,0.0,0.0,0.0,0.0,0.4000000019930303,0.0,0.0,0.0
47_50,0.0,0.0,0.0,1.9199999897525415,45.67999999524409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.40000001500337,0.0,0.0,0.0
47_51,0.0,0.0,0.0,0.0,54.83999998875125,0.0,0.0,0.0,0.0,3.2800000182827938,0.0,0.0,0.0,0.0,0.0,0.0,4.760000008546398,37.119999984414434,0.0,0.0,0.0
47_52,0.0,0.0,0.0,0.07999999965436291,75.0000000157262,0.0,0.0,0.0,0.0,18.79999998013617,0.0,0.0,0.0,0.0,0.0,0.0,3.639999991501565,2.4800000129834516,0.0,0.0,0.0
47_53,0.0,0.0,0.0,0.0,93.35999993960722,0.0,0.0,0.0,0.0,0.0,0.0,0.08000000284658744,2.640000064370222,0.0,0.0,0.0,0.0,3.9199999931402267,0.0,0.0,0.0
47_54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.560000043137812,70.43999995686218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47_55,0.0,0.0,0.0,0.0,1.0000000043701147,0.0,0.0,0.0,0.0,0.0,0.0,54.55999998722493,38.48000000470283,0.0,0.0,0.0,5.960000003670342,0.0,0.0,0.0,0.0
47_56,0.0,0.0,0.0,0.0,14.319999995666787,0.0,0.0,0.0,0.0,0.0,0.0,55.64000004737579,26.839999961320544,0.0,0.0,0.0,3.19999999563687,0.0,0.0,0.0,0.0
47_6,77.63999997714232,0.0,0.0,0.0,6.679999996230473,5.240000000031083,0.0,0.0,0.0,0.6799999999923166,0.0,9.760000026583322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47_7,15.43999993975053,0.0,0.0,0.0,7.120000011210911,6.640000000085681,0.0,0.0,0.0,0.0,0.0,65.04000003904639,0.0,0.0,5.760000009895186,0.0,0.0,0.0,0.0,0.0,0.0
47_8,59.96000006291305,0.0,0.0,0.0,8.599999991981312,0.0,0.0,0.0,0.0,3.0399999999562275,0.0,5.919999941957649,0.0,0.0,11.559999980368302,0.0,4.840000009682263,6.08000001313549,0.0,0.0,0.0
47_9,43.959999989279545,0.0,0.0,0.0,22.80000001712621,2.8400000135207084,0.0,0.0,5.6399999999592545,0.0,0.0,16.920000003083608,0.0,0.0,0.0,0.0,7.319999990218552,0.5199999868251616,0.0,0.0,0.0
48_10,41.919999977173745,0.0,0.0,0.40000000632007143,8.399999979845015,0.27999999120866415,0.0,0.0,0.0,0.0,0.0,32.72000004544621,0.0,0.0,0.0,0.0,8.920000000003725,7.360000000005239,0.0,0.0,0.0
48_11,21.28000003252225,0.0,0.0,8.080000005884097,8.720000003007007,0.0,0.0,0.0,0.0,2.840000006417744,0.0,54.83999993400567,0.0,0.0,0.0,0.0,0.8399999953197549,3.400000022858614,0.0,0.0,0.0
48_12,20.55999998568068,4.159999999980908,0.0,0.15999999469053,7.679999993319042,0.0,0.0,0.0,0.0,1.0799999994408571,0.0,20.60000000256323,28.920000026264226,0.0,0.0,0.0,0.0,16.839999998094513,0.0,0.0,0.0
48_13,5.079999977149651,0.0,0.0,0.0,8.400000024905662,0.0,0.0,0.0,0.0,6.980728358375702e-09,0.0,50.72000002131099,26.439999980786347,0.0,0.0,0.0,1.9200000100778416,7.4399999787807465,0.0,0.0,0.0
48_14,0.0,0.0,0.0,0.0,19.520000012992416,0.0,0.0,7.6800000163302755,0.0,2.639999993068166,0.0,58.91999996402825,0.4000000135184964,0.0,0.0,0.0,8.08000000004773,2.760000000014436,0.0,0.0,0.0
48_15,0.0,0.0,0.0,0.0,26.439999946511584,0.0,0.0,6.759999992385624,0.0,0.07999999945610763,0.0,3.7199999859411035,46.88000006086367,0.0,0.0,0.0,7.59999999997567,8.520000014866469,0.0,0.0,0.0
48_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6400000088859815,90.28000002108293,0.0,0.0,0.0,5.079999990392244,3.9999999796346533,0.0,0.0,0.0
48_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.960000031034575,66.95999996295431,0.0,0.0,0.0,5.0800000060111055,0.0,0.0,0.0,0.0
48_18,2.3200000000222354,0.0,0.0,0.0,0.44000000000884754,0.0,0.0,0.0,0.0,0.0,3.5359989851713183e-09,16.07999996726727,70.28000002999732,0.0,0.0,0.0,7.720000000130035,3.1599999990566867,0.0,0.0,0.0
48_19,0.0,0.0,0.0,0.0,0.07999999949359335,0.0,0.0,1.2000000025217887,0.0,0.0,14.119999996975412,20.479999975623215,54.5200000276434,0.0,0.0,0.0,9.59999999774841,0.0,0.0,0.0,0.0
48_20,0.0,0.0,0.0,0.0,1.72000000156241,0.0,0.0,29.600000077863225,0.0,0.0,0.0,9.759999994943733,54.119999921858664,0.0,0.0,0.0,4.800000003771624,0.0,0.0,0.0,0.0
48_21,0.0,0.0,0.0,0.0,0.719999995867489,0.0,0.0,62.480000001596636,0.0,0.0,0.0,14.56000000878214,16.23999999995553,0.0,0.0,0.0,5.079999993809965,0.9200000000002327,0.0,0.0,0.0
48_22,0.0,0.0,0.0,0.0,2.6800000043018954,0.0,0.0,65.84000000607524,6.6400000248745785,0.0,0.0,24.839999964746532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48_23,1.0399999999910359,0.0,0.0,0.0,4.3999999901806,0.0,0.0,61.44000000850053,28.080000001648436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03999999969732,0.0,0.0,0.0,0.0
48_24,0.0,0.0,0.0,0.0,23.000000060170773,0.0,0.0,21.9999999450692,44.959999960328105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4400000222765375,4.600000012141186,0.0,0.0,0.0
48_25,0.0,0.0,16.88000000328012,0.0,21.039999952123498,0.0,0.0,22.560000053780616,10.279999995302758,1.3199999997140839,1.5200000198752386,1.1999999999494757,0.0,0.0,0.0,0.0,20.19999998541514,4.9999999905498695,0.0,0.0,0.0
48_26,0.0,0.0,0.08000000067066866,0.0,19.68000000396697,0.0,0.0,53.280000008939886,0.0,5.280000000089872,5.359999984845403,0.0,0.0,0.0,0.0,0.0,0.0,16.32000000151468,0.0,0.0,0.0
48_27,0.0,0.0,0.0,0.0,0.9999999840591335,0.0,0.0,97.3200000277235,0.0,0.0,0.0,0.9999999984650639,0.0,0.0,0.0,0.0,0.0,0.6799999897523085,0.0,0.0,0.0
48_28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.83999994882312,5.72000000092166,0.0,0.0,0.0,6.360000015651108,0.0,0.0,0.0,0.0,13.080000034605153,0.0,0.0,0.0
48_29,0.0,0.0,1.4400000093132257,0.0,0.43999999984307214,0.0,0.0,67.84000003884326,17.999999999877765,0.0,0.0,0.0,5.239999984513968,0.0,0.0,0.0,0.0,7.039999967600917,0.0,0.0,0.0
48_30,0.0,0.0,0.6799999889221509,0.0,0.7200000001173467,0.0,0.0,63.35999996011587,17.640000004780827,0.0,0.0,0.6400000007282943,9.040000045098713,0.0,0.0,0.0,7.9200000000055875,0.0,0.0,0.0,0.0
48_31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.16000005120038,0.31999999188433864,0.0,0.0,0.0,14.639999956733545,0.0,0.0,0.0,0.0,2.880000000166125,0.0,0.0,0.0
48_32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.47999998863123,0.0,0.0,0.0,0.0,0.520000011368771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48_33,1.6000000064963242,0.0,0.0,0.0,0.0,0.0,0.0,55.11999994257779,15.72000005619228,0.0,0.0,0.4000000003576279,17.519999985006756,0.0,0.0,0.0,9.640000009284238,0.0,0.0,0.0,0.0
48_34,14.279999992629978,0.0,0.0,0.0,0.0,0.0,0.0,2.1199999978928825,54.96000001542596,0.0,0.0,5.280000001597684,3.320000001141569,0.0,0.0,0.0,20.039999991552904,0.0,0.0,0.0,0.0
48_35,3.0800000005884796,0.0,0.0,0.0,3.400000000124099,0.0,0.0,3.8000000066384674,72.43999996634875,1.1200000007104827,6.720000003237277,0.0,9.527429939681973e-09,0.0,0.0,0.0,9.440000012854114,0.0,0.0,0.0,0.0
48_36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2799999949844787,9.599999965043155,0.0,0.0,3.958120942092744e-12,82.28000004859489,0.0,0.0,0.0,6.519999991345801,1.320000000031665,0.0,0.0,0.0
48_37,1.3200000002948802,0.0,0.0,0.0,0.9199999999178109,0.0,0.0,11.760000008516945,0.0,0.0,0.0,0.16000000242784154,70.55999997987587,0.0,0.0,0.0,13.200000005570706,2.0800000033869877,0.0,0.0,0.0
