grid_id,Arable land,"Artificial, non-agricultural vegetated areas",Forests,Heterogeneous agricultural areas,"Industrial, commercial and transport units",Inland waters,"Mine, dump and construction sites",Pastures,Scrub and/or herbaceous vegetation associations,Urban fabric
44_47,17.17373452819693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.82626547180307
44_48,8.152587602671725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.991540899908284,72.85587149741998
44_49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.86790839123035,65.13209160876966
44_50,0.0,12.758907228261707,0.0,0.0,0.0,0.0,0.0,0.0,4.2247838905449,83.0163088811934
44_51,0.0,1.71283160635614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.28716839364387
44_52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5307234238850643,99.46927657611494
44_53,0.5108046071217907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.48919539287822
44_54,68.37041643674586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.629583563254133
44_59,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.32829458803103,0.0,33.67170541196896
45_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007016608254392222,0.0,99.99929833917456
45_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
45_15,0.0,17.701504193911823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.29849580608818
45_16,0.0,10.483384078709006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.51661592129099
45_17,0.0,39.191690054881576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.80830994511841
45_18,0.0,44.11425157305629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.885748426943714
45_19,0.0,51.83056298429229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.169437015707715
45_20,0.0,44.924647860660485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.075352139339515
45_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
45_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
45_23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
45_24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
45_25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
45_26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
45_27,0.0,0.0,0.0,0.0,3.829269318284255,0.0,0.0,0.0,0.0,96.17073068171574
45_28,0.0,0.0,0.0,0.0,18.1083927862222,0.0,0.0,0.0,0.0,81.89160721377779
45_29,0.0,0.0,0.0,0.0,61.04692078339936,0.0,0.0,0.0,0.0,38.95307921660065
45_30,0.0,0.0,0.0,0.0,92.01406584283815,0.0,0.0,0.0,0.0,7.985934157161852
45_31,0.0,0.0,0.0,0.0,47.88193618520362,0.0,0.0,0.0,0.0,52.118063814796386
45_32,0.0,0.0,0.0,0.0,8.59590012080205,0.0,0.0,0.0,0.0,91.40409987919796
45_33,0.0,0.0,0.0,0.0,45.912256057989076,0.0,0.0,0.0,0.0,54.08774394201091
45_34,0.0,0.0,0.0,0.0,90.80992856674213,0.0,0.0,0.0,0.0,9.190071433257863
45_35,0.0,0.0,0.0,0.0,50.78775377512147,0.0,0.0,0.0,0.0,49.212246224878534
45_36,0.0,0.0,0.0,0.0,98.29004874095351,0.0,0.0,0.0,0.0,1.7099512590464705
45_37,0.0,0.0,0.0,0.0,95.7181896568006,0.0,0.0,0.0,0.0,4.281810343199401
45_38,0.0,0.0,0.0,0.0,4.3409372925585865,0.0,0.0,0.0,0.0,95.65906270744141
45_39,0.0,5.441554084753629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.55844591524637
45_40,0.0,19.84649387360331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.15350612639668
45_41,0.0,55.680777110754306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.31922288924569
45_42,0.0,2.876536957616318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.12346304238369
45_43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
45_44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
45_45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
45_46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.935700057180675e-05,99.99990064299944
45_47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.38831098307927,45.61168901692073
45_48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.91794754551862,1.0820524544813968
45_49,0.0,7.072722671803764,0.0,0.0,0.0,0.0,0.0,0.0,92.92727732819624,0.0
45_50,0.0,48.35907050003795,0.0,0.0,0.0,0.0,0.0,0.0,51.64092949996205,0.0
45_51,0.0,87.39072617312657,0.0,0.0,0.0,0.0,0.0,0.0,11.386379121147801,1.2228947057256165
45_52,0.0,18.413966240078565,0.0,0.0,0.0,0.0,0.0,0.0,74.77966087223282,6.806372887688628
45_53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.48260343526756,64.51739656473244
45_54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
46_12,6.735022198394463,0.0,0.0,0.0,0.0,0.0,0.0,87.89176666520918,0.0,5.373211136396363
46_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7688724133789906,0.0,97.23112758662101
46_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
46_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
46_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
46_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
46_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
46_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
46_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
46_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
46_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
46_23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
46_24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
46_25,0.0,0.0,0.0,0.0,9.138187418602127,0.0,0.0,0.0,0.0,90.86181258139787
46_26,0.0,0.0,0.0,0.0,0.6887665334765422,0.0,0.0,0.0,0.0,99.31123346652345
46_27,0.0,0.0,0.0,0.0,69.65996945344004,0.0,0.0,0.0,0.0,30.34003054655996
46_28,0.0,0.0,0.0,0.0,86.13465868339313,0.0,0.0,0.0,0.0,13.86534131660688
46_29,0.0,0.0,0.0,0.0,87.83151357666978,0.0,0.0,0.0,0.0,12.16848642333023
46_30,0.0,0.0,0.0,0.0,85.55945615794734,0.0,0.0,0.0,0.0,14.44054384205265
46_31,0.0,0.0,0.0,0.0,94.47207051121386,0.0,0.0,0.0,0.0,5.527929488786148
46_32,0.0,0.0,0.0,0.0,99.76778188820279,0.0,0.0,0.0,0.0,0.2322181117972067
46_33,0.0,0.0,0.0,0.0,75.25057421295308,0.0,0.0,0.0,0.0,24.749425787046913
46_34,0.0,0.0,0.0,0.0,18.004214487209673,0.0,0.0,0.0,0.0,81.99578551279033
46_35,0.0,0.0,0.0,0.0,60.97001367170664,0.0,0.0,0.0,0.0,39.029986328293376
46_36,0.0,0.0,0.0,0.0,77.33969404669217,0.0,0.0,0.0,0.0,22.660305953307823
46_37,0.0,0.0,0.0,0.0,35.81103001093939,0.0,0.0,0.0,0.0,64.18896998906061
46_38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
46_39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
46_40,0.0,4.849603504401623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.15039649559837
46_41,0.0,41.05815158910723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.94184841089276
46_42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
46_43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
46_44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
46_45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
46_46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
46_47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.07257381549866,7.927426184501339
46_48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
46_49,0.0,4.009199266656848,0.0,0.0,0.0,0.0,0.0,0.0,95.99080073334315,0.0
46_50,0.0,35.6934278846345,0.0,0.0,0.0,0.0,0.0,0.0,64.30657211536551,0.0
46_51,0.0,82.54081985182712,0.0,0.0,0.0,0.0,0.0,0.0,17.459180148172866,0.0
46_52,0.0,2.1694942624090845,0.0,0.0,0.0,0.0,0.0,0.0,97.83050573759091,0.0
46_53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.84592707812976,14.154072921870242
46_54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
46_55,0.0,11.049398374880202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.9506016251198
46_7,21.60599772996374,0.0,0.0,0.0,0.0,0.0,0.0,16.30031771149654,0.0,62.09368455853972
47_12,38.38707282463104,0.0,0.0,0.0,0.0,0.0,0.0,7.014117215619232,0.0,54.59880995974971
47_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
47_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
47_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
47_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
47_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
47_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
47_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
47_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
47_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
47_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
47_23,0.0,0.0,0.0,0.0,31.105736655144554,0.0,0.0,0.0,0.0,68.89426334485545
47_24,0.0,0.0,0.0,0.0,64.10738136770216,0.0,0.0,0.0,0.0,35.89261863229785
47_25,0.0,0.0,0.0,0.0,88.11075854862528,0.0,0.0,0.0,0.0,11.88924145137472
47_26,0.0,0.0,0.0,0.0,5.835926743149387,0.0,0.0,0.0,0.0,94.16407325685061
47_27,0.0,0.0,0.0,0.0,11.804991273598334,0.0,0.0,0.0,0.0,88.19500872640165
47_28,0.0,0.0,0.0,0.0,5.538583905103416,0.0,0.0,0.0,0.0,94.46141609489658
47_29,0.0,0.0,0.0,0.0,98.28298155554529,0.0,0.0,0.0,0.0,1.7170184444547116
47_30,0.0,0.0,0.0,0.0,71.26970842991427,0.0,0.0,0.0,0.0,28.730291570085736
47_31,0.0,0.0,0.0,0.0,0.3127704424974489,0.0,0.0,0.0,0.0,99.68722955750255
47_32,0.0,0.0,0.0,0.0,28.684320426304023,0.0,0.0,0.0,0.0,71.31567957369599
47_33,0.0,0.0,0.0,0.0,65.86121471094563,0.0,0.0,0.0,0.0,34.13878528905437
47_34,0.0,0.0,0.0,0.0,98.56049907360743,0.0,0.0,0.0,0.0,1.4395009263925727
47_35,0.0,0.0,0.0,0.0,89.25921683563563,0.0,0.0,0.0,0.0,10.74078316436437
47_36,0.0,0.0,0.0,0.0,33.80735698657498,0.0,0.0,0.0,0.0,66.19264301342503
47_37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
47_38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
47_39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
47_4,78.12221542537215,0.0,21.87778457462785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47_40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
47_41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
47_42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
47_43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
47_44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
47_45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
47_46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.897886223126518,86.10211377687348
47_47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.61834834551983,3.3816516544801676
47_48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
47_49,0.0,0.5750866221534037,0.0,0.0,0.0,0.0,0.0,0.0,99.4249133778466,0.0
47_5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47_50,0.0,70.01848090592611,0.0,0.0,0.0,0.0,0.0,0.0,29.981519094073906,0.0
47_51,0.0,46.5905168307089,0.0,0.0,0.0,0.0,0.0,0.0,53.40948316929109,0.0
47_52,0.0,0.9093308104542808,0.0,0.0,0.0,0.0,0.0,0.0,99.09066918954572,0.0
47_53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.30473122607226,5.695268773927726
47_54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
47_55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
47_56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
47_6,96.29817520007059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7018247999294083
47_7,10.50344053989834,0.0,0.0,0.0,0.0,0.0,0.0,21.349178095557853,0.0,68.1473813645438
47_8,27.298040501558376,0.0,0.0,0.0,0.0,0.0,0.0,69.99005991015089,0.0,2.7118995882907315
47_9,60.68916247140582,0.0,0.0,0.0,0.0,0.0,0.0,39.31083752859418,0.0,0.0
48_10,1.3359416441744032,0.0,0.0,0.0,0.0,0.0,0.0,71.65638535128979,0.0,27.007673004535825
48_11,5.579008182862187,0.0,0.0,0.0,0.0,0.0,0.0,0.2705760523614547,0.0,94.15041576477634
48_12,0.7886246532174346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.21137534678257
48_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48_22,0.0,0.0,0.0,0.0,24.262579961346596,0.0,0.0,0.0,0.0,75.7374200386534
48_23,0.0,0.0,0.0,0.0,95.15459426767242,0.0,0.0,0.0,0.0,4.845405732327586
48_24,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
48_25,0.0,0.0,0.0,0.0,74.20565845501106,0.0,0.0,0.0,0.0,25.794341544988942
48_26,0.0,0.0,0.0,0.0,8.05543583807034,0.0,0.0,0.0,0.0,91.94456416192966
48_27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48_28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48_29,0.0,0.0,0.0,0.0,64.3151680667713,0.0,0.0,0.0,0.0,35.68483193322869
48_30,0.0,0.0,0.0,0.0,29.637498308804,0.0,0.0,0.0,0.0,70.362501691196
48_31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48_32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48_33,0.0,0.0,0.0,0.0,50.6045591764355,0.0,0.0,0.0,0.0,49.39544082356449
48_34,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
48_35,0.0,0.0,0.0,0.0,59.23463537341169,0.0,0.0,0.0,0.0,40.765364626588315
48_36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48_37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48_38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48_39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48_4,44.4049280380597,0.0,55.5950719619403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48_40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48_41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48_42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48_43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48_44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48_45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48_46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.19570849640112,33.804291503598876
48_47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
48_48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
48_49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
48_5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
48_51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.74971512873036,0.25028487126963805
48_52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
48_53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.10092015475065,20.899079845249354
48_54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48_55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48_56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48_57,0.0,61.24281872360253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.75718127639747
48_6,41.07018472170621,0.0,0.0,0.0,0.0,0.0,0.0,25.780128691884812,0.0,33.14968658640898
48_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.91596690826814,0.0,66.08403309173187
48_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.98427815917819,0.0,33.01572184082181
48_9,33.81993129074342,0.0,0.0,0.0,0.0,0.0,0.0,66.18006870925657,0.0,0.0
49_10,91.64926663832496,0.0,0.0,0.0,0.0,0.0,0.0,6.284800740136379,0.0,2.0659326215386455
49_11,65.71129225459647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.288707745403535
49_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
49_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
49_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
49_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
49_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
49_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
49_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
49_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
49_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
49_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
49_22,0.0,0.0,0.0,0.0,17.01324354792144,0.0,0.0,0.0,0.0,82.98675645207855
49_23,0.0,0.0,0.0,0.0,86.97481868529664,0.0,0.0,0.0,0.0,13.02518131470336
49_24,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
49_25,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
49_26,0.0,0.0,0.0,0.0,50.89452595768038,0.0,0.0,0.0,0.0,49.10547404231963
49_27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
49_28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
49_29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
49_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
49_31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
49_32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
49_33,0.0,0.0,0.0,0.0,27.72607076214737,0.0,0.0,25.742825164715054,0.0,46.53110407313758
49_34,0.0,0.0,0.0,0.0,49.691697522324674,0.0,0.0,50.308302477675326,0.0,0.0
49_35,0.0,0.0,0.0,0.0,99.83764849090306,0.0,0.0,0.04686356247459941,0.0,0.11548794662234163
49_36,0.0,0.0,0.0,0.0,8.808831707561799,0.0,0.0,0.0,0.0,91.1911682924382
49_37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
49_38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
49_39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
49_4,81.79021997898845,0.0,3.9992164797276692,0.0,0.0,14.203540319629226,0.0,0.007023221654652339,0.0,0.0
49_40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
49_41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
49_42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
49_43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
49_44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
49_45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
49_46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.21187286451724,48.78812713548277
49_47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
49_48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
49_49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
49_5,99.10871007928931,0.0,0.0,0.0,0.0,0.0,0.0,0.8912899207106915,0.0,0.0
49_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.55178060400698,5.448219395993014
49_51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.23922283442606,77.76077716557394
49_52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.139990258704195,37.860009741295805
49_53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.20069495110204,59.79930504889796
49_54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
49_55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
49_56,0.40453357303188026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.59546642696812
49_57,3.8165907096645255,6.01339055995397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.17001873038151
49_6,50.53587534349386,0.0,0.0,0.0,0.0,0.0,0.0,49.46412465650613,0.0,0.0
49_7,23.581302566754122,0.0,0.0,0.0,0.0,0.0,0.0,65.41686748256228,0.0,11.001829950683604
49_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.910948461726036,0.0,66.08905153827396
49_9,6.274024184268695,0.0,0.0,0.0,0.0,0.0,0.0,52.26944846519608,0.0,41.456527350535225
4_20,1.9944561862938828,0.0,0.0,0.0,0.0,0.0,0.0,95.38992798563709,0.0,2.6156158280690374
4_21,7.989663081973913,0.0,0.0,0.0,0.0,0.0,0.0,78.99753477247624,0.0,13.012802145549854
4_22,50.105563681602405,0.0,0.0,0.0,0.0,0.0,0.0,26.879091187830667,0.0,23.01534513056693
4_23,54.75022195186462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.249778048135376
4_24,56.116319556016194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8836804439838
4_25,48.56745020059286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.432549799407134
4_26,22.316109320740836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.68389067925916
4_27,75.19102873987043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.808971260129567
4_28,64.09074279409009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.909257205909924
4_29,10.947260297643574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.05273970235642
4_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
4_31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
4_32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
4_33,6.297706278413459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.70229372158654
4_34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
4_35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
4_36,32.53338464502004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.46661535497995
4_37,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_45,69.81993661247667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.180063387523347
4_46,3.8388082996415704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.16119170035843
4_47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.409096644969853,0.0,75.59090335503015
4_48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.155993879503924,0.0,73.84400612049608
4_49,1.3183277559125524,0.0,0.0,0.0,0.0,0.0,0.0,6.3938211413042625,0.0,92.28785110278318
4_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
4_51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
4_52,0.0,12.126087198565603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.8739128014344
4_53,0.0,8.34634170279717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.65365829720284
4_54,0.0,2.522369108081599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.4776308919184
