grid_id,below_14,above_65
24_30,329.5279188439214,259.3466651390732
24_31,230.63946185099067,254.06980628065818
24_32,193.8004223631183,129.09730142485532
24_33,75.42583470066123,80.23195953210191
24_34,84.54740250758175,45.822272228754116
24_35,161.03449910724478,72.1646217542161
24_36,98.38310884404319,54.08240822174257
24_37,76.04210654067639,43.75321925576156
24_38,160.40218688822972,108.0157812400908
24_39,87.35381132045934,59.7675185632031
24_40,41.287895191694446,38.56366556571631
24_41,76.29701124824464,31.757608177614436
24_42,85.41470860118693,33.19429581110662
24_43,45.88888467380001,24.643725093565436
24_44,39.14071049247251,37.236761259268164
24_45,49.405021953439274,76.82754869772062
24_46,196.34331232836473,156.07935803318904
24_47,176.07772954766529,88.39290455995078
24_48,317.15374974383735,160.9572377771382
24_49,367.8611113395939,188.57580939049697
24_50,163.01448661983642,45.585805273274865
24_51,71.00785972563833,28.46484788801758
24_52,141.21816799323202,58.090171099364156
24_53,304.51256118158676,198.31869339919027
24_54,349.93836244652215,301.31932922037134
24_55,238.3989881485333,219.04058131029674
24_56,83.73455602667627,128.13770097439968
24_57,64.639759052117,130.77863551540085
24_58,175.79215350094412,204.27602550807464
24_59,213.81642731719134,182.8306929792381
24_60,67.83703143357285,64.67487083317246
24_61,222.28022363077355,116.2095460125393
24_62,25.776865048936536,16.479265466465247
25_10,181.02328944825877,157.70160931365666
25_11,397.8832701505267,222.9969724388154
25_12,264.8384530183812,240.13109617436407
25_13,55.63857990715364,65.9845793412413
25_18,0.35657341152038496,1.4262936460815399
25_19,16.139014748132176,20.869410315851606
25_20,21.239465269811085,33.866824700770124
25_21,29.607108138559685,23.24591882555112
25_22,49.216150202434235,75.13202490319487
25_23,202.69471084745828,210.31195376892728
25_24,198.4570637588964,281.5616233101445
25_25,167.55011471410265,326.1831365299514
25_26,96.61516259070574,189.75387993803238
25_27,281.2443025909646,326.39257597182757
25_28,114.86512403394792,176.81435682397344
25_29,171.89167266396817,166.86129620903324
25_30,178.20873612883665,154.28334675318615
25_31,236.65905437725456,145.46280582510093
25_32,84.58340891045533,61.76365921195974
25_33,37.822677475180114,29.51291471465737
25_34,100.2388845957691,56.27429324078941
25_35,67.0944296176119,58.037837098108014
25_36,76.8933834611828,54.32771859988999
25_37,57.17004406838602,43.52553385376996
25_38,84.55965213732074,49.90364485292301
25_39,110.37523550160304,44.402465178453184
25_40,36.86860632762851,20.76837921341738
25_41,120.90205226773618,68.65627829293166
25_42,192.77382546852942,157.24505957691807
25_43,70.6451995270888,62.582328758557566
25_44,52.55789797615625,66.36262992367432
25_45,74.45144750496387,136.51983213973583
25_46,234.91955724745918,209.04042455501758
25_47,285.7990599645108,223.16161130811213
25_48,271.7645036289697,195.58167164164524
25_49,393.65501264488984,122.8664558819827
25_50,122.5178216998931,42.76489116741474
25_51,47.59896347828673,19.027750796849034
25_52,57.00593264689915,34.884252572140696
25_53,181.6345020155074,129.23907450568515
25_54,244.1111709630309,151.97458479222297
25_55,187.18979544214093,116.08114082349103
25_56,62.85286297175927,79.91595896034481
25_57,45.185567512982054,64.55592003383322
25_58,40.304031286714554,41.01840388030659
25_59,128.28348839362988,69.62336197565243
25_60,206.90634467831686,190.6636236086478
25_61,412.8303052725355,273.6728877183993
25_62,197.412283972909,211.8876084603583
26_10,303.6206205817474,193.45626984016806
26_11,164.40055702304196,118.55888309285409
26_12,146.1629712625433,124.96861389881269
26_13,254.3596323092229,221.36166590777094
26_14,37.33866269751307,38.76064886234008
26_18,133.75354623940416,103.08221980403925
26_19,237.69147973471513,177.2834205000405
26_20,225.6985704027061,279.1522150957266
26_21,245.456092133977,138.16447210539476
26_22,48.80094097532305,107.51183757379812
26_23,126.75203594963935,98.24258301198786
26_24,141.87334802640555,182.71602016606258
26_25,173.1512439637068,230.42555439942407
26_26,141.6151425764212,179.78100117610828
26_27,189.25358832409577,168.12453380737634
26_28,55.94033561965101,81.30385431797768
26_29,259.3580140552945,233.30194478107137
26_30,210.79177979684587,221.8112452304061
26_31,239.7591735402404,199.4923845651474
26_32,83.54454878697597,86.08734487820078
26_33,36.623947025114774,22.419732611724086
26_34,75.97916820921135,60.37977595152603
26_35,165.60312539659827,102.05451357437423
26_36,84.15953591197828,52.84781555514719
26_37,165.8545373939353,119.28929864718319
26_38,398.1921574157231,184.55856063820315
26_39,394.5007727870102,116.37226645869117
26_40,211.11851630741072,119.1448501407836
26_41,272.7453004717222,180.5245545500486
26_42,263.80838760934773,197.89108815106567
26_43,267.8555395533391,249.74928930429502
26_44,145.60347386470966,117.72119827519428
26_45,265.8851039269724,264.18003288943055
26_46,294.7567769366484,269.5925146605365
26_47,265.9585386184186,243.98197695428286
26_48,256.39685450984956,153.32900328000645
26_49,168.17640483824133,74.02486249206807
26_50,165.36271237764964,59.029132864392054
26_51,103.3907261933457,37.16436909352942
26_52,97.0445447046508,46.29044850800231
26_53,107.07935142317226,82.46939332781824
26_54,99.59787710576532,76.20503757294995
26_55,169.67649676598745,152.04828806635396
26_56,458.82052884208633,240.49851576914608
26_57,283.1314182095373,164.09931991511502
26_58,35.099779824419215,30.32361922594798
26_59,174.35207812372025,113.28620093181252
26_60,221.34028657203916,275.1109338489761
26_61,244.87933523698993,251.79002236023308
26_62,121.38918460735206,255.353843781614
26_63,111.74610604845321,161.51452714029213
26_64,8.160871572145972,24.125300553389813
26_8,32.530083186108286,57.39527499579999
26_9,167.83500338354315,232.66658864875458
27_10,293.35625014461715,244.94276058654683
27_11,114.88054795328556,99.23982592872942
27_12,203.92240832661278,84.81733290295671
27_13,306.64779885865204,178.09663743308585
27_14,67.75105477533864,44.02957679037165
27_17,8.212054211492763,5.844800446844979
27_18,173.8031593952393,180.28145766873195
27_19,328.12433035890365,232.39840552941513
27_20,189.84191143204464,183.17627819545697
27_21,87.25788376126361,100.04306591099713
27_22,44.01865822364165,56.87316654697798
27_23,77.51411394121159,55.74905311202601
27_24,130.48960419595142,104.04406395284879
27_25,185.56096744755874,245.2786344897948
27_26,260.6886824886764,287.56226801341825
27_27,344.0443567106025,234.9561441634425
27_28,178.27192417314555,150.5498618009027
27_29,167.38333240514797,190.24724270948494
27_30,213.65357216266756,194.52489119000387
27_31,248.21292310573975,231.69387298107367
27_32,354.3183380983317,174.2877723556237
27_33,74.22975944889386,27.706143716687546
27_34,147.69804397383172,31.11160362071852
27_35,86.92719731927636,23.714540377190385
27_36,78.50932417807596,77.92780320754194
27_37,416.6551006152777,274.0662435785906
27_38,358.82198216476115,328.6692520073117
27_39,348.3659042547685,159.22151515173942
27_40,195.3816721891242,175.90812778892115
27_41,247.56023171565846,102.4236018485408
27_42,269.9519251726709,192.98328093599878
27_43,324.9034956942035,235.20096376775842
27_44,169.3269793521205,147.7194266223622
27_45,354.74081960028195,171.66990092182058
27_46,228.9449227903519,195.16667452962758
27_47,151.01456559096525,164.96162613502614
27_48,112.02244765705129,78.37889469488186
27_49,141.70251274782524,156.30685115101167
27_50,451.1639169937208,260.66586809634305
27_51,418.0933206412557,161.74822662022797
27_52,446.3057267951032,141.620134890329
27_53,249.8766872818277,127.42705400178426
27_54,243.65023063862648,143.96552466233567
27_55,112.20811757454383,82.4777300052729
27_56,330.26896106768527,192.41396430852853
27_57,193.42524887818632,78.08806807573815
27_58,147.1024099677345,96.5874500547445
27_59,201.95490664446174,193.486485749383
27_60,176.84502603653746,293.7229859005072
27_61,99.53093490547029,143.81895603811842
27_62,52.676793771775564,240.13998438379204
27_63,45.408312023475006,126.42771316316787
27_8,58.68375966701286,68.17618331090091
27_9,283.8741128577966,168.11253016053882
28_10,353.81022056536403,232.94991586931798
28_11,79.04066740715392,49.59596718279174
28_12,209.51239587595254,71.01501502568925
28_13,489.8506351753285,116.85805020356848
28_14,195.5155420131312,89.82906630301537
28_17,21.768033686051275,10.778346776588496
28_18,56.11967965986956,38.541485733920844
28_19,146.5217049732695,140.14379341281617
28_20,157.0680016495246,157.26942311692392
28_21,173.65379345414362,155.81973571054826
28_22,124.07163760136608,93.0954926812224
28_23,310.65464935662953,126.99479987645945
28_24,313.83707350544296,211.1891129988405
28_25,260.7884786404211,262.862229761069
28_26,227.2008322490932,318.7610973170865
28_27,253.35802529495862,248.96516085465336
28_28,237.12367799157283,264.3320055842572
28_29,297.80518679373847,251.1996824364765
28_30,291.0064449791516,190.24569073736708
28_31,283.0019289534979,282.06016412716673
28_32,336.4040963568716,249.0498282115464
28_33,428.55730739343653,158.16941939243281
28_34,145.98056265229448,44.47618100605866
28_35,114.65440450166967,43.836904821205685
28_36,250.97851670769535,110.90926216128634
28_37,383.4035539945633,188.72256293417541
28_38,265.1823479316855,142.9606849683967
28_39,193.30332874412233,145.65880751569551
28_40,400.36598090453253,209.08641168049144
28_41,341.0960435279442,157.04513332619092
28_42,344.33992704450304,156.41455063840357
28_43,225.85444861303026,124.70671001271825
28_44,189.64420835194866,185.41593504291438
28_45,288.7490294811603,172.45231744639491
28_46,347.21173451321914,212.87704029627588
28_47,193.81452453530932,217.81450601590677
28_48,66.22886016402475,96.43626590605675
28_49,134.5517558529447,108.25134882359157
28_50,444.2961300158824,183.73827422649418
28_51,247.56249168990814,99.16946451770946
28_52,148.4911041854154,40.23120818013266
28_53,568.9334274353777,188.76800861708466
28_54,486.8513375794661,149.0270500425621
28_55,190.18512626682877,40.7085616015721
28_56,198.40853856524976,66.7204649779372
28_57,376.9056637055435,131.0201139559599
28_58,377.5536667869501,224.36121105210736
28_59,240.5050838492766,171.21727558005054
28_60,232.39152802901415,286.7271444078337
28_61,131.53848083954085,201.3029130208463
28_62,159.29337446938055,261.04041992659006
28_63,15.87421049460596,25.37704709696199
28_7,69.78032629148001,75.61272791111391
28_8,33.71043062861437,69.9979561587683
28_9,185.52825333236922,140.5053259120609
29_10,115.03945908945872,119.78481181496015
29_11,88.03369950673718,69.11106232295265
29_12,167.89438097501653,120.29868837316805
29_13,91.70232855043533,104.3658223868977
29_14,360.96442364715733,153.68852575111057
29_15,74.42092049320033,29.004420001188556
29_16,58.31638757244615,22.568738286006674
29_17,37.296452735150254,30.063373033380607
29_18,33.958502233556544,32.964062340030964
29_19,142.17759077086689,77.0194801287103
29_20,255.91143595579408,113.24030618515216
29_21,319.5950346805312,209.88352636780806
29_22,178.99306941733286,89.04276637690198
29_23,237.5558121978334,141.26536305290477
29_24,376.5894553805695,207.66010180605102
29_25,267.1113360056368,240.7086369408914
29_26,250.40179700543334,279.7823188115643
29_27,199.1782071590883,186.1972891259104
29_28,229.41301656463384,198.01987119253633
29_29,361.8128506520518,242.70224845577246
29_30,396.4250071554298,247.4198206068513
29_31,351.5565479773165,201.2097400184238
29_32,292.8358289498751,149.64180256285695
29_33,126.95680262712933,72.34368799651537
29_34,196.17218266875994,89.19600044790585
29_35,105.02451999193724,65.16704474419711
29_36,239.82565251183127,261.6126866473936
29_37,157.16003022282118,77.6842998126315
29_38,133.03563746734847,63.324890981059816
29_39,155.83353916347343,236.30101651517782
29_40,215.16261837717266,237.19088638850633
29_41,350.6537730088293,262.5124191935068
29_42,252.80831306222186,173.13661635223613
29_43,246.11411326263547,190.8678482535253
29_44,214.73588885109976,194.34935637785992
29_45,411.41020005290204,179.1175665462861
29_46,266.9689307090158,114.11259998130132
29_47,136.56106889117277,116.32813936925682
29_48,98.26191071387143,84.89062407120711
29_49,338.63770788428815,102.56755295611542
29_50,662.5215489092793,227.64321825642057
29_51,420.85849998084217,107.19547589238992
29_52,160.2003085174937,25.46917103650909
29_53,111.82386339588743,32.49058658531934
29_54,284.05224414716247,145.8909073983947
29_55,325.32733418815917,66.45714086334799
29_56,283.7245660194478,114.65838688494873
29_57,274.97123283358724,192.23921831028767
29_58,361.63763825600665,208.99476459681773
29_59,573.9152599802107,204.53813638054095
29_60,403.9466774757538,245.08848466399002
29_61,262.1021409195742,194.6468437285118
29_62,256.2538657892027,190.21455385459046
29_63,27.97904500141011,59.17728646930496
29_64,15.1077499699345,21.735716361565622
29_8,53.89130273495019,64.89449246662005
29_9,31.410472438892256,69.59206468497086
2_33,4.696825112714906,16.385247331508438
2_35,83.0085431716115,99.33661243261578
2_51,131.03076223057516,173.8571250411313
2_52,62.96151743420437,97.11540797614548
2_53,40.2042265876261,128.9194460583653
2_55,116.04455229681504,135.11057311341787
2_56,83.45379903301325,109.01071177292364
2_57,69.36380317469151,182.99121075802935
30_10,202.63729635696728,133.60599373826798
30_11,165.94710764796739,118.34951786981063
30_12,234.289165827621,210.058664979891
30_13,214.13812421397807,229.35673244029198
30_14,209.02347941892862,216.66442277736516
30_15,426.74937736660314,170.0409016466795
30_16,243.42555880612122,52.88590807414461
30_17,244.84729414449902,122.82775217135858
30_18,311.5000494208009,149.88546535166154
30_19,165.6883840447943,158.3410033566018
30_20,134.85164000515402,91.87871382058053
30_21,120.55215717078771,105.54140943172492
30_22,92.50142484074806,61.93330320178187
30_23,256.5835136295971,152.65826771109747
30_24,449.8426475728245,181.82710209523296
30_25,212.72898567520386,269.36192532421296
30_26,218.81655519179105,233.85066998366543
30_27,78.34143222051438,63.06128123242887
30_28,96.8254093914379,97.85530090176144
30_29,294.3439741597032,248.74339583427684
30_30,287.3920551798972,208.4541004932114
30_31,485.53631922381976,308.50771891695103
30_32,269.58536791315015,157.96279131723364
30_33,567.1008187281869,302.9769671426702
30_34,317.3457299180457,108.10882064203491
30_35,119.2025940192903,61.328763943487004
30_36,426.1546377953995,228.28436934737832
30_37,371.3334990726597,135.29958002791952
30_38,118.33422190807435,76.41068757161833
30_39,89.79577752296274,90.16972965879869
30_40,92.97054097739905,81.01598075549688
30_41,56.27114021146835,62.128065230581186
30_42,197.83059620181882,233.24403646688287
30_43,251.45156295209534,259.68507610467395
30_44,142.79842301716138,179.75627304528467
30_45,376.34137952230014,188.47684240996261
30_46,142.70591332023022,50.215608576796726
30_47,96.47278081635012,44.70125641964329
30_48,214.1405680979973,79.68995120637811
30_49,423.19362690243787,140.79364585246674
30_50,854.0977539751517,251.65544349185137
30_51,697.4714771176708,207.1810732224697
30_52,195.95477847548997,28.36386424439992
30_53,77.96666564948544,18.81022089475612
30_54,216.65081908985462,76.97349921632636
30_55,444.7939073132634,104.02794948206935
30_56,523.2098724108092,186.3214872118047
30_57,352.8267237000802,228.1662467062457
30_58,545.1280288147461,175.37943993371132
30_59,516.3940375064681,114.2519346185798
30_60,255.02061406252403,150.0130846094743
30_61,78.14463131780754,91.16938126674881
30_62,134.05110325270883,148.95926429082618
30_63,28.136266960945303,30.591694650310977
30_64,17.78694608404766,23.212183674685846
30_65,10.293670125644459,11.888214089263217
30_9,286.4483219454577,148.75049916797718
31_10,256.47579545614633,243.5458061760643
31_11,309.74905573185896,244.18333154120984
31_12,231.21554933113106,238.3259213819297
31_13,180.61478970619527,247.02939814565113
31_14,242.81405820681823,211.38416002077307
31_15,270.832316349659,163.4415354176545
31_16,182.46224977411458,145.8417437809697
31_17,153.318520235805,215.66918263283063
31_18,219.81687375238147,186.11352448775384
31_19,336.20953215829735,181.99639390949295
31_20,258.5476193075172,272.6398615507354
31_21,279.1834998929516,147.03230536694286
31_22,109.38666870447376,131.41894913087305
31_23,547.1317272128804,138.40909436061665
31_24,575.4548075139141,210.43629926418853
31_25,198.31960684275583,227.95702842810442
31_26,144.55914233107478,240.55949809364822
31_27,122.18478173544322,135.60979156356552
31_28,372.8939324851684,244.17639502005946
31_29,496.2533681974656,206.32175361546297
31_30,294.6708952574584,166.67597652146935
31_31,519.4709828573117,246.05092453951053
31_32,375.17407756272024,246.173458018496
31_33,499.94314191484114,305.2333034151063
31_34,150.43340459534238,53.48551109664674
31_35,88.377929170538,31.458216337900268
31_36,75.51622027331113,50.70145204239035
31_37,89.042283488604,111.56926318074673
31_38,52.140621931579126,52.91050680517261
31_39,27.273255668589513,21.93653026367395
31_40,31.97161421407541,22.075638385909212
31_42,40.253337185911235,57.01533850922045
31_43,238.14252733922828,218.9164637469897
31_44,342.9926300740957,213.98846642716796
31_45,192.41963407712154,215.60472457473952
31_46,123.96172661550385,52.89436373868409
31_47,214.17187508018907,185.05617712927153
31_48,345.34759082223184,228.0634366481024
31_49,307.60784439435895,126.3419749609474
31_50,413.9789533114472,195.85176608131752
31_51,336.8953858451339,261.8665982840104
31_52,336.75961689461553,135.95456515596396
31_53,197.88071634554933,141.9313476723828
31_54,212.9370170323097,200.45936912519056
31_55,196.48025051165243,88.69735231251857
31_56,202.44364830265798,85.41094514408634
31_57,284.31893427547413,221.0914969464994
31_58,179.65731863864033,62.110159297262825
31_59,56.09706230106182,29.2103247988997
31_60,59.31673568029488,50.07618176221531
31_61,69.68935593637211,154.82933536188332
31_62,169.11277909489152,328.8361940235134
31_63,228.68686602581548,222.38677263098776
31_64,90.38055640683245,95.77429636052808
31_65,11.2533963371999,12.869952387740357
32_10,179.52138407324324,221.67146505263065
32_11,219.41085693674606,234.13375746090233
32_12,256.63062470573857,229.58028660716707
32_13,201.74910520014726,199.65422886340593
32_14,260.13402312289134,267.3426489023751
32_15,177.08627601014345,149.1246179520351
32_16,104.24956459581048,153.2551296564325
32_17,311.08632347545927,194.18069441676215
32_18,407.83937484025887,238.71011359415172
32_19,451.8763538579616,184.4607134466971
32_20,335.8557361815406,140.49828555903238
32_21,250.56562695066242,137.93774335328973
32_22,178.09634653710913,153.06011335525207
32_23,61.75836530017198,66.25941935675012
32_24,196.94297702841664,142.55909484179352
32_25,202.40998786026273,176.00523894901366
32_26,109.13533343878532,171.5565820276433
32_27,104.84618073311913,126.49885010348906
32_28,282.8337812812328,215.49393270750554
32_29,471.9598056756552,205.34989523697067
32_30,546.1056604076299,161.38154843508582
32_31,672.2588533529166,399.3672750067817
32_32,434.80260152539466,211.19688607136723
32_33,223.73432749477678,95.38055360949369
32_34,403.62118008503796,80.97796973332416
32_35,105.34676548250849,54.791417943119676
32_36,72.29500979572381,38.18203990388134
32_37,4.624799416934607,11.476354108689582
32_39,15.011391912433805,15.78647119444921
32_40,27.77872421052721,23.150085231751635
32_41,18.680750716076698,25.481481694906673
32_42,16.15162463257951,26.129581583253803
32_43,83.3485873131775,58.807946381063054
32_44,63.372161114633116,83.81013977629549
32_45,88.82180190451419,100.13135464279546
32_46,375.30442121457605,210.9614761526824
32_47,307.50132445607784,210.22416832799306
32_48,157.2452080422596,123.2103037910306
32_49,89.86595998519815,81.24517235487268
32_50,100.46230584605776,99.93724120337481
32_51,137.94140171496255,190.91510595463237
32_52,582.1750680577725,234.4224481663882
32_53,229.5373677210249,172.9100272026619
32_54,67.2772691245485,167.77939169775377
32_55,128.80387083557528,134.31663745700232
32_56,96.26491705646916,87.21248036420181
32_57,152.89491074260576,121.30651523843453
32_58,81.24211382910936,46.26872773577374
32_59,51.872987233290026,47.99689636840479
32_60,117.17568256160175,161.06151344017047
32_61,60.78876926875931,145.0920212929324
32_62,122.52384535814856,267.0011666969584
32_63,177.01139549989813,319.73547845491026
32_64,105.05593981340276,227.12279478172775
32_65,15.155554549392729,41.74491365898222
32_9,59.257844924698134,65.68314678136593
33_10,294.34786672479794,238.55884931343357
33_11,269.6726185640523,278.5200647305145
33_12,223.12211372341312,244.28204436365388
33_13,213.53266282540795,256.4979690382324
33_14,177.256826718585,234.50060674146513
33_15,138.63325730840128,177.3819089301465
33_16,178.59856440573014,239.7673864616202
33_17,110.19493423026036,104.1733233184215
33_18,255.45835446544734,225.23294261346786
33_19,199.80787305996225,210.29803707725728
33_20,234.46466534590797,113.62920811325618
33_21,266.92460256113634,105.90169735081199
33_22,269.0164061296241,241.92083181851604
33_23,151.46130117289937,119.34301047253221
33_24,194.57830666253219,171.20744926711814
33_25,235.96579589144707,190.72307599602186
33_26,147.1224871431284,161.9180135820269
33_27,95.41909244025317,200.42110187322436
33_28,124.24469611030433,282.1046699974067
33_29,397.9973637004018,206.03862382188515
33_30,599.486943787146,164.17278904981356
33_31,566.5470933539042,200.3911871725619
33_32,347.4957476954838,181.44728631958333
33_33,130.26116171614294,58.910972270796066
33_34,225.21633164828688,51.674226346089
33_35,159.35554681897037,50.84558106585218
33_36,171.624778235315,42.349755649915636
33_37,58.16364126592217,25.41889161815391
33_38,16.829905929142093,15.62561407651058
33_39,7.584479987939069,11.706316887940059
33_40,19.08268660626095,15.574448193914979
33_41,17.96282224272117,24.625767615345108
33_42,22.74345921693886,39.27457992794038
33_43,55.924712712517234,72.10447075526906
33_44,46.89975946923045,46.580673872726145
33_45,58.60448845811265,34.599234382415474
33_46,196.65812869035733,60.39955983535703
33_47,284.4517967083608,234.25549000676853
33_48,52.117302700531326,53.23878449766772
33_49,109.45787695722643,101.00601325128409
33_50,145.71065463958442,182.35182620243134
33_51,114.98498999973363,144.73559062180706
33_52,98.05519629064088,124.08578834201171
33_53,34.09235154376584,64.38489326865098
33_54,47.23699794011602,131.63832393435396
33_55,42.806836258143164,97.39066130619301
33_56,59.34510845938343,58.013796947812665
33_57,156.00957773550812,102.88293012616138
33_58,170.19262425908087,108.65184618186188
33_59,138.83279540783138,124.07632606239336
33_60,106.9843482551402,187.93418780134752
33_61,80.60050655877163,216.35366000641648
33_62,16.949845004917655,33.60296831768999
33_63,86.59644049294374,126.85943248172022
33_64,131.5018277194859,225.81689904851928
33_65,38.31661001120122,86.79645109489766
33_69,20.690856723594695,13.48887901494389
33_9,91.80284133253234,69.9635864581507
34_10,144.49470573013394,255.52074891735379
34_11,274.84062600208637,280.37612717530317
34_12,193.89767256857243,127.91633132166302
34_13,459.93336480840594,177.94461837900147
34_14,301.8488715315699,139.77915142478707
34_15,296.41031546953985,234.57039069296286
34_16,191.310751137087,235.2622241367816
34_17,153.7727689883845,166.07978053171777
34_18,179.1273176886362,428.59301499601554
34_19,83.20466467367395,133.79428078702705
34_20,222.26945280173632,131.62217290857035
34_21,270.3824844395593,168.41221578399157
34_22,224.82677619846086,154.10620647692915
34_23,177.15692889405648,145.84132469392233
34_24,194.09241486251068,234.1862847021519
34_25,317.0889131516059,218.2512715865607
34_26,149.13593008740537,112.9169584600242
34_27,100.10847265542662,101.90863812412202
34_28,221.98416485305103,150.04377194885535
34_29,290.38870821642996,149.75008750590925
34_30,793.4303113407095,124.83610643498852
34_31,954.3895032515723,165.46129075879986
34_32,616.2734311567765,121.60250958618988
34_33,156.84716396565292,18.674902711384668
34_34,135.91816239651484,43.505528104054115
34_35,799.6490928998893,236.97744865614868
34_36,190.9124670564246,120.65088649085584
34_37,179.59101897455443,163.04452751260737
34_38,55.17256543004991,21.42516193793375
34_39,13.04994992949661,11.848018049018373
34_41,37.40232381097087,20.729324454830525
34_42,92.33295551340326,72.58315258014721
34_43,216.90166286997686,287.053842083697
34_44,176.32606853041528,214.57602148981834
34_45,49.799215993986834,57.14084984449761
34_46,147.96308192804145,49.83147890175704
34_47,173.61513955235944,123.35130239865059
34_48,56.37209272955148,76.055837687663
34_49,124.4937440601813,172.92859662489826
34_50,131.42956994657405,199.0692747276866
34_51,104.91407423080116,156.59844740206844
34_52,45.267075403461135,64.2329016611399
34_53,3.590706385616206,14.362825542464824
34_55,11.137021286538866,27.569105245958827
34_56,42.72044437530222,25.84670006825855
34_57,94.01952206888726,70.75638324231362
34_58,147.3370333293297,187.54285935956312
34_59,167.35901348564857,211.82009687462667
34_60,198.3903695412022,256.81271140142013
34_61,168.28972917947453,255.56224518390147
34_62,7.684825707946149,12.24692289525278
34_63,7.181554270638164,6.710567725809091
34_64,7.345008770030792,5.28325192230285
34_65,7.354359570220908,5.300153351939697
34_66,10.256914349800391,10.546477129235935
34_67,11.847060012837883,8.750428398025019
34_68,16.160109886792657,12.618039503950586
34_69,285.6819879180978,254.41833998181284
34_9,9.06178791666669,14.450776815153041
35_10,198.49180632988367,205.29437625667242
35_11,274.6395239138578,228.52218929003195
35_12,271.80459202859515,298.1606297581014
35_13,332.0964806425189,263.97305933301504
35_14,184.46937108524324,109.42180058689496
35_15,287.35135111197576,290.3040257260017
35_16,114.10954689321399,209.097026044183
35_17,129.17581382322416,203.64374995075988
35_18,85.699696646341,144.18493088840998
35_19,83.77689064871015,96.89052793870464
35_20,173.44895611577311,229.35384856381273
35_21,182.15344327861862,130.85893598385363
35_22,172.88730124587116,124.27891521509952
35_23,253.60379772762764,115.37403305781987
35_24,228.06138562167504,251.94503387563282
35_25,267.46003273751745,225.18628607965718
35_26,136.2848812293176,115.64219779654348
35_27,181.12603884064026,211.893487324862
35_28,301.5330544353827,188.18245431368214
35_29,302.25356867375604,152.43198233619165
35_30,607.9033806163618,214.30516966903272
35_31,638.5823175729927,187.66666572959477
35_32,106.07134529607619,21.68320933333579
35_33,162.82714244200727,31.353758043104218
35_34,261.9964602958845,98.34875837758754
35_35,382.9465920389127,192.59319326344226
35_36,528.6126039070465,343.50542987811
35_37,453.4674387916001,181.80139212999092
35_38,55.03848121677141,44.941703357542636
35_39,32.729039847520085,38.04474215441823
35_41,61.312339171829535,60.5003937721833
35_42,255.82967062790277,259.2325409999858
35_43,215.86030101964775,338.4504469486249
35_44,97.00366361447433,157.11648433013588
35_45,32.495983319473986,35.94112869816064
35_48,29.8962848967941,72.455503224959
35_49,162.3875375744246,260.264256164527
35_50,191.3288024074348,303.0161699740952
35_51,96.44884777643529,196.70882888852984
35_52,46.80725880069892,110.81685489424629
35_56,8.200027903667205,12.40813649681565
35_57,31.811106573481084,30.01427147591714
35_58,181.87482931333932,209.39140678437042
35_59,64.38071872110947,61.295387685644215
35_60,149.55804396996098,137.73753126586746
35_61,86.69533628230332,118.39135077464637
35_62,9.114099878601746,14.466486515871253
35_65,102.2830799158631,58.69462856627064
35_66,45.0932021470465,40.646930894779786
35_69,77.47695344152685,123.69744612904509
36_10,220.00885110540543,214.87692507841018
36_11,341.77223079165987,225.7679648406363
36_12,111.96791717717147,220.87863400233934
36_13,62.48904899149653,116.06892274814184
36_14,40.430246264904675,48.4231626065467
36_15,200.3264200580345,310.0486265003524
36_16,121.44475615349648,202.65457109957154
36_17,104.95298467915939,189.56045403904236
36_18,85.7859012599244,153.57181324855696
36_19,147.33650065628188,189.1203691914386
36_20,140.0948032705047,116.98258122473202
36_21,77.81245588273723,33.79251258618556
36_22,35.94326267743833,15.45197281726716
36_23,23.10913544941118,12.221966251159015
36_24,53.50493967371584,67.23525159731362
36_25,98.42852708733702,117.96974950852479
36_26,130.2954320879288,133.8976088356705
36_27,175.2337201970442,191.80121905179521
36_28,143.15009740757276,115.92929021691455
36_29,63.56774767459183,38.01631769958843
36_30,164.36945788347506,81.86957661932946
36_31,486.17911596124253,146.20840505402347
36_32,246.64032758839005,187.40554095574913
36_33,728.4483132562724,216.57563313328453
36_34,564.8991899963933,227.65421983274115
36_35,687.8431213154781,258.95040456528625
36_36,598.8022176259133,246.05176874943453
36_37,586.1011825466378,210.7451741969833
36_38,170.25064686487383,193.6998187409366
36_39,157.52295902201936,177.13404762231812
36_40,209.92474489104902,203.5874939363413
36_41,108.10998552602089,154.27480179246447
36_42,307.3051056582499,226.70005108326365
36_43,306.16469228559333,352.5976214768665
36_44,180.54254820035706,218.98848002205324
36_45,155.86851308039527,206.51399699635763
36_46,128.6542268611764,169.1642590051057
36_47,92.52294754178641,108.83457136885164
36_48,36.745994322776795,43.87172673158222
36_49,44.35360778556891,64.75311238833059
36_50,75.85338377807741,139.15071704849493
36_51,68.61608484584966,152.77324582158127
36_52,48.733871465457455,72.9035132947533
36_54,2.613090900428593,9.298494993514495
36_55,17.032646788037077,33.51855179861755
36_56,154.33598507248274,136.4779587713139
36_57,29.712083292374086,23.66179563957584
36_58,20.12669840905169,21.206078618526096
36_59,11.68092219543917,15.25007510476481
36_60,34.396238769746496,44.02506075197436
36_61,40.31970751837768,62.83114665962534
36_62,8.508616761818253,14.105900536666919
36_63,38.69291285279471,18.58169779625168
36_64,44.51185266960937,39.627221639904796
36_65,162.50598397454016,100.13892278344858
