grid_id,median,percentile_90,"Accommodation, eating and drinking",Attractions,Commercial services,Education and health,Manufacturing and production,Public infrastructure,Retail,Sport and entertainment,Transport,building_count,total_rent,below_14,above_65,IMD,node_count,connectivity,road_length,nearest_station_distance,neighbour_frequency_per_month,station_count
64_39,1110.0,1526.0,0,0,0,0,3,3,0,0,3,16,18.073595931444643,10.429150465135772,8.23686645403044,21.4152890860195,0,1.6812650644024218,405.72772319692916,6089.484132502523,0.03888888888888889,7
64_41,818.0,818.0,1,1,2,1,0,2,0,0,0,78,1.1531991335464427,9.147397748948029,15.452107769620717,10.595,8,1.75,2481.7857762419053,6954.841263465328,0.03333333333333333,6
64_6,628.0,714.9,0,0,0,0,0,1,0,0,2,30,9.620585419591773,18.96168389847275,16.783652639864393,4.917,4,2.25,1189.2746864851338,5976.690806792669,0.38888888888888884,2
64_7,579.5,630.7,0,0,3,0,0,0,2,0,3,25,13.05940396848307,20.66741468038364,19.7774494108911,5.55385007786353,3,2.3333333333333335,963.0037941206194,5605.250485036328,0.5111111111111111,2
64_8,474.0,627.0,0,0,5,0,2,1,1,0,0,84,40.09038455499618,31.04656644074007,40.23474345830953,10.559837409413374,13,1.4615384615384615,1766.4075685390417,5255.172023825671,1.1555555555555557,2
64_9,489.0,683.700000000001,26,1,115,17,7,15,38,1,12,342,41.91470325058086,73.88831679652591,164.43114989828058,9.00543032047636,33,1.5757575757575757,3144.580520682758,4931.00730074495,0.6833333333333332,2
65_10,539.0,551.8,0,0,0,1,1,1,0,0,4,15,33.492366407767854,5.952731399083835,13.204537364503178,11.996197838473911,2,1.0,743.1330789033663,5063.184077238354,0.6833333333333333,2
65_11,584.0,672.0,0,0,0,0,0,0,0,0,2,14,15.948555477746442,3.9571003463783,6.9767547511950685,15.563477264703877,6,1.6666666666666667,1269.9599937388973,4830.510635533266,0.16666666666666666,3
65_14,594.0,728.9,0,0,0,0,0,0,0,0,6,1,4.910036261497359,2.7014545912056223,3.0582504806101385,17.808,2,2.5,837.5634583813586,4407.701555232614,0.16666666666666666,5
65_15,610.0,770.8,0,0,0,0,0,2,0,0,6,9,4.910036261497359,2.5858386973558116,2.6827150534795603,17.808,3,2.0,1448.6935666362353,4373.3091589779015,0.17777777777777778,5
65_16,362.0,383.6,0,0,0,0,0,2,0,0,1,6,4.910036261497359,2.256281599459863,1.6122708316579548,17.808,2,1.5,734.1792780809332,3888.196625686515,0.17777777777777776,5
65_17,1591.0,1591.0,0,0,0,0,0,4,0,0,0,10,4.910036261497359,2.2532055809025433,1.6022795241973642,17.808,2,2.5,735.6647414964514,3402.9506314373707,0.18333333333333335,5
65_19,665.0,922.6,0,0,0,0,0,0,1,0,0,14,3.141547017730435,4.022827324453882,2.635713062809547,18.31771451680952,1,4.0,716.566533275041,2450.320999379469,0.14444444444444443,5
65_20,600.0,965.6,1,0,0,0,0,3,0,1,2,68,2.266225345172245,4.8987095328530215,3.147215621665349,18.57,15,1.4,2104.3193870998143,1991.5001883002674,0.2722222222222222,6
65_21,439.5,646.2,0,1,2,0,0,1,0,1,4,14,2.266225345172245,4.8987095328530215,3.147215621665349,18.57,12,2.3333333333333335,3010.107019052906,1558.2275186891034,0.5222222222222223,6
65_22,481.5,806.0000000000003,0,1,8,0,0,7,1,0,5,8,2.266225345172245,4.8987095328530215,3.147215621665349,18.57,31,1.7096774193548387,3541.801037601315,1179.0135707446289,0.8555555555555555,6
65_23,357.0,576.1,4,3,7,0,3,6,6,0,14,17,2.266225345172245,4.781469734779682,3.5066571228501306,18.57,23,1.9130434782608696,3097.8501063887356,923.0780032044962,1.0944444444444446,5
65_24,421.5,620.5,1,0,1,0,1,7,1,0,4,27,2.266225345172245,3.659655669374222,6.945988632678444,18.57,11,2.1818181818181817,1503.0782830717023,902.2599403719529,1.0444444444444445,5
65_25,345.0,708.1999999999999,2,0,5,0,1,1,0,0,1,47,2.266225345172245,4.1070071776445625,5.574468889959492,18.57,23,1.6956521739130435,1696.319783277113,1129.6340115276275,0.9722222222222222,5
65_26,464.0,825.6,0,0,8,0,2,3,0,0,3,46,6.575284863190687,7.095233525638886,9.221275129291346,18.91838786617872,13,1.5384615384615385,2056.158221021081,1496.0190506808394,1.1944444444444444,5
65_27,399.0,695.8,1,0,7,1,1,7,1,0,5,217,57.54069858362601,49.438326316518435,58.74044198424197,23.007155981014,9,1.7777777777777777,1685.4190924874947,1923.5573815199796,2.211111111111111,6
65_28,451.0,722.8000000000002,0,1,4,0,0,6,0,0,10,609,276.3566073552703,330.1810180373142,256.2331843872578,40.97071470879862,52,1.5,4787.80469461175,2379.511084235583,3.7333333333333334,6
65_29,454.5,758.2,1,0,15,9,4,8,2,1,6,541,399.9192021318155,282.2208688616175,284.0869057691408,48.25392599797019,30,1.5333333333333334,3563.5856316565423,2850.2759515527614,4.344444444444444,6
65_30,421.0,593.6000000000001,0,0,1,0,0,4,1,0,5,480,216.57839388385352,324.35307164599755,152.50582339398107,37.02815414345014,43,1.3953488372093024,3930.3143660468777,3329.5754984682358,3.661111111111111,6
65_31,488.0,772.1,0,0,0,0,0,1,0,0,1,80,32.38742384395615,36.24970619705972,12.080087811805397,16.89772701859876,5,2.0,887.7927810325742,3814.193623821423,2.022222222222222,6
65_32,1121.0,1121.0,0,1,0,0,0,0,0,0,1,1,7.428542261464818,1.6573588883235213,1.4694333736341871,11.618804292605365,2,2.0,637.9498041549389,4102.781617390816,0.6555555555555556,6
65_6,774.0,1098.2,0,0,3,0,2,1,0,0,0,20,9.600377636055665,18.915414262803193,16.753570345211976,4.960118220906273,2,1.5,777.6866156916266,6312.19716105256,0.1,2
65_7,497.0,512.2,0,0,0,0,0,0,0,0,0,1,11.007980841199286,19.352507387255137,17.889041222653656,5.558372397815447,0,0.0,0.0,5961.697157689243,0.14999999999999997,2
65_9,497.0,589.0,0,0,0,0,0,1,0,0,3,53,40.04522549534564,6.69290760700457,15.557149178487586,10.683636745292963,3,2.0,633.6242806739631,5332.713474395563,0.6611111111111111,2
66_10,725.0,740.1,0,0,0,0,0,2,0,0,0,1,23.18208286622854,4.638290539435264,10.262154487660524,14.631716489053247,1,3.0,392.4497767149137,5500.8029413895565,0.1111111111111111,2
66_12,780.0,861.6,0,4,0,0,0,1,0,1,1,1,4.910036261497359,2.7014545912056223,3.0582504806101385,17.808,2,1.5,477.73310173262814,5114.17960185209,0.06666666666666667,3
66_13,565.0,653.8,0,0,0,0,1,1,0,0,1,28,4.910036261497359,2.7014545912056223,3.0582504806101385,17.808,7,1.1428571428571428,1117.2779305335603,4985.261577891375,0.11666666666666667,4
66_14,622.5,764.4000000000001,0,0,3,1,3,2,1,0,3,28,4.910036261497359,2.7014545912056223,3.0582504806101385,17.808,10,1.7,1285.8491470747592,4802.819276216835,0.16666666666666669,4
66_15,484.5,548.0,0,0,3,0,1,2,0,0,2,24,4.910036261497359,2.7014545912056223,3.0582504806101385,17.808,11,1.4545454545454546,1765.4331709664427,4304.540974366489,0.1388888888888889,4
66_16,659.0,747.8,0,0,0,0,0,1,0,0,4,0,4.910036261497359,2.4004350910968175,2.0805000798318387,17.808,0,1.6812650644024218,143.28936108350223,3806.714199936738,0.12777777777777777,4
66_17,472.0,771.6,0,0,0,0,0,2,0,0,4,5,4.215496341395759,7.143514808669783,12.243900279029475,12.11103388263906,2,2.5,1194.2383324620582,3309.5427176575317,0.07777777777777778,4
66_18,586.0,1000.0,0,0,0,0,0,6,0,0,2,6,4.541074421314977,4.851094398400519,7.255449144240977,14.781589218873568,1,6.0,1248.5235052532132,2813.3739531032843,0.12222222222222223,4
66_19,435.0,539.0,0,0,0,0,1,4,0,0,4,2,4.6746736137386735,2.4887189494805875,1.7398159297976057,17.875836295131656,2,1.5,836.5869137778302,2318.8516554536213,0.17777777777777778,4
66_20,265.5,287.5,0,0,0,0,0,3,0,0,1,0,2.548855226300938,4.615898662057258,2.9820581579138423,18.488540328247293,2,3.5,252.37112203549367,1827.3130547336436,0.37222222222222223,4
66_21,659.5,1027.8,1,0,0,0,0,2,0,0,2,41,2.266225345172245,4.8987095328530215,3.147215621665349,18.57,10,1.9,2021.5188494326667,1342.0406104138578,0.7222222222222221,5
66_22,285.0,686.0,23,0,15,1,3,10,35,7,7,34,2.266225345172245,4.8987095328530215,3.147215621665349,18.57,15,2.0,2572.1625604468572,873.5404970578066,0.9055555555555556,5
66_23,364.0,699.8000000000002,6,5,7,0,0,6,3,3,4,12,2.266225345172245,4.8987095328530215,3.147215621665349,18.57,15,2.0,2477.916424559546,474.41859154126746,0.9722222222222221,5
66_24,369.5,694.5,2,0,3,1,0,1,0,0,0,15,2.266225345172245,4.010253429139983,5.871102909970222,18.57,2,3.5,1705.370402931546,432.5193637283769,0.7999999999999999,5
66_25,234.0,256.4,0,0,0,0,0,1,0,0,2,8,2.266225345172245,4.001642825919976,5.89750186491869,18.57,11,1.9090909090909092,1810.510627280326,805.6506687144249,0.6777777777777777,5
66_26,263.5,659.3000000000001,4,1,6,1,2,4,1,0,6,17,2.690568737427485,5.115016696486121,3.745370974462957,18.604308203063027,19,1.5789473684210527,2821.4233613219144,1269.2805048530447,0.6888888888888889,5
66_27,377.5,864.4999999999999,0,0,69,3,15,9,5,0,10,52,11.859234912509159,9.788703646317876,16.669542413759693,19.345595723248096,16,1.5,2402.312458152204,1753.0182543259498,1.2833333333333332,5
66_28,508.0,768.9000000000002,0,0,8,0,3,6,0,0,0,6,23.57640899197653,18.93878513351056,30.663174657305394,20.370513763712733,9,1.7777777777777777,1709.640490635989,2243.896833635629,2.011111111111111,6
66_29,448.5,720.6,0,1,0,0,0,5,0,1,8,94,188.70713325793804,82.74663837697878,72.69833146343333,35.02513472749777,15,1.9333333333333333,3488.401114222992,2738.0783407346107,2.183333333333333,6
66_30,428.0,820.4000000000001,0,0,0,0,0,3,0,0,0,0,23.446866884594847,6.783794081891434,7.626982857210372,15.821583265616534,3,2.6666666666666665,2107.1713143439797,3234.0490101419305,1.7111111111111112,6
66_5,735.0,951.0,1,0,0,0,0,0,0,0,3,18,2.1282051292844373,3.0451629122145736,6.061389357116908,15.536476536409982,4,1.5,815.819982163106,7019.176091251736,0.05555555555555556,2
66_6,764.5,764.9,2,0,0,0,0,1,0,0,5,16,3.0916549250829486,4.012432549211396,7.064367466902082,18.848061110234717,2,2.5,1059.4002869420433,6668.345596922823,0.09444444444444444,2
66_7,597.5,609.1,0,0,0,0,0,0,0,0,0,6,2.3790615288715173,2.3808119034183397,6.003566094307648,20.368552430784145,2,1.5,476.75360963971605,6337.573115949038,0.07222222222222222,2
66_9,509.0,627.6,0,0,0,0,0,0,0,0,0,9,11.768679416786807,2.9657249770171656,8.106911699275036,18.377007994769013,0,1.6812650644024218,663.2316749844762,5749.85504165105,0.09999999999999999,2
67_12,573.0,573.0,0,0,0,0,0,0,0,0,0,1,4.900916109541789,2.69637683511344,3.0601955039821798,17.73319192177108,0,1.6812650644024218,99.41972625494486,5592.658848883954,0.07222222222222223,3
67_13,590.5,653.2,2,0,2,0,0,2,0,0,0,42,4.904287100113266,2.6982536753233837,3.0594765844421987,17.76084248369248,6,1.3333333333333333,1133.3340608944318,5289.430309589115,0.11111111111111112,3
67_14,571.5,1084.5,0,0,0,1,1,2,0,0,0,22,3.7908320949093985,2.0783239895475547,3.296939295522917,8.627723919500436,7,1.7142857142857142,1274.0653069524972,4789.579626647834,0.1388888888888889,4
67_15,623.0,1049.4,0,0,0,0,0,0,0,0,1,17,4.12395114570841,2.263792093352937,3.225896143760457,11.360134095681223,7,1.5714285714285714,1384.5194612978144,4289.76374640842,0.1111111111111111,4
67_17,571.5,630.3,0,0,0,0,0,0,0,0,0,5,4.008064988014904,8.604054991037195,15.422127665898332,10.409577482960575,0,1.6812650644024218,504.35045666802864,3290.299834361604,0.17222222222222222,4
67_18,453.0,521.0,0,0,0,0,1,0,0,0,0,13,4.050824597409996,8.302981278283646,14.766972312494365,10.760313328179945,3,1.6666666666666667,766.3614794315955,2790.7119163396283,0.2388888888888889,4
67_19,527.0,1341.7000000000003,0,0,0,0,0,3,0,0,0,0,4.906900878697632,2.279367273192188,1.6384459232022408,17.782282011648253,0,0.0,0.0,2291.3037773285323,0.2,4
67_20,460.0,679.8000000000001,0,0,0,0,0,3,0,0,0,8,4.151867018083943,7.390934842471845,8.575469132169012,12.963249007980718,0,1.6812650644024218,409.06492435520244,1792.2257112317075,0.29444444444444445,4
67_21,357.0,689.1999999999999,0,0,0,0,0,8,0,0,2,21,2.9660312303823844,10.293837542533089,11.809905125245278,11.026184734195269,11,1.6363636363636365,2504.928621459191,1293.8597296461467,0.5333333333333333,4
67_22,464.5,794.0,0,0,0,0,0,5,0,0,7,2,2.326659309686559,5.2323814127192625,3.6887439596766076,17.917450630104955,24,1.9583333333333333,5003.93514496398,797.5418484317923,0.7055555555555556,5
67_23,209.0,830.4,0,0,3,0,0,3,0,0,5,6,2.266225345172245,4.8987095328530215,3.147215621665349,18.57,22,1.7727272727272727,2144.2983239187724,313.16609011832685,0.6944444444444443,5
67_24,448.0,721.0,0,0,0,0,0,6,0,0,1,6,2.266225345172245,4.557045000049855,4.194713268288263,18.57,16,1.9375,2732.970996732824,245.0979396078229,0.38333333333333325,5
67_25,269.5,847.9999999999999,0,0,0,0,0,4,0,0,2,1,2.266225345172245,4.508983419870902,4.342063628939933,18.57,12,1.9166666666666667,3187.953326076007,722.5461922949978,0.31666666666666665,5
67_26,247.0,640.4000000000001,0,0,1,0,0,4,0,0,2,1,4.9854701374450725,5.433383345854611,6.433277510542598,18.978852797792143,19,2.0526315789473686,3773.2415087263685,1218.2253486116597,0.33333333333333337,5
67_27,511.5,675.0,0,0,7,0,0,4,0,0,0,7,12.683113649248444,7.7364909374721345,15.371549640418552,17.16781917877826,2,2.5,1121.7952965956338,1716.4128291294026,0.5444444444444444,5
67_28,501.0,1048.0,0,2,0,0,0,1,0,0,1,0,11.3285438593803,6.385316036891195,12.8048896335292,16.458490947682517,4,3.0,1769.2563067760393,2215.41711648168,0.638888888888889,5
67_29,624.0,1288.8,0,0,1,0,0,1,0,0,6,25,7.224187803598177,2.291246519690456,5.027891636670339,14.309221384304456,19,2.1578947368421053,4770.053786436488,2714.787837014156,0.6111111111111112,5
67_5,646.0,666.8,0,0,0,0,0,2,0,0,0,10,2.07656609913257,1.688190008458107,5.553256606770089,21.014,2,3.0,428.5000237537761,7375.081897850356,0.05,2
67_6,616.0,681.6,0,0,0,0,0,1,0,0,0,8,2.07656609913257,1.688190008458107,5.553256606770089,21.014,1,2.0,342.86517128990636,7042.004899174666,0.05555555555555556,2
67_7,667.0,667.0,0,0,0,0,0,1,0,0,0,20,2.07656609913257,1.688190008458107,5.553256606770089,21.014,2,2.5,1261.5365151722767,6729.623540733909,0.044444444444444446,2
67_8,486.0,486.0,0,0,0,0,0,2,0,0,0,8,2.134433960875344,1.696592136365604,5.461117292819073,20.372440792273686,4,1.5,520.00379336383,6440.949697055551,0.05,2
68_12,1308.0,1591.2,0,0,1,0,0,0,0,0,1,24,4.407758094311077,2.4218050814359486,3.165369614063466,13.688061581583652,2,2.0,819.5143710450492,5821.432212093516,0.07222222222222222,3
68_15,643.0,683.0,0,0,1,1,0,0,0,0,0,28,3.4476778465103397,1.8872686668012895,3.3701226192880167,5.813,2,1.0,649.5663983967185,4333.021232350472,0.08333333333333333,3
68_16,656.0,656.0,0,0,1,0,1,1,0,0,3,32,3.5272154611469335,14.5074372539895,17.38141073607427,6.465407561503591,7,1.4285714285714286,746.8817944168579,3838.8895529827373,0.16111111111111112,4
68_17,576.5,721.0999999999999,4,3,7,4,1,5,3,0,2,88,3.563864977145187,16.495645789911443,27.071997600759545,6.766025344321875,13,1.6153846153846154,1974.0670567338948,3346.5016061552997,0.16666666666666669,4
68_18,698.5,801.0,0,1,0,0,0,3,0,2,5,67,4.021946221805374,19.342063726495404,27.45732666958213,10.523438351548092,15,1.6666666666666667,2034.0667292990329,2856.759177809708,0.2388888888888889,4
68_19,527.0,734.4,0,0,3,0,1,3,1,0,0,52,3.8810583840090964,10.839016093751704,13.471460055415355,9.367805370572384,6,1.5,828.2840783568806,2371.3019630574254,0.18888888888888888,4
68_2,747.0,747.0,0,0,1,0,0,1,0,0,0,32,2.0633170461317762,6.364080824427231,9.196911500721628,20.827935774244875,4,1.75,1106.8070565890093,8798.910898514656,0.05,1
68_20,578.0,588.4,0,0,0,0,0,2,0,1,1,40,3.4476778465103397,14.4551513443985,18.470471162286973,5.813,2,2.5,680.7804070081315,1893.4289001702705,0.26666666666666666,4
68_21,507.0,673.0,0,1,0,0,0,0,0,1,2,9,3.4476778465103397,10.028448986352561,11.558010157597323,5.813,1,2.0,261.70917238515284,1430.759588470404,0.44999999999999996,4
68_22,389.0,637.4,1,0,0,0,0,1,0,1,4,15,2.487117170022879,5.032828375198243,3.431529990035447,16.184870672813336,10,2.0,3250.3309434870325,1004.5262565010433,0.5055555555555555,4
68_23,565.0,626.5,0,0,0,0,0,2,0,0,0,7,2.266225345172245,4.8987095328530215,3.147215621665349,18.57,3,2.0,853.5730541551058,686.3475795834062,0.5166666666666666,4
68_24,486.0,486.0,0,0,0,0,0,1,0,1,1,4,2.2661650965010436,4.8984522179712,3.1470750037578457,18.570333625155534,11,2.1818181818181817,2400.785552190815,658.0828215354052,0.31111111111111106,5
68_3,731.0,981.4,0,0,1,0,0,0,0,0,2,15,2.07656609913257,5.298905325431867,8.405006480820264,21.014,1,3.0,735.9239775677894,8433.198266375575,0.03333333333333333,1
68_4,671.5,683.1,0,0,0,0,0,2,0,0,2,9,2.07656609913257,3.804842203770713,7.224992565297505,21.014,1,3.0,769.8681839494401,8081.883010784059,0.03333333333333333,2
68_8,1634.0,1634.0,0,0,0,1,0,1,0,0,6,13,2.2960908405925444,1.7200639174130605,5.2037213299474345,18.58021179760511,8,1.375,1132.9044492124772,6863.587473034783,0.049999999999999996,2
69_1,960.0,1212.0,0,0,1,0,0,1,0,0,2,61,1.4580153358534187,2.8127997402945093,4.118409272267633,12.503839854193982,10,1.4,1124.6069214096456,9505.042503850258,0.022222222222222223,1
69_10,859.0,859.0,0,0,0,0,0,1,0,0,1,8,3.431834078448657,1.8842243493646078,3.3561979257048637,5.988653894561289,3,1.3333333333333333,209.51487387363733,6864.971449321549,0.05,3
69_11,746.0,992.8000000000002,0,0,0,0,0,0,0,0,0,9,3.4457658884361773,1.886901291611201,3.3684422469029314,5.834197159707024,3,1.0,241.20157996478218,6387.493483362625,0.02777777777777778,3
69_12,484.0,484.0,1,0,0,0,2,3,0,0,2,67,3.455760687528441,1.8917688873482439,3.3683988196441854,5.879299531645933,6,1.8333333333333333,1307.664468461326,5895.936990843779,0.05555555555555556,3
69_15,800.0,800.0,0,0,0,0,0,0,0,0,2,0,3.4476778465103397,1.8872686668012895,3.3701226192880167,5.813,0,0.0,0.0,4432.614691127575,0.044444444444444446,3
69_16,539.0,627.8,0,0,0,0,0,0,0,0,2,17,3.4476778465103397,35.76264115609227,27.705880400014745,5.813,1,2.0,254.24872840425832,3950.9584913030913,0.12222222222222222,3
69_17,543.5,827.9,0,1,5,1,0,2,0,0,0,99,3.4476778465103397,37.04287546214292,33.350364079145,5.813,15,1.2666666666666666,1717.2655146424293,3474.488883274776,0.15000000000000002,3
69_18,561.0,669.4,0,1,0,0,0,3,0,0,2,192,3.4476778465103397,34.26833225304017,47.31315474684353,5.813,18,1.3888888888888888,2189.0868736196007,3005.6734686256254,0.18333333333333335,4
69_19,672.0,846.4,0,0,0,0,0,0,0,0,2,25,3.4476778465103397,8.39778002718568,9.00799753466772,5.813,2,2.5,447.1124951087754,2548.7394923765746,0.16111111111111112,4
69_2,997.0,1115.4,2,1,1,0,0,2,0,2,3,74,2.031733047725694,7.116992246709497,9.673864534035923,20.38438315132709,5,2.4,1312.6709737660724,9140.231561618119,0.05,1
69_20,538.0,538.0,0,0,0,0,0,0,0,0,0,0,3.4476778465103397,7.996474746879681,8.385006518136361,5.813,0,0.0,0.0,2111.414928430696,0.13888888888888887,4
69_21,683.0,683.0,0,0,2,0,0,1,0,0,0,21,3.4476778465103397,5.616452413902721,4.6685127861620295,5.813,0,1.6812650644024218,581.0146423619851,1708.8221089393712,0.2722222222222222,4
69_22,621.0,873.0,0,0,1,0,1,3,0,0,6,17,2.5692912398809256,5.082721987728309,3.5372979096218287,15.297577609408908,23,1.7826086956521738,3850.656814599154,1371.886657125872,0.24444444444444444,4
69_23,385.0,970.0,0,0,2,0,1,0,0,0,1,2,2.0979125263069114,4.179865577765375,2.7543804616061216,19.50202703483247,5,2.0,1437.903552123467,1159.3416235087914,0.23333333333333334,4
69_24,893.0,893.0,0,0,1,0,0,2,0,1,3,3,1.44128971014523,1.3755079218692794,1.2218499578433963,23.13805559448821,11,1.8181818181818181,1980.9908518800585,1142.8355087238058,0.06111111111111111,4
69_3,747.0,747.0,0,0,0,0,0,0,0,0,0,11,2.07656609913257,7.287974704445878,9.975977286636768,21.014,1,3.0,977.9664772177704,8788.733298945872,0.05,1
69_7,764.0,764.0,0,0,0,0,1,2,0,0,2,18,2.07656609913257,1.687156531455866,5.498862925729729,21.014,3,1.3333333333333333,623.6841378430994,7552.074748041097,0.03888888888888889,3
69_8,631.0,749.2,0,0,1,2,4,3,0,0,7,9,2.6130708614024574,1.7469243780973214,3.6904074608954147,15.065973585040272,4,1.75,933.1315236633784,7296.014871147125,0.02777777777777778,3
69_9,1003.0,1003.0,0,0,0,0,0,0,0,0,0,2,3.4476778465103397,1.8872686668012895,3.3701226192880167,5.813,0,0.0,0.0,7066.104513803911,0.05,3
6_18,344.0,344.0,0,0,0,0,0,0,0,0,0,1,19.918053880395906,18.307865967549308,23.78486320040527,4.736974664308846,0,0.0,0.0,3113.6409555374235,0.03333333333333333,5
6_19,370.0,604.4,0,0,0,0,0,0,0,0,0,2,22.703366018601756,8.192265935914119,28.092925127770286,9.44822266682036,0,0.0,0.0,2653.066150701863,0.1388888888888889,5
6_20,342.0,876.4999999999999,0,0,0,0,0,0,0,0,0,6,20.55738153166484,21.59287197076337,62.695106386762546,8.982711380411924,1,3.0,253.1948089499445,2209.696811782105,0.45555555555555555,6
6_21,291.0,572.7,0,0,2,2,0,8,1,0,2,380,12.972292315379859,67.74729290791187,217.2291256958348,5.18649615798199,21,1.5714285714285714,2919.7328744177225,1796.318457289798,1.3833333333333333,6
6_22,294.0,575.7,0,0,11,3,1,4,0,0,5,506,67.73161691770893,154.92231417953465,270.032866498375,8.554379768486255,27,1.5185185185185186,3772.4701154821746,1439.0135510133323,2.161111111111111,6
6_23,288.0,607.8,2,0,12,6,1,11,2,0,4,640,114.44427801805054,208.8437538489912,294.4749137612751,15.208279114868192,28,1.5714285714285714,3473.924313562949,1189.436841534682,3.8999999999999995,6
6_24,270.5,527.7000000000002,3,1,9,7,3,6,3,1,1,669,181.84239506059197,207.18855022932286,253.978684451634,21.62444269099183,34,1.5294117647058822,3543.73549647014,1121.944740172171,4.927777777777777,6
6_25,280.0,567.4,8,0,17,10,5,12,6,1,8,445,139.9117901611121,141.2966087887384,203.4327383919572,17.600165967485548,27,1.5185185185185186,3121.1357935512865,1266.0015797778453,4.905555555555555,6
6_26,323.0,479.80000000000007,2,0,8,0,1,6,3,0,6,575,137.65117488633112,187.23155605480014,292.21302467568023,18.154103816680447,38,1.4473684210526316,3753.00909933652,1564.212261811037,4.533333333333333,6
6_27,328.0,463.4,1,1,5,1,9,5,3,0,4,627,148.57505201527982,183.57866058027167,231.99746796584427,18.4900836293317,30,1.5,3244.1026720024884,1946.9874164976002,4.072222222222222,6
6_28,365.5,637.5,3,1,17,2,5,7,8,0,11,718,151.36988273242582,234.2922866763071,305.0653412701138,14.928424907649466,32,1.4375,3765.758222947108,2373.7649420277485,4.594444444444445,7
6_29,380.0,743.4,5,1,28,3,9,8,6,1,9,467,114.33372783796909,193.50336504822215,228.21919799483982,14.852541350024136,29,1.6896551724137931,3300.1026363429814,2805.9167842257903,4.1722222222222225,8
6_30,385.0,684.8000000000001,6,0,17,5,0,6,3,0,6,463,99.30863466828828,222.7741190818959,208.34471091068343,9.902256834031522,48,1.375,4224.931415671275,2664.2389157130783,3.461111111111111,8
6_31,395.0,539.6,0,0,6,2,0,3,0,0,7,578,103.6198409161458,225.68012296318653,305.9070017112813,7.109065787879369,44,1.3863636363636365,4466.984907891863,2612.1196373826374,2.5277777777777777,9
6_32,396.0,472.4,0,0,9,1,0,2,0,0,7,585,117.52697514099202,199.03779783123483,254.1279490386064,17.343325393215046,26,1.3461538461538463,3124.132948142421,2654.838789832633,2.3388888888888886,10
6_33,413.0,526.6,6,1,16,4,0,5,0,1,5,587,191.03085426973166,195.64087589704354,179.28333958801713,25.108371914065295,27,1.4444444444444444,3372.339612658283,2788.040351214451,2.8166666666666664,10
6_34,413.0,620.0,0,2,7,3,3,5,1,1,6,308,66.96948324442694,106.04818185048327,158.2885901823634,13.179373021290562,27,1.4444444444444444,2148.6860724940743,2999.6948178106386,2.433333333333333,10
6_35,498.0,643.2000000000002,1,0,11,4,7,4,3,0,3,553,13.868266824496512,89.12240542543525,230.7304634443987,8.562561001329522,44,1.2272727272727273,3417.6844543869024,3274.6250167003855,2.2555555555555555,10
6_36,471.0,668.0,1,0,8,0,23,8,2,1,2,92,32.105391700218,32.656815585056165,33.24565341906129,11.38770554471931,13,1.6153846153846154,1945.802751796603,3598.3564303720664,1.3222222222222222,11
6_37,461.5,944.5000000000001,0,0,0,0,1,2,0,0,4,9,18.203505452769537,15.270452237273378,12.579032535230207,14.24503674557426,0,1.6812650644024218,227.63433121679554,3746.9390173847237,0.8944444444444444,9
6_45,954.0,954.0,0,0,0,0,0,2,0,0,0,17,14.599336982122974,9.123431051030787,13.657097917368207,16.767,1,1.0,34.322688252796034,3612.154204903218,0.4111111111111111,9
6_46,461.0,780.9999999999998,0,3,5,4,0,5,0,0,2,171,27.00302424352888,48.63963945879566,83.59807028486179,17.288183986636874,11,1.5454545454545454,1735.978230797172,3173.430005530294,1.5055555555555555,9
6_47,401.5,568.5,2,1,3,2,0,1,0,0,4,346,49.423544260273324,120.65636055079456,196.75495591398555,17.060338810610475,13,1.8461538461538463,2438.103251064576,2755.659267761528,2.422222222222222,9
6_48,402.0,576.8000000000001,0,1,3,1,0,3,0,0,0,550,80.34137847312763,178.65741718296695,193.7888489896091,16.24086051109959,11,2.0,2911.152063591228,2369.9489445977524,3.394444444444444,9
6_49,370.0,683.0,0,1,11,3,0,10,4,0,6,314,65.10328594931218,146.09674524337362,165.5906046850748,13.519506409530095,13,1.8461538461538463,1782.3471730068597,2034.6149512868521,3.4833333333333334,9
6_50,324.0,512.8,0,1,6,3,0,4,5,3,7,656,125.00648149921953,213.45716832155887,280.54394820791543,19.279752545339164,24,1.625,3262.436640291938,1778.3863472260464,3.222222222222222,9
6_51,303.0,431.0,2,0,4,1,0,5,1,0,1,442,92.07158673058294,201.2683638053693,256.4219559798784,14.081383543659475,32,1.46875,3280.515669193315,1638.7977300448033,2.5555555555555554,8
6_52,311.0,472.8,0,0,2,2,0,6,0,1,2,309,27.599029456395566,78.7948284739153,193.62733002417815,11.362483389914107,24,1.5416666666666667,3294.5472207346393,1645.8001093693001,2.3055555555555554,8
6_53,338.0,493.00000000000006,0,2,2,4,3,6,1,0,6,321,33.08738631000825,91.89151881590902,214.6382848192843,11.142561578324846,32,1.4375,3412.4590816440614,1578.8682655623932,1.8555555555555556,8
6_54,296.0,491.0,0,0,2,2,0,4,0,3,4,69,92.89013760960121,73.34536270793905,79.69739986550391,15.339869863178446,12,1.5,1239.6478390617049,1184.4091353919894,2.9333333333333336,7
