grid_id,IMD
32_62,18.525934039519967
32_63,26.45994908008742
32_64,13.740847907414963
32_65,14.114027774221485
32_9,8.892804171235472
33_10,24.09093488493655
33_11,38.52077163970565
33_12,44.568414472093465
33_13,28.256743582111607
33_14,30.214176010835416
33_15,27.742903788045403
33_16,33.52574834032401
33_17,30.30610013370953
33_18,26.796100934724706
33_19,27.735066852943906
33_20,38.18498636808026
33_21,38.96686745645183
33_22,27.30702672552438
33_23,27.036766683486828
33_24,22.21230427947103
33_25,14.874362246389802
33_26,17.155444361174286
33_27,19.091928621228032
33_28,37.87537506647647
33_29,27.86106663673678
33_30,33.61404521885704
33_31,40.678837603666324
33_32,47.315121214200225
33_33,55.51944969809632
33_34,45.37021080455648
33_35,43.82214877687881
33_36,44.520066804529556
33_37,45.35290842676174
33_38,41.18752617285123
33_39,31.602424824146308
33_40,21.20341020740314
33_41,22.975251660712303
33_42,22.425429456602295
33_43,16.38445259769412
33_44,12.686
33_45,22.359517358962655
33_46,33.01101217723724
33_47,33.90992407293655
33_48,22.801858857013908
33_49,13.859180128950658
33_50,11.134509139341276
33_51,12.170047012827679
33_52,16.766160178906954
33_53,15.310432137442156
33_54,13.707
33_55,15.862340688725805
33_56,26.226175183067447
33_57,28.2559360943766
33_58,29.46610243758237
33_59,32.97344174600377
33_60,23.629039074012386
33_61,21.44931809873988
33_62,18.301748301179536
33_63,14.506104736807945
33_64,9.789367459023657
33_65,10.771834947347033
33_69,16.353587407427394
33_9,11.786571656810379
34_10,19.483423248342792
34_11,35.43319686240579
34_12,54.80141790697752
34_13,36.18011044171169
34_14,35.622909820060954
34_15,33.93008537675063
34_16,31.16221438086957
34_17,29.723438702739244
34_18,40.48419713804148
34_19,31.069523738890688
34_20,28.672852329557706
34_21,23.88485285636507
34_22,27.379570420304088
34_23,29.705955034600382
34_24,21.57515005607184
34_25,15.609569740516193
34_26,20.305171813460785
34_27,19.598862167795016
34_28,32.28769495000892
34_29,29.347625943864553
34_30,30.784638078292886
34_31,34.1430624950157
34_32,56.97603776660333
34_33,59.25582298584531
34_34,53.362762439130776
34_35,45.70596844504744
34_36,44.53917370291566
34_37,41.24117754235077
34_38,44.61017717601855
34_39,14.962079418846193
34_41,25.208284967153862
34_42,24.489606516437053
34_43,19.582738672557685
34_44,13.439523497775495
34_45,18.117511724917595
34_46,23.84999517289747
34_47,26.58807668471823
34_48,15.323945211016618
34_49,8.95996936262141
34_50,8.018456983727726
34_51,7.133404308968502
34_52,10.095847071293912
34_53,13.707
34_55,14.172169543527058
34_56,25.077527362075003
34_57,27.745834305108104
34_58,27.741267921350847
34_59,18.955859466642178
34_60,19.612960481468797
34_61,24.712097675948666
34_62,28.244610467506526
34_63,14.349977452241749
34_64,9.755
34_65,9.759787986449298
34_66,11.246012980077262
34_67,16.985325121637246
34_68,21.747052379094523
34_69,35.160462397045485
34_9,12.98470847167029
35_10,47.21844957656431
35_11,36.70603495904241
35_12,29.069491891521412
35_13,46.694696577722034
35_14,27.03395974306924
35_15,25.81085360451153
35_16,25.618810816186762
35_17,30.1171630090797
35_18,26.527835908254993
35_19,24.16287816552777
35_20,20.148290479793854
35_21,17.87461338841576
35_22,27.25302004821457
35_23,30.56702462136835
35_24,27.005361021130724
35_25,16.322341527586083
35_26,14.447802659878636
35_27,16.458628703721402
35_28,30.661490734306405
35_29,31.615279137406123
35_30,39.78927607235626
35_31,46.030362963690436
35_32,59.07104966488711
35_33,59.87244524156145
35_34,53.42640009632696
35_35,50.78580374690127
35_36,41.03759904365231
35_37,40.92850514880439
35_38,34.909820337261856
35_39,14.244
35_41,22.43523742219422
35_42,22.652034005128627
35_43,18.06413607734156
35_44,16.52827017826919
35_45,16.540084873333125
35_48,8.061578348043206
35_49,9.22452805784484
35_50,8.448845161872661
35_51,8.811328264918798
35_52,9.681767491585116
35_56,16.90733137189534
35_57,27.44713473212572
35_58,29.549926045760017
35_59,29.587688998485017
35_60,27.498267624813554
35_61,26.57961502454835
35_62,29.31848531420623
35_65,10.641224541274237
35_66,17.94460386995346
35_69,19.49276527788203
36_10,59.460214593675474
36_11,50.917521970311384
36_12,17.912268349782934
36_13,11.954526952928049
36_14,11.542530187807793
36_15,19.880726776493432
36_16,17.36815979828319
36_17,24.036671668922175
36_18,20.673179102086383
36_19,20.38826180030862
36_20,20.950580228537728
36_21,20.867791559809092
36_22,24.35057078179925
36_23,26.509381103717946
36_24,18.47594282379937
36_25,14.24598354372564
36_26,11.521337446999397
36_27,13.221461175687068
36_28,29.326167798981096
36_29,35.10053502223422
36_30,46.524415102981024
36_31,51.566510519197735
36_32,57.861776046228236
36_33,54.57747021418612
36_34,45.310109189344274
36_35,49.88270685601698
36_36,45.765622119511
36_37,39.78655811808176
36_38,23.936954713955803
36_39,15.220919533696325
36_40,18.80352209550125
36_41,25.630461075437676
36_42,28.81948710634171
36_43,18.225850119289124
36_44,15.690120951913958
36_45,15.668871248591346
36_46,15.960387798008744
36_47,13.57801343748533
36_48,8.103365664136794
36_49,9.349131186098932
36_50,8.58612345696952
36_51,9.780009457020338
36_52,10.745437094312717
36_54,12.760016403746032
36_55,12.680208626971819
36_56,15.028018442976355
36_57,27.353538668289037
36_58,32.35208254439315
36_59,32.54
36_60,32.22898730698294
36_61,29.499356584632217
36_62,29.477
36_63,29.477
36_64,24.801876201747575
36_65,23.963390236792552
36_66,19.19376001687619
36_67,22.528440282573897
36_68,24.040748285292786
36_69,19.827188927975307
37_10,59.93380925706831
37_11,61.648356110331136
37_12,43.84928778531253
37_13,19.697520500547554
37_14,14.685554737831406
37_15,20.60543384240496
37_16,17.762408155477743
37_17,21.00878774246158
37_18,25.55567963695328
37_19,21.826303228856684
37_20,18.450818249550085
37_21,17.61258132778589
37_22,14.78809630174306
37_23,13.530521143721923
37_24,12.352580993172294
37_25,12.35639117677564
37_26,9.445803461455894
37_27,13.425631566067803
37_28,41.781683717204785
37_29,32.84620612343888
37_30,45.01634815798107
37_31,48.02198645881617
37_32,48.800975641788774
37_33,52.935697353472364
37_34,52.22976836172689
37_35,48.94248424458706
37_36,48.92555290591429
37_37,37.32301369907089
37_38,25.550315381384504
37_39,18.955438422784407
37_40,20.528597493628848
37_41,29.43353853815242
37_42,25.096404923847043
37_43,20.43347546857447
37_44,17.83808947548369
37_45,15.343042166832138
37_46,13.68877146277509
37_52,11.892665038901786
37_55,13.604884589353421
37_56,26.21504334621322
37_57,23.062755315242224
37_58,31.177751851798536
37_59,21.282734349935183
37_61,22.185494870346552
37_62,28.014166912610023
37_63,29.27887729641053
37_64,25.81465600694264
37_65,43.03353055414387
37_66,34.674281687880026
37_67,31.28293822154738
37_68,25.332461691824662
37_69,21.37501045034775
37_9,29.27634637853511
38_10,22.830985776262636
38_11,45.236656604753456
38_12,59.15347910221049
38_13,28.281112036712425
38_14,28.869121292496622
38_15,28.060472218731416
38_16,28.54269651896794
38_17,26.601262250445693
38_18,28.936561901098955
38_19,30.49678650165429
38_20,18.873499747506422
38_21,19.757668761808226
38_22,16.748873358961085
38_23,12.334
38_24,12.334
38_25,12.334
38_26,11.135296308586536
38_27,9.974952879303343
38_28,52.454764590746635
38_29,50.16388625560606
38_30,50.21071689965663
38_31,45.860703213911165
38_32,42.41248488209178
38_33,59.958380696487914
38_34,61.796514194384464
38_35,55.7928306109242
38_36,50.60385854420609
38_37,39.2892624290124
38_38,24.74716420236963
38_39,16.844214543044806
38_40,20.38700765511086
38_41,30.332977739235606
38_42,24.54902383525273
38_43,21.4967035527687
38_44,20.11820313314326
38_45,13.161474063287502
38_46,10.787162325597727
38_47,11.144170885260259
38_48,11.145517837720071
38_49,12.341
38_50,12.341
38_52,12.577779609708564
38_53,12.665107960500118
38_54,11.377494075517145
38_56,19.242734509582768
38_57,8.464421170553964
38_58,8.987065067098735
38_59,12.512427462935484
38_60,19.89417197549318
38_61,19.834627869170625
38_62,25.422897808989923
38_63,20.726789166688032
38_64,19.81747516941801
38_65,27.661400216960224
38_66,39.425990407983804
38_67,37.00666071110753
38_68,27.964682348132126
38_69,16.598757391477644
39_11,24.117929003362278
39_12,36.34242448219782
39_13,33.333076628324015
39_14,31.121047255418475
39_15,39.147088869165614
39_16,38.2420525266014
39_17,33.385625251698606
39_18,25.98000141952852
39_19,34.31566535363608
39_20,28.872136625746432
39_21,22.738068362194603
39_22,19.140215406425106
39_23,12.444947644286627
39_24,14.12557990655806
39_25,17.978257050694246
39_26,14.626122853168454
39_27,20.531357539775257
39_28,40.73230762836947
39_29,38.8085804115174
39_30,31.2565445448021
39_31,32.98393505902611
39_32,42.988134262100765
39_33,58.29161466518609
39_34,64.14639686659899
39_35,61.25122815178166
39_36,50.19149936189159
39_37,38.321256399649265
39_38,29.24240375195672
39_39,23.16795280481572
39_40,22.93303517432691
39_41,29.221969761841926
39_42,22.931480604662276
39_43,22.6744415772375
39_44,23.542634740025846
39_45,12.730178055756337
39_46,9.2457932912552
39_47,9.50205873583355
39_48,10.327633697255092
39_50,12.341
39_51,12.089895605980715
39_52,9.281679874678444
39_53,7.304454258369036
39_54,7.251511797842297
39_55,7.703923108644362
39_56,7.710932109218163
39_57,8.317935706892202
39_58,10.625334113037262
39_59,16.898047851640083
39_60,17.70672150930762
39_61,12.981429293503883
39_62,17.351932704551686
39_63,7.881039023290647
39_64,15.45025640224324
39_65,20.928
39_66,20.8367348788023
39_67,19.697651691117898
39_68,27.763127057254756
3_30,10.057148742560479
3_31,10.8683870500312
3_32,7.891159098811027
3_33,4.569579011060554
3_34,5.568475591925638
3_35,13.171407829111233
3_36,12.68921907606385
3_48,9.713804103601323
3_49,8.230716036413579
3_50,9.25897764748692
3_51,17.002195941344304
3_52,15.834329459775907
3_53,12.271699187703273
3_54,15.25089366430874
3_55,15.537024673767243
3_56,12.29859309494562
3_57,10.918667605469091
40_12,21.24302064232625
40_13,51.57685747521724
40_14,25.10420952035333
40_15,41.47701986488441
40_16,49.48922798321324
40_17,51.26700911299179
40_18,28.413618460156236
40_19,37.84739300068715
40_20,27.407677954683027
40_21,23.394382096586085
40_22,22.04384257568948
40_23,15.363887727839447
40_24,23.88466627009683
40_25,24.40119659091611
40_26,24.422129953941834
40_27,27.344780451705855
40_28,31.670587094485477
40_29,31.020255174052856
40_30,23.389747375504005
40_31,25.40613465759777
40_32,40.769766673876546
40_33,55.165950741359005
40_34,55.68006958861034
40_35,57.95012790017361
40_36,54.60241536312111
40_37,44.756838566464396
40_38,32.11455491295057
40_39,27.027181713215025
40_40,28.920001539787453
40_41,28.518124000424432
40_42,22.942530429953
40_43,23.491721888759606
40_44,27.701418527620753
40_45,25.412558086290616
40_46,15.273115550988154
40_47,13.163199127092748
40_48,12.341
40_49,11.408403034448462
40_50,8.793016161695771
40_51,4.978554662134241
40_52,5.4127394825648025
40_55,7.023437168078129
40_56,7.118574129462266
40_57,8.29726036953624
40_58,8.47149005196304
40_59,9.261260394516938
40_60,9.385226515692866
40_61,6.952065331556521
40_62,6.3918919656855415
40_64,5.836263927210967
41_12,29.757283638682498
41_13,59.62855651377812
41_14,22.417086385287128
41_15,25.58615460369472
41_16,24.618844641110098
41_17,24.542954181331798
41_18,28.990285669579922
41_19,33.13794305954499
41_20,23.470747833659374
41_21,22.62106611104231
41_22,19.034258041141044
41_23,23.438017351822452
41_24,33.88973655644708
41_25,42.33979820361196
41_26,48.784685645018534
41_27,49.10533223944422
41_28,40.73919643758572
41_29,22.26206665688016
41_30,23.989257897596726
41_31,42.733953665638886
41_32,51.54269168220351
41_33,55.3464823736246
41_34,55.44812497108478
41_35,52.69196222015884
41_36,47.30404785007536
41_37,45.14121515107246
41_38,30.80784287228734
41_39,33.773877910630716
41_40,36.614251729453734
41_41,31.187435639051955
41_42,23.233356276893772
41_43,26.215740506948855
41_44,31.090248808576415
41_45,32.37799554267437
41_46,21.85320794491465
41_47,14.50354775629295
41_48,11.59084422059099
41_50,6.274431253100406
41_51,4.817266687410304
41_54,3.96
41_55,4.090479797787699
41_57,8.298
41_59,8.371202824895027
41_60,9.537055110837445
42_12,28.060715173542047
42_13,66.81183491593661
42_14,30.970062785032944
42_15,21.59539146112523
42_16,20.678775582779323
42_17,17.431541671429482
42_18,21.027960131445933
42_19,29.461592863515975
42_20,24.539019102878168
42_21,22.960917873148038
42_22,23.122311295224904
42_23,38.62947429193813
42_24,50.40075563358435
42_25,53.158797133494396
42_26,52.03793331043232
42_27,49.91712355704806
42_28,28.511645913718134
42_29,26.675972528022363
42_30,24.588622885545885
42_31,33.29666114987521
42_32,54.71619020544389
42_33,58.349519975635765
42_34,60.15692743046793
42_35,54.44784277599949
42_36,39.74241583345289
42_37,44.005674530710586
42_38,37.061
42_39,37.061
42_40,36.286205243385055
42_41,29.71378080973686
42_42,24.713294716160014
42_43,23.650649893284097
42_44,30.996692242298586
42_45,33.579261721329054
42_46,40.663660254193665
42_47,29.99521801595268
42_48,12.689056242989045
42_50,6.307138053137943
42_51,5.919505990599022
42_52,4.5284622349084005
42_53,3.96
42_55,4.1980760458794935
42_56,6.312100684988689
42_57,8.298
43_12,11.840996529345762
43_13,47.007136693988556
43_14,43.07265590774558
43_15,30.648433735249405
43_16,23.032029421711474
43_17,23.11561733826459
43_18,21.61414692579367
43_19,23.958593041149022
43_20,22.539955619048758
43_21,24.15020843945117
43_22,34.48926643569208
43_23,52.62942795129363
43_24,59.29772352646314
43_25,63.400239951547356
43_26,63.09496797035671
43_27,51.519562944592394
43_28,43.93771938517979
43_29,31.100700657000857
43_30,25.39795306174812
43_31,26.818502200592143
43_32,34.48553256803114
43_33,48.00891622033399
43_34,57.33295170787536
43_35,56.833743204114064
43_36,56.36320769699199
43_37,41.767418827729266
43_38,37.061
43_39,37.027699189471335
43_40,33.654585231039164
43_41,28.543008848079687
43_42,23.521969744156735
43_43,29.201524860935734
43_44,32.09762607717363
43_45,31.528815694726664
43_46,40.67755955139376
43_47,37.873180393555025
43_48,10.23591889545039
43_49,8.935481786035506
43_50,6.482891335631947
43_51,5.4235253008637345
43_52,4.528608938862769
43_53,5.186277658547191
43_54,5.840658852580394
43_55,5.623477835494334
43_57,5.969816886499093
43_60,6.110318751406291
44_12,13.955099087471487
44_13,30.806766632996347
44_14,41.76150724506975
44_15,36.55226460257335
44_16,30.557378404273386
44_17,47.3426051343222
44_18,37.36717305837127
44_19,25.12243124597618
44_20,19.62183920845762
44_21,23.84704696369061
44_22,39.995914459433095
44_23,55.00172973867712
44_24,58.701386522249614
44_25,64.11606874841009
44_26,69.85972395638468
44_27,59.55423184994878
44_28,52.15862177328089
44_29,39.15406782817623
44_30,35.03166586978019
44_31,41.44663541633485
44_32,52.587292519430484
44_33,54.34222578407078
44_34,61.01648555963294
44_35,62.287326691671105
44_36,63.18978978769904
44_37,42.391512684760144
44_38,38.518687130281656
44_39,33.1245414060293
44_40,39.972914256879285
44_41,38.19855873083364
44_42,32.63835879463045
44_43,58.489240026856045
44_44,60.58526516930398
44_45,62.89717290368329
44_46,38.72226510009332
44_47,13.597049160636082
44_48,10.348402476000086
44_49,11.260346647381635
44_50,9.162202998704053
44_51,7.908092978768585
44_52,3.8443942540874843
44_53,4.285896157520782
44_54,5.364967594936161
45_12,10.551643953899362
45_13,34.27538839674703
45_14,38.218752987384356
45_15,40.86204864876198
45_16,45.217320890197975
45_17,58.613767315126985
45_18,50.13908353586359
45_19,32.233794320737026
45_20,23.297693666736453
45_21,23.07288616970231
45_22,34.22006297183727
45_23,46.85437915798693
45_24,57.76813937030508
45_25,62.00403354457428
45_26,69.29596645163531
45_27,66.47015352741336
45_28,61.629172472598896
45_29,46.76741811622621
45_30,49.87984149870987
45_31,56.5998980150394
45_32,56.362533201801554
45_33,55.22174590188814
45_34,58.736209580878246
45_35,63.67076954994285
45_36,64.58338366101059
45_37,47.18582724177729
45_38,33.67910383042266
45_39,42.83797300245903
45_40,46.24401764506119
45_41,49.23989286644725
45_42,49.09305961342444
45_43,58.786341136688314
45_44,63.177159164071426
45_45,64.57565322251646
45_46,22.80851377522188
45_47,13.242456294622478
45_49,13.206921202218524
45_51,4.507
45_52,4.389038451102029
45_53,4.811026653537147
46_12,11.717231583970257
46_13,22.692292295394587
46_14,40.72086607197368
46_15,49.64198099456688
46_16,48.67635358564212
46_17,43.179712782565176
46_18,31.53109014223723
46_19,29.593593005411222
46_20,28.520705015272952
46_21,31.281643606826737
46_22,38.948699806457796
46_23,46.10090991761513
46_24,52.832096996969106
46_25,53.311463973296895
46_26,61.70202345276058
46_27,71.71877759323343
46_28,57.44586113147356
46_29,34.59734300307926
46_30,50.325915000876705
46_31,58.65136061743996
46_32,57.168290661600224
46_33,54.06450415646871
46_34,55.91996917000132
46_35,58.910616640208104
46_36,56.36713974479539
46_37,35.83191520384661
46_38,42.09455493629135
46_39,41.36317828125072
46_40,27.888165349812507
46_41,43.273164188823614
46_42,47.28964927812853
46_43,52.61745649157183
46_44,54.781597999066165
46_45,32.476176121822384
46_46,11.670448744999794
46_47,13.112091106772741
46_49,13.922037538901668
46_52,4.507
46_7,6.069438017495143
47_12,12.15234492142304
47_13,13.060571554555048
47_14,45.636995140941565
47_15,53.779626575968656
47_16,39.026407835497274
47_17,29.089236663262366
47_18,21.950272722145645
47_19,26.555261791837957
47_20,31.13281489935172
47_21,36.423762381818406
47_22,40.55393114212859
47_23,43.07090925611625
47_24,51.84130617052165
47_25,52.48546231658269
47_26,55.0614785919879
47_27,54.2764518752132
47_28,58.42794360138805
47_29,48.811357470627875
47_30,52.60578793282314
47_31,55.947819287721295
47_32,57.630713021811225
47_33,56.34015747963415
47_34,54.338574115726615
47_35,57.748519964298985
47_36,54.17028015589407
47_37,45.04327446639178
47_38,51.572622377385684
47_39,46.338390650036864
47_40,47.16353583304928
47_41,46.866467230210056
47_42,41.95891362286666
47_43,26.31720344540014
47_44,20.64828509360356
47_45,13.929127106318145
47_46,7.980599582835966
47_47,12.939812728848072
47_48,13.963
47_49,13.963
47_50,13.881401348991982
47_51,13.389732051832883
47_52,6.948562865158582
47_53,4.507
47_55,5.872796640244394
47_6,7.473561049239029
48_12,15.401550313253386
48_13,16.68849310785128
48_14,30.118201831552376
48_15,19.261885656811856
48_16,16.695068337382917
48_17,20.312228393707084
48_18,20.25935331499232
48_19,24.28209752250755
48_20,27.95504780233052
48_21,38.510803045442714
48_22,38.57885116413066
48_23,42.575170343121734
48_24,45.077886018813615
48_25,51.743756755634905
48_26,49.24965221719416
48_27,47.54576870484197
48_28,51.830741751023595
48_29,53.38559826624116
48_30,47.562853503005584
48_31,46.28299021565016
48_32,55.57073059640032
48_33,58.278064715457305
48_34,55.340520269236265
48_35,58.47859342335415
48_36,59.3096973500556
48_37,56.034416490445665
48_38,53.978151264949446
48_39,41.6907838369804
48_4,8.282141885178262
48_40,40.68174605708247
48_41,46.69076558090219
48_42,39.56973107052141
48_43,25.268819495969367
48_44,12.640920723941978
48_45,9.279021864670742
48_47,13.963
48_48,13.963
48_5,5.4227939567929315
48_50,13.963
48_52,12.521120396992606
48_53,7.0556524959639555
48_54,10.135740680943092
48_55,14.723952640689664
48_56,13.349104241867003
48_8,3.8183960221983995
49_10,3.805
49_11,4.866655253967098
49_12,8.053396538611999
49_13,12.51325180241364
49_14,13.053520275424946
49_15,15.775353153204554
49_16,15.530065365826161
49_17,18.075345925451696
49_18,20.237528752570288
49_19,24.164770654923036
49_20,34.17666015079996
49_21,39.79221354316965
49_22,42.96971743152299
49_23,53.45283971674131
49_24,43.03300896642422
49_25,46.03075027858891
49_26,46.86277493243286
49_27,45.41570954687825
49_28,46.18138112574455
49_29,49.80670292649355
49_30,49.05418513260707
49_31,49.83393191473768
49_32,54.62731694566501
49_33,55.72711002139194
49_34,54.77665338758891
49_35,59.388111853265876
49_36,55.14385284489343
49_37,44.56333572044002
49_38,53.119947504928575
49_39,49.98235254105401
49_40,41.81847831778218
49_41,57.20419681356873
49_42,38.02409078055836
49_43,25.575664127194035
49_44,16.255486153159524
49_45,11.136672091427606
49_46,9.833929812283863
49_47,13.855383063193226
49_48,13.963
49_50,13.192114942101684
49_52,12.42629754856042
49_53,8.936775979413463
49_54,9.239774781400847
49_55,17.07669666326318
49_56,10.922470519755544
49_57,5.612591228284728
49_6,5.804574825084135
49_7,7.493772517139824
49_8,5.364943277777663
49_9,3.805
4_20,9.57784211973649
4_21,9.855356868259147
4_22,13.186173966550863
4_23,13.461588621883786
4_24,13.334300817850552
4_25,6.8547015898361
4_28,9.456423765113867
4_29,9.212471249409054
4_30,6.531213801676447
4_31,6.267992157591397
4_32,5.8355663619946085
4_33,9.377245023943827
4_34,8.478847735784358
4_35,8.403629349153924
4_36,8.453635978826702
4_47,11.34835988031651
4_48,24.374433433003492
4_49,34.653701147793385
4_50,18.84460199703541
4_51,11.914733047434861
4_52,23.32525425265328
4_53,12.423867645486332
4_54,16.294993228685772
4_55,16.10448654188915
4_56,11.49829316030122
4_57,11.600912865667983
50_10,5.157971374894799
50_11,7.7705479053752144
50_12,5.868867598052694
50_13,8.822775906983708
50_14,13.949760634403198
50_15,15.999515197133809
50_16,19.66056094013055
50_17,22.537056380879733
50_18,23.65758651400068
50_19,22.5368856042004
50_20,37.58806783344535
50_21,45.70129047858047
50_22,42.872823079174694
50_23,48.00270011879573
50_24,43.32704716899083
50_25,44.223272668697994
50_26,47.476410695637114
50_27,46.94415280084294
50_28,48.02366059645452
50_29,49.804800434066124
50_30,55.38883000710695
50_31,58.602814165383926
50_32,59.346360666911224
50_33,55.90326117515324
50_34,56.03350974151852
50_35,58.50231618859213
50_36,53.51553540208613
50_37,53.66095872569214
50_38,41.32027533497844
50_39,39.096563996746454
50_40,46.285659198787215
50_41,38.28809441302378
50_42,23.64035190831137
50_43,13.142490599468966
50_44,10.078173011791979
50_45,9.79507468671024
50_46,9.713881983252003
50_47,14.025585899406156
50_48,15.400794273232883
50_49,11.694720249360804
50_5,7.6281962688845475
50_50,9.569706821739988
50_51,11.583123485310846
50_52,13.128221448296735
50_53,10.322378212965216
50_54,8.123611889219244
50_55,7.743549570537918
50_56,17.201989133183183
50_57,18.41850703055796
50_7,7.376612100458763
50_8,6.235809161114572
50_9,5.758538613733973
51_10,11.525348159627427
51_11,18.66405709295281
51_12,7.406134687999004
51_13,15.443851451704996
51_14,15.37095084023461
51_15,14.343867506232371
51_16,36.414212039103795
51_17,24.795810905108763
51_18,40.52662875642659
51_19,34.13123846185372
51_20,41.69519251774018
51_21,40.019423965525924
51_22,40.05350271299367
51_23,42.47722173319656
51_24,41.07641689778974
51_25,43.43380820108196
51_26,50.47268759526904
51_27,47.578086725849005
51_28,47.91981555630836
51_29,50.65075711125946
51_30,57.8357590553238
51_31,53.343987053994596
51_32,46.0965287227872
51_33,48.59502834890366
51_34,39.70516605637273
51_35,42.04783806947766
51_36,45.255022327948225
51_37,50.81968069103264
51_38,27.90598030040656
51_39,27.56443758733752
51_40,28.575747102743286
51_41,31.453124327846744
51_42,17.646539105786168
51_43,11.661251108322146
51_44,11.170149331662302
51_45,11.825470180472264
51_46,14.529655089745848
51_47,22.222917528123414
51_48,21.553101556204076
51_49,12.635060412335637
51_5,7.638
51_52,8.231143237878449
51_53,18.700906802584708
51_54,19.905109536349045
51_55,14.362916704664269
51_6,7.638
51_7,7.493845905696628
51_8,7.632988100474091
51_9,7.638
52_10,14.596244339147301
52_11,15.033157273857388
52_12,10.102497345727706
52_13,13.03928944315123
52_14,7.971163636706537
52_15,14.17522000141983
52_16,21.70349023516608
52_17,5.379180294451203
52_18,22.34324714559601
52_19,52.298652124315325
52_20,53.85269799894713
52_21,40.5179591373288
52_22,35.024950316139055
52_23,36.88873675024624
52_24,35.4877831631602
52_25,43.96330615958929
52_26,41.716261815651215
52_27,47.96821989374399
52_28,51.980675610987866
52_29,51.10054983288197
52_30,54.213735811772736
52_31,52.5120972899217
52_32,46.181187268580956
52_33,35.41973983166581
52_34,33.517609242546634
52_35,42.64772782069266
52_36,45.201
52_37,45.17752156232925
52_38,26.60050866896232
52_39,24.145568036434053
52_40,26.511375889366548
52_41,23.632097973418436
52_42,8.148022389415722
52_43,7.817383925140899
52_44,6.33531653106021
52_45,11.072650306187764
52_46,13.97595230336044
52_47,20.714313828784757
52_48,18.022481879926165
52_49,14.389387127262388
52_5,7.649054064517448
52_50,6.774904143598976
52_51,4.283218909931968
52_52,4.034189234048423
52_53,9.269564750991833
52_54,18.065649081217597
52_55,15.46630572815258
52_56,17.00404602546372
52_7,6.22131972125438
52_9,7.6028554265886
53_10,18.70780761021008
53_11,17.62418611004497
53_12,10.973702314137359
53_13,12.888000216689298
53_14,4.323667308976638
53_15,3.0833167818409937
53_16,3.5327131785399644
53_17,4.287
53_18,7.006175645080478
53_19,18.26684684123964
53_20,39.56669824521897
53_21,34.65320728885664
53_22,31.766760524017972
53_23,29.48485929899367
53_24,35.75551811813682
53_25,40.7682831574033
53_26,40.65443567707095
53_27,40.12161084551387
53_28,44.64633769241549
53_29,45.92567262890117
53_30,44.48458432688652
53_31,38.302156515047436
53_32,34.540424683331196
53_33,29.622070405710947
53_34,27.423442123276473
53_35,53.77599109821075
53_36,46.49879317222542
53_37,44.94126578740966
53_38,35.04944170154622
53_39,35.4457247999826
53_40,33.25958804554719
53_41,17.820538852974693
53_43,6.300035971682088
53_44,7.150688997186308
53_45,8.800600224534861
53_46,10.96271094176328
53_47,18.945855454428205
53_48,19.185353505141244
53_49,19.54989577129087
53_50,5.044929141356072
53_52,3.5503582116538617
53_53,4.459874363838625
53_54,7.862881181739493
53_6,7.737797189266861
53_8,6.788014805048302
54_10,16.924635796569618
54_11,15.078604131039288
54_12,9.71964829398969
54_13,4.4966064509696215
54_14,3.980834751600147
54_15,3.5335520278107824
54_16,3.611914713214428
54_17,3.4027612580438205
54_18,4.796020895862842
54_19,7.907915796184974
54_20,18.50235673792149
54_21,19.221388800499685
54_22,18.447118464868765
54_23,20.48085557089937
54_24,22.804287747812424
54_25,24.659630874032022
54_26,24.454713528202575
54_27,24.090074359909444
54_28,37.66216188031339
54_29,44.36824439294917
54_30,53.03780357066297
54_31,39.45876352488492
54_32,29.638145206641454
54_33,29.989372852528703
54_34,34.100563563142394
54_35,58.359824282007736
54_36,51.1065240336353
54_37,45.97546790932823
54_38,40.32666766309731
54_39,33.09919890305521
54_40,25.560055234157545
54_41,12.001290868323053
54_42,11.88870112103747
54_43,9.516715168177596
54_44,8.699125360723258
54_45,8.521520160266153
54_47,13.302388095575191
54_48,20.076238044677655
54_49,12.276400158145842
54_50,6.563866881455166
54_54,7.163974650287383
54_55,7.223
54_56,7.876099361417717
54_8,7.956
55_11,8.981006475508138
55_12,7.198411463492972
55_13,5.40658885196678
55_14,4.396350990126983
55_15,3.6851957774447004
55_16,3.79745106919113
55_17,3.2775776985744076
55_18,5.351683065184428
55_19,6.689082725166534
55_20,10.345362639083083
55_21,12.038192354958351
55_22,11.698597737704603
55_23,12.949143135041382
55_24,17.506396600325758
55_25,23.586423889268282
55_26,18.998716068773348
55_27,23.291960299062332
55_28,32.782165380627326
55_29,39.46695633033949
55_3,8.806930279987107
55_30,46.50758408906581
55_31,55.008637925670996
55_32,43.03162004945851
55_33,35.3134734598772
55_34,36.0022417270052
55_35,39.68488591184055
55_36,51.649906470122204
55_37,49.91201246429168
55_38,48.54431782803606
55_39,31.124599274046815
55_4,7.956
55_40,16.956340407159132
55_42,10.87069510067139
55_43,7.442129366045187
55_44,7.017244883903279
55_45,7.888760884717479
55_46,16.046686103444678
55_47,19.010173127042155
55_48,17.508505360713464
55_49,15.654746411786512
55_50,14.655404730074373
55_51,14.039584770905332
55_54,7.223
55_55,7.413578798990908
55_8,7.653436306628008
55_9,6.811993809110831
56_10,3.4788190446526133
56_11,4.25392056612944
56_12,4.2743331703567335
56_13,7.602782289925925
56_14,8.115902072334551
